name_E,H3k36me3_E,DNaseI_E,H3k27ac_E,H3k27me3_E,H3k9ac_E,H4k20me1_E,H3k4me1_E,H3k4me3_E,Ctcf_E,H3k79me2_E,H3k4me2_E
chr1_215225203_215225566,0.0,0.0,0.0,1.624197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_218382752_218383112,0.0,0.0,0.0,1.746045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21876659_21877005,0.0,0.0,0.0,3.382456,0.0,1.35436,0.0,0.0,0.0,0.0,0.0
chr1_222439708_222439874,0.0,0.0,0.0,1.572227,0.0,0.0,3.699007,0.0,0.0,0.0,0.0
chr1_223349014_223349276,0.0,0.0,0.0,2.083369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223351179_223351462,0.0,0.0,0.0,2.083369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223353221_223353544,0.0,0.0,0.0,2.083369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223356633_223356937,0.0,0.0,0.0,2.083369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223363832_223364028,0.0,0.0,0.0,2.083369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_22467332_22467678,0.0,0.0,0.0,1.722565,0.0,4.701551666666667,0.0,0.0,0.0,0.0,0.0
chr1_224727681_224727955,0.0,0.0,0.0,1.766047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_224811590_224812043,0.0,0.0,0.0,2.236916,0.0,1.15094,0.0,0.0,0.0,0.0,0.0
chr1_226737265_226737393,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226815517_226815910,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226839418_226839818,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226841173_226841776,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226841860_226842030,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226842095_226842563,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226842752_226843521,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226848307_226848509,0.0,0.0,0.0,1.539293,1.624364,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226849753_226849884,0.0,0.0,0.0,1.539293,1.624364,1.197174,4.560948000000002,0.0,0.0,0.0,0.0
chr1_226852222_226852636,0.0,0.0,0.0,1.539293,1.624364,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226864749_226865297,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226866232_226866788,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226867069_226867278,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226867580_226868182,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226870398_226870999,0.0,0.0,0.0,1.539293,0.0,1.4811329999999998,0.0,0.0,1.702998,0.0,0.0
chr1_226875915_226876346,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226876730_226876990,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226878935_226879345,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226884834_226885233,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_226896121_226896509,0.0,0.0,0.0,1.539293,0.0,1.197174,6.297189,0.0,0.0,0.0,0.0
chr1_226927547_226927740,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,4.96035
chr1_226997737_226998213,0.0,0.0,0.0,1.539293,0.0,1.197174,0.0,0.0,0.0,0.0,0.0
chr1_229825145_229825279,0.0,0.0,0.0,1.413174,0.0,1.282532,0.0,0.0,0.0,0.0,0.0
chr1_23003504_23003620,0.0,0.0,0.0,2.512266,0.0,1.3554275,0.0,0.0,0.0,0.0,0.0
chr1_230089577_230089803,0.0,0.0,0.0,2.058066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_230559819_230560264,0.0,0.0,0.0,1.684305,0.0,0.0,0.0,3.6008190000000004,0.0,0.0,1.595074
chr1_230643766_230644066,0.0,0.0,0.0,1.744907,0.0,1.181918,0.0,0.0,0.0,0.0,0.0
chr1_230645276_230645765,0.0,0.0,0.0,1.744907,0.0,1.181918,0.0,0.0,0.0,0.0,0.0
chr1_230692328_230692442,0.0,0.0,0.0,1.7472599999999998,0.0,1.181918,0.0,0.0,0.0,0.0,0.0
chr1_230943804_230944036,0.0,0.0,0.0,1.612177,0.0,1.181918,0.0,0.0,0.0,0.0,0.0
chr1_231229348_231229373,0.0,0.0,0.0,1.989959,0.0,1.181918,0.0,0.0,0.0,0.0,0.0
chr1_231428201_231428315,0.0,0.0,0.0,3.487533,0.0,1.181918,0.0,0.0,0.0,0.0,0.0
chr1_231862401_231862670,0.0,0.0,0.0,1.634728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_231868761_231869568,0.0,0.0,0.0,1.634728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_232107055_232107371,0.0,0.0,0.0,1.564168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234911340_234911676,0.0,0.0,0.0,5.3528769999999986,1.538986,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236115118_236115321,0.0,0.0,0.0,1.787075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236116403_236116669,0.0,0.0,0.0,1.787075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236118323_236118637,0.0,0.0,0.0,1.787075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236150188_236150690,0.0,0.0,0.0,1.787075,0.0,1.2328709999999998,2.9187950000000003,0.0,0.0,0.0,0.0
chr1_236179538_236179652,0.0,0.0,0.0,1.787075,0.0,1.2328709999999998,5.541382499999999,0.0,0.0,0.0,0.0
chr1_236230188_236230739,0.0,0.0,0.0,1.787075,0.0,1.2328709999999998,0.0,0.0,0.0,0.0,0.0
chr1_236231203_236231484,0.0,0.0,0.0,1.787075,0.0,1.2328709999999998,0.0,0.0,0.0,0.0,0.0
chr1_236319808_236320415,0.0,0.0,0.0,1.787075,0.0,1.2328709999999998,0.0,0.0,0.0,0.0,0.0
chr1_236323296_236323699,0.0,0.0,0.0,1.787075,0.0,1.2328709999999998,0.0,0.0,0.0,0.0,0.0
chr1_236414606_236414689,0.0,0.0,0.0,1.787075,0.0,1.2328709999999998,0.0,0.0,0.0,0.0,0.0
chr1_236431064_236431243,0.0,0.0,0.0,1.787075,0.0,1.2328709999999998,0.0,0.0,0.0,0.0,0.0
chr1_236559628_236560010,0.0,0.0,0.0,1.787075,0.0,3.3218803333333335,0.0,0.0,0.0,0.0,0.0
chr1_236579529_236579860,0.0,0.0,0.0,1.787075,0.0,1.2514275,0.0,0.0,0.0,0.0,7.714861999999999
chr1_236580668_236580890,0.0,0.0,0.0,1.787075,0.0,1.2514275,0.0,0.0,0.0,0.0,0.0
chr1_236856658_236857048,0.0,0.0,0.0,1.787075,0.0,1.2514275,0.0,0.0,0.0,0.0,0.0
chr1_236858712_236859062,0.0,0.0,0.0,1.787075,0.0,1.2514275,0.0,0.0,0.0,0.0,0.0
chr1_237206585_237207004,0.0,0.0,0.0,1.787075,0.0,1.198597,0.0,0.0,0.0,0.0,0.0
chr1_237435467_237435795,0.0,0.0,0.0,1.787075,0.0,1.198597,0.0,0.0,0.0,0.0,0.0
chr1_240307621_240308162,0.0,0.0,0.0,1.54267,0.0,1.040131,0.0,0.0,0.0,11.772116,0.0
chr1_240308207_240308537,0.0,0.0,0.0,1.54267,0.0,1.040131,0.0,0.0,0.0,0.0,0.0
chr1_240874453_240874783,0.0,0.0,0.0,1.637061,0.0,1.040131,0.0,0.0,0.0,0.0,0.0
chr1_241209593_241209845,0.0,0.0,0.0,2.064321,0.0,1.1465115,0.0,0.0,0.0,0.0,0.0
chr1_241297873_241298260,0.0,0.0,0.0,2.064321,0.0,1.1465115,0.0,0.0,0.0,0.0,0.0
chr1_241302172_241302404,0.0,0.0,0.0,2.064321,0.0,1.1465115,0.0,0.0,0.0,0.0,0.0
chr1_241364891_241365186,0.0,0.0,0.0,2.064321,0.0,1.1465115,0.0,0.0,0.0,0.0,0.0
chr1_241390681_241391063,0.0,0.0,0.0,2.064321,0.0,1.1465115,0.0,0.0,0.0,0.0,0.0
chr1_241392345_241392701,0.0,0.0,0.0,2.064321,0.0,1.1465115,0.0,0.0,0.0,0.0,0.0
chr1_241441480_241441685,0.0,0.0,0.0,2.064321,0.0,1.1465115,0.0,0.0,0.0,0.0,0.0
chr1_241469731_241469956,0.0,0.0,0.0,2.064321,0.0,5.336865499999999,0.0,0.0,0.0,0.0,0.0
chr1_241638824_241639283,0.0,0.0,0.0,1.669448,0.0,1.226124,0.0,0.0,0.0,0.0,0.0
chr1_241696334_241697654,0.0,0.0,0.0,1.517762,0.0,1.226124,0.0,0.0,0.0,0.0,8.895342
chr1_241705436_241706018,0.0,0.0,0.0,1.613443,0.0,1.226124,0.0,0.0,0.0,0.0,0.0
chr1_241714901_241715765,0.0,0.0,0.0,1.613443,0.0,4.208428,0.0,0.0,0.0,0.0,0.0
chr1_242609605_242610011,0.0,0.0,0.0,5.0957155,0.0,1.139537,0.0,0.0,0.0,0.0,0.0
chr1_242627058_242627162,0.0,0.0,0.0,1.618441,0.0,1.4631165000000002,0.0,0.0,0.0,0.0,0.0
chr1_243894639_243895081,0.0,0.0,0.0,2.243743,0.0,1.265525,0.0,0.0,0.0,0.0,0.0
chr1_244011895_244012034,0.0,0.0,0.0,2.243743,0.0,1.265525,0.0,0.0,0.0,0.0,0.0
chr1_244215508_244215901,0.0,0.0,0.0,2.243743,0.0,1.265525,0.0,0.0,0.0,0.0,0.0
chr1_244321119_244321249,0.0,0.0,0.0,2.243743,0.0,2.7255015,0.0,0.0,1.430241,0.0,0.0
chr1_244349815_244349940,0.0,0.0,0.0,2.243743,0.0,1.265525,0.0,0.0,1.430241,0.0,0.0
chr1_244354917_244355201,0.0,0.0,0.0,2.243743,0.0,1.265525,0.0,0.0,1.430241,0.0,0.0
chr1_244358533_244358670,0.0,0.0,0.0,2.243743,0.0,1.265525,0.0,0.0,1.430241,0.0,0.0
chr1_244373439_244373613,0.0,0.0,0.0,2.243743,0.0,1.265525,0.0,0.0,1.430241,0.0,0.0
chr1_244417754_244418100,0.0,0.0,0.0,2.243743,0.0,1.265525,0.0,0.0,1.430241,0.0,0.0
chr1_244482749_244483387,0.0,0.0,0.0,2.243743,0.0,1.265525,0.0,0.0,1.430241,0.0,0.0
chr1_245613844_245614251,0.0,0.0,0.0,2.63524,0.0,0.0,0.0,0.0,1.092627,0.0,0.0
chr1_245840400_245840529,0.0,0.0,0.0,2.63524,0.0,0.0,0.0,0.0,0.0,0.0,2.486413
chr1_245939665_245940062,0.0,0.0,0.0,2.63524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_245958364_245958743,0.0,0.0,0.0,2.63524,0.0,0.0,0.0,0.0,0.0,3.873945,0.0
chr1_247523464_247523760,0.0,0.0,0.0,2.288328,0.0,1.265867,0.0,0.0,0.0,0.0,0.0
chr1_247524183_247524555,0.0,0.0,0.0,2.288328,0.0,1.265867,0.0,0.0,0.0,0.0,0.0
chr1_247564649_247565106,0.0,0.0,0.0,2.288328,0.0,1.265867,0.0,0.0,0.0,0.0,0.0
chr1_247570274_247570994,0.0,0.0,0.0,2.288328,0.0,4.133178,0.0,0.0,0.0,0.0,0.0
chr1_247573090_247573644,0.0,0.0,0.0,2.288328,0.0,1.265867,0.0,0.0,0.0,0.0,0.0
chr1_247574986_247575390,0.0,0.0,0.0,2.288328,0.0,1.265867,0.0,0.0,0.0,0.0,0.0
chr1_247598454_247598709,0.0,0.0,0.0,2.288328,0.0,1.265867,0.0,0.0,0.0,0.0,0.0
chr1_247603500_247603921,0.0,0.0,0.0,2.288328,0.0,1.265867,0.0,0.0,0.0,0.0,0.0
chr1_247620384_247621274,0.0,0.0,0.0,2.288328,0.0,1.265867,0.0,0.0,0.0,0.0,0.0
chr1_247714961_247715210,0.0,0.0,0.0,1.59152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247715651_247715843,0.0,0.0,0.0,1.59152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247720908_247721240,0.0,0.0,0.0,1.59152,0.0,9.844244,0.0,0.0,0.0,0.0,0.0
chr1_247721715_247721996,0.0,0.0,0.0,1.59152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_2501788_2502413,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0
chr1_2505035_2505361,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0
chr1_25251631_25252076,0.0,0.0,0.0,2.555248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25318358_25318508,0.0,0.0,0.0,1.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25969249_25969578,0.0,0.0,0.0,3.606426,0.0,1.1721584999999999,0.0,0.0,0.0,0.0,0.0
chr1_26249033_26249281,0.0,0.0,0.0,1.637506,0.0,1.1721584999999999,0.0,0.0,0.0,0.0,0.0
chr1_26253326_26253427,0.0,0.0,0.0,1.637506,0.0,1.1721584999999999,0.0,0.0,0.0,0.0,0.0
chr1_27935491_27936061,0.0,0.0,0.0,2.524768,0.0,1.364067,2.797543,0.0,23.737708,0.0,0.0
chr1_2989176_2989511,0.0,0.0,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_3111769_3111989,0.0,0.0,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_31216468_31217229,0.0,0.0,0.0,1.936693,0.0,1.550468,0.0,0.0,0.0,0.0,0.0
chr1_31218107_31218539,0.0,0.0,0.0,1.936693,0.0,1.550468,0.0,0.0,0.0,0.0,0.0
chr1_31223594_31223943,0.0,0.0,0.0,1.936693,0.0,1.550468,0.0,0.0,0.0,0.0,0.0
chr1_31227443_31228328,0.0,0.0,0.0,1.936693,0.0,4.506627,0.0,0.0,0.0,0.0,0.0
chr1_31232736_31232923,0.0,0.0,0.0,1.936693,0.0,6.6912455,6.069734,0.0,0.0,0.0,0.0
chr1_31235457_31235817,0.0,0.0,0.0,1.936693,0.0,1.550468,0.0,0.0,0.0,0.0,0.0
chr1_31238135_31238354,0.0,0.0,0.0,1.936693,0.0,1.550468,0.0,0.0,0.0,0.0,0.0
chr1_31238817_31239233,0.0,0.0,0.0,1.936693,0.0,1.550468,0.0,0.0,0.0,0.0,0.0
chr1_31241795_31242280,0.0,0.0,0.0,1.936693,0.0,1.550468,0.0,0.0,0.0,0.0,0.0
chr1_31320336_31320627,0.0,0.0,0.0,1.936693,0.0,1.550468,0.0,0.0,0.0,0.0,0.0
chr1_3136013_3136207,0.0,0.0,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_3231556_3231634,0.0,0.0,0.0,1.951368,1.682163,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_3232812_3232866,0.0,0.0,0.0,1.951368,1.682163,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_3233109_3233475,0.0,0.0,0.0,1.951368,1.682163,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_3290271_3290590,0.0,0.0,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_3374928_3375314,0.0,0.0,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0
chr1_34368889_34369151,0.0,0.0,0.0,1.697936,0.0,1.223975,0.0,0.0,0.0,0.0,0.0
chr1_34462454_34462825,0.0,0.0,0.0,1.7163259999999998,0.0,1.223975,0.0,0.0,0.0,0.0,0.0
chr1_35294449_35294485,0.0,0.0,0.0,1.563805,0.0,1.210661,0.0,0.0,0.0,0.0,0.0
chr1_35389087_35389416,0.0,0.0,0.0,2.3355900000000003,0.0,1.210661,0.0,0.0,0.0,0.0,0.0
chr1_36940419_36940497,0.0,0.0,0.0,1.992892,0.0,1.378607,0.0,0.0,0.0,0.0,0.0
chr1_37235311_37235419,0.0,0.0,0.0,1.992892,0.0,1.378607,0.0,0.0,0.0,0.0,0.0
chr1_37721552_37721986,0.0,0.0,0.0,1.992892,0.0,1.370378,0.0,0.0,0.0,0.0,0.0
chr1_37784198_37784531,0.0,0.0,0.0,1.992892,0.0,1.370378,0.0,0.0,0.0,0.0,0.0
chr1_38134422_38134555,0.0,0.0,0.0,1.992892,0.0,1.370378,0.0,0.0,0.0,0.0,0.0
chr1_38591881_38592061,0.0,0.0,0.0,2.092118,0.0,1.370378,1.735652,0.0,0.0,0.0,0.0
chr1_38948025_38948274,0.0,0.0,0.0,2.092118,0.0,1.370378,0.0,0.0,0.0,0.0,0.0
chr1_38958971_38959191,0.0,0.0,0.0,2.092118,0.0,1.370378,0.0,0.0,0.0,0.0,0.0
chr1_39193613_39193736,0.0,0.0,0.0,2.092118,0.0,1.614274,0.0,0.0,0.0,0.0,0.0
chr1_39286039_39286251,0.0,0.0,0.0,2.092118,0.0,1.370378,0.0,0.0,0.0,0.0,0.0
chr1_41116840_41117088,0.0,0.0,0.0,1.6861529999999998,0.0,1.332329,0.0,0.0,0.0,0.0,0.0
chr1_41120137_41120355,0.0,0.0,0.0,1.6861529999999998,0.0,5.7370315000000005,0.0,0.0,0.0,0.0,0.0
chr1_41762082_41762223,0.0,0.0,0.0,1.945314,0.0,1.268043,0.0,0.0,0.0,0.0,0.0
chr1_42192975_42193489,0.0,0.0,0.0,1.508029,0.0,1.268043,0.0,0.0,0.0,0.0,0.0
chr1_42204198_42204327,0.0,0.0,0.0,1.586698,0.0,1.268043,0.0,0.0,0.0,0.0,0.0
chr1_42204580_42205516,0.0,0.0,0.0,1.586698,0.0,1.268043,0.0,0.0,0.0,0.0,0.0
chr1_42206832_42207209,0.0,0.0,0.0,1.586698,0.0,1.268043,0.0,0.0,0.0,0.0,0.0
chr1_42217644_42218002,0.0,0.0,0.0,1.586698,0.0,1.268043,0.0,0.0,0.0,0.0,0.0
chr1_42230379_42230587,0.0,0.0,0.0,1.530548,0.0,1.268043,0.0,0.0,0.0,0.0,0.0
chr1_42230841_42231100,0.0,0.0,0.0,1.530548,0.0,1.268043,0.0,0.0,0.0,0.0,0.0
chr1_42234207_42234564,0.0,0.0,0.0,1.530548,0.0,1.268043,0.0,0.0,0.0,0.0,0.0
chr1_42934748_42935131,0.0,0.0,0.0,1.67261,0.0,1.342661,0.0,0.0,0.0,0.0,0.0
chr1_4729528_4729775,0.0,0.0,0.0,1.837471,0.0,1.136484,0.0,0.0,0.0,0.0,0.0
chr1_47522995_47523190,0.0,0.0,0.0,1.7097220000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_47677583_47677805,0.0,0.0,0.0,1.745091,0.0,1.221059,0.0,0.0,0.0,0.0,0.0
chr1_47690580_47690745,0.0,0.0,0.0,2.596691,0.0,1.221059,0.0,0.0,0.0,0.0,0.0
chr1_47910443_47910471,0.0,0.0,0.0,2.003445,0.0,1.277323,0.0,0.0,0.0,0.0,0.0
chr1_48710829_48711034,0.0,0.0,0.0,2.00659,0.0,1.292191,0.0,0.0,0.0,0.0,0.0
chr1_49032892_49033158,0.0,0.0,0.0,1.828472,0.0,1.1842899999999998,0.0,0.0,1.540543,0.0,0.0
chr1_50619908_50620155,0.0,0.0,0.0,1.7534919999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_50763281_50763486,0.0,0.0,0.0,1.722841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_5160051_5160190,0.0,0.0,0.0,1.837471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_5184476_5184496,0.0,0.0,0.0,1.837471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_53875866_53875973,0.0,0.0,0.0,2.086828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_57376305_57376674,0.0,0.0,0.0,1.822791,0.0,1.1853049999999998,0.0,0.0,0.0,0.0,0.0
chr1_57472428_57472552,0.0,0.0,0.0,1.822791,0.0,1.1853049999999998,0.0,0.0,0.0,0.0,0.0
chr1_57482949_57483134,0.0,0.0,0.0,1.822791,0.0,1.1853049999999998,0.0,0.0,0.0,0.0,0.0
chr1_58225769_58226165,0.0,0.0,0.0,1.581467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_60598724_60598934,0.0,0.0,0.0,2.581591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_61369297_61369400,0.0,0.0,0.0,2.003434,0.0,1.271327,0.0,0.0,0.0,0.0,0.0
chr1_61415107_61415301,0.0,0.0,0.0,2.003434,0.0,1.271327,0.0,0.0,0.0,0.0,0.0
chr1_6221566_6221669,0.0,0.0,0.0,1.7839470000000002,0.0,1.621513,0.0,0.0,0.0,0.0,1.286246
chr1_63488706_63488724,0.0,0.0,0.0,2.320804,0.0,1.148508,0.0,0.0,0.0,0.0,0.0
chr1_64500766_64501176,0.0,0.0,0.0,1.381561,0.0,1.185874,0.0,0.0,0.0,0.0,0.0
chr1_65548895_65549334,0.0,0.0,0.0,1.748489,0.0,1.1965775,0.0,0.0,0.0,0.0,0.0
chr1_65549780_65550082,0.0,0.0,0.0,1.748489,0.0,1.1965775,0.0,0.0,0.0,0.0,0.0
chr1_65553179_65553575,0.0,0.0,0.0,1.748489,0.0,1.1965775,0.0,0.0,0.0,0.0,0.0
chr1_65558428_65558742,0.0,0.0,0.0,1.748489,0.0,1.1965775,0.0,0.0,0.0,0.0,0.0
chr1_67692333_67692744,0.0,0.0,0.0,1.7507099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_71413812_71414188,0.0,0.0,0.0,1.397412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_71480052_71480316,0.0,0.0,0.0,1.730007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_76468550_76468704,0.0,0.0,0.0,1.7492009999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_76541670_76541922,0.0,0.0,0.0,1.53831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_77013544_77013818,0.0,0.0,0.0,1.592367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_77385063_77385511,0.0,0.0,0.0,1.701544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_77404135_77404353,0.0,0.0,0.0,1.701544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_7742006_7742141,0.0,0.0,0.0,2.227946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_7764543_7764931,0.0,0.0,0.0,2.227946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_84120524_84120814,0.0,0.0,0.0,1.603427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85225280_85225579,0.0,0.0,0.0,1.864369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85241214_85241288,0.0,0.0,0.0,1.864369,0.0,1.792736,0.0,0.0,0.0,0.0,0.0
chr1_85248638_85248992,0.0,0.0,0.0,1.864369,0.0,0.0,0.0,0.0,16.420069,0.0,0.0
chr1_85328527_85328795,0.0,0.0,0.0,1.803801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85349108_85349420,0.0,0.0,0.0,1.803801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_86748500_86748571,0.0,0.0,0.0,1.666086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_86989178_86989418,0.0,0.0,0.0,1.524958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87617997_87618150,0.0,0.0,0.0,2.252366,0.0,1.195767,0.0,0.0,0.0,0.0,0.0
chr1_87624464_87624629,0.0,0.0,0.0,2.252366,0.0,1.195767,0.0,0.0,0.0,0.0,0.0
chr1_87636034_87636204,0.0,0.0,0.0,2.252366,0.0,6.562189,0.0,0.0,0.0,0.0,0.0
chr1_87668655_87668791,0.0,0.0,0.0,2.252366,0.0,1.195767,0.0,0.0,0.0,0.0,0.0
chr1_87689823_87690165,0.0,0.0,0.0,2.252366,0.0,1.195767,0.0,0.0,0.0,0.0,0.0
chr1_87744782_87745159,0.0,0.0,0.0,2.252366,0.0,1.195767,0.0,0.0,0.0,0.0,0.0
chr1_88655570_88655742,0.0,0.0,0.0,1.709283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_88694004_88694059,0.0,0.0,0.0,1.709283,0.0,0.0,0.0,0.0,8.507835,0.0,0.0
chr1_89817276_89817541,0.0,0.0,0.0,1.702244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_89819962_89820089,0.0,0.0,0.0,1.702244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_90751537_90751564,0.0,0.0,0.0,1.794789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_91183313_91183764,0.0,0.0,0.0,1.794789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_91185058_91185169,0.0,0.0,0.0,1.794789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_91190991_91191184,0.0,0.0,0.0,1.794789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_109841804_109842152,0.0,0.0,0.0,0.0,1.413575,0.0,4.076306,0.0,0.0,0.0,0.0
chr1_109842394_109842833,0.0,0.0,0.0,0.0,1.413575,0.0,0.0,0.0,0.0,0.0,0.0
chr1_110406868_110407271,0.0,0.0,0.0,0.0,2.551894,0.0,4.590204,0.0,2.021138,0.0,0.0
chr1_110429456_110429734,0.0,0.0,0.0,0.0,2.551894,0.0,4.590204,0.0,2.021138,0.0,0.0
chr1_110447199_110447636,0.0,0.0,0.0,0.0,2.551894,0.0,4.590204,2.2744560000000003,2.021138,0.0,2.424337
chr1_110476602_110476703,0.0,0.0,0.0,0.0,2.551894,0.0,0.0,0.0,2.021138,0.0,0.0
chr1_110626726_110627062,0.0,0.0,0.0,0.0,1.709545,0.0,2.9443490000000003,0.0,5.065535,0.0,0.0
chr1_112276731_112276883,0.0,0.0,0.0,0.0,2.855615,0.0,2.931288,0.0,0.0,0.0,0.0
chr1_150135231_150135764,0.0,0.0,0.0,0.0,1.454585,1.6610759999999998,0.0,0.0,4.7308379999999985,9.676896,0.0
chr1_154166147_154166533,0.0,0.0,0.0,0.0,6.7303289999999985,0.0,5.880472,0.0,2.192086,0.0,0.0
chr1_154914634_154915296,0.0,0.0,0.0,0.0,10.85606,0.0,3.521806,0.0,0.0,0.0,0.0
chr1_15649550_15649749,0.0,0.0,0.0,0.0,2.7165470000000003,0.0,7.628505,0.0,40.346033,0.0,0.0
chr1_161155098_161155533,0.0,0.0,0.0,0.0,8.3447275,1.297593,2.832216,0.0,3.5643290000000003,0.0,0.0
chr1_161155908_161155971,0.0,0.0,0.0,0.0,8.3447275,1.297593,2.832216,0.0,3.5643290000000003,0.0,0.0
chr1_161356382_161356652,0.0,0.0,0.0,0.0,8.525117,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161996651_161996978,0.0,0.0,0.0,0.0,1.316864,1.5934,0.0,0.0,1.488715,0.0,0.0
