name_E,Smc3_E,Pol2_E,H4k20me1_E,H3k27ac_E,H3k9ac_E,DNaseI_E,H3k4me2_E,Rad21_E,H3k27me3_E,H3k4me3_E,Ctcf_E,H3k79me2_E,H3k4me1_E,H3k36me3_E
chr1_2172142_2172385,0.0,0.0,0.0,0.0,0.0,2.99055,0.0,0.0,0.0,0.0,0.0,0.0,2.11352,2.36823
chr1_218647012_218647232,0.0,0.0,0.0,0.0,0.0,5.21989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21876659_21877005,0.0,0.0,0.0,0.0,0.0,2.63741,0.0,0.0,2.69151,0.0,0.0,0.0,0.0,0.0
chr1_219728784_219728936,0.0,0.0,0.0,0.0,0.0,6.11664,0.0,0.0,0.0,0.0,0.0,0.0,3.08613,0.0
chr1_221143804_221143903,0.0,0.0,0.0,0.0,0.0,3.47803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221175115_221175231,0.0,0.0,0.0,0.0,0.0,2.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221631911_221632097,0.0,0.0,0.0,0.0,0.0,6.34925,5.1534,3.26885,0.0,0.0,0.0,0.0,4.00682,0.0
chr1_22184381_22184621,0.0,0.0,0.0,0.0,0.0,2.31479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221982394_221982755,0.0,0.0,0.0,0.0,0.0,2.73325,3.62489,0.0,0.0,0.0,0.0,2.78453,3.22163,0.0
chr1_222171745_222172136,0.0,0.0,0.0,0.0,0.0,2.34582,0.0,0.0,0.0,0.0,0.0,2.79139,2.41705,0.0
chr1_22232811_22232851,0.0,0.0,0.0,0.0,0.0,2.65908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222987149_222987502,0.0,0.0,0.0,0.0,0.0,3.08464,0.0,0.0,0.0,0.0,0.0,0.0,3.42812,0.0
chr1_223363832_223364028,0.0,0.0,0.0,0.0,0.0,3.22601,0.0,0.0,0.0,0.0,0.0,0.0,2.81888,0.0
chr1_22345590_22345859,0.0,0.0,0.0,0.0,0.0,9.97206,0.0,4.83063,0.0,0.0,7.50859,0.0,5.45534,0.0
chr1_224240602_224240763,0.0,0.0,0.0,0.0,0.0,7.44739,0.0,0.0,0.0,0.0,0.0,0.0,3.79286,0.0
chr1_224269875_224270192,0.0,0.0,0.0,0.0,0.0,2.99441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_224727681_224727955,0.0,0.0,0.0,0.0,0.0,2.4855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_224732016_224732357,0.0,0.0,0.0,0.0,0.0,5.8966,0.0,0.0,0.0,0.0,0.0,3.78826,3.11136,0.0
chr1_225654906_225655584,0.0,0.0,0.0,0.0,0.0,3.86161,0.0,0.0,0.0,0.0,0.0,0.0,3.29664,0.0
chr1_225881856_225882162,0.0,0.0,0.0,0.0,0.0,4.52588,2.78641,0.0,0.0,0.0,0.0,0.0,2.57541,0.0
chr1_226084943_226085104,0.0,0.0,0.0,0.0,0.0,3.87834,0.0,0.0,0.0,0.0,0.0,0.0,4.17337,0.0
chr1_226288544_226288864,0.0,0.0,0.0,0.0,0.0,5.17975,6.0644,0.0,0.0,5.88366,0.0,0.0,2.86986,0.0
chr1_22863291_22863389,0.0,0.0,0.0,0.0,0.0,3.93969,0.0,0.0,0.0,0.0,0.0,0.0,3.60919,0.0
chr1_228634060_228634141,0.0,0.0,0.0,0.0,0.0,4.96056,7.32999,0.0,2.56291,6.33461,0.0,0.0,4.22688,0.0
chr1_228640073_228640088,0.0,0.0,0.0,0.0,0.0,4.03174,0.0,0.0,0.0,0.0,0.0,0.0,2.38751,0.0
chr1_228651177_228651630,0.0,0.0,0.0,0.0,0.0,5.72723,4.02785,0.0,0.0,0.0,3.99893,0.0,3.35402,0.0
chr1_229206013_229206222,0.0,0.0,0.0,0.0,0.0,5.02036,3.83776,0.0,0.0,0.0,0.0,0.0,4.70841,0.0
chr1_229327820_229328069,0.0,0.0,0.0,0.0,0.0,4.72643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_229341143_229341392,0.0,0.0,0.0,0.0,0.0,3.6201,0.0,0.0,0.0,0.0,0.0,0.0,2.37939,0.0
chr1_229409656_229409997,0.0,0.0,0.0,0.0,0.0,2.91323,0.0,0.0,0.0,0.0,0.0,2.96809,3.18339,0.0
chr1_229544503_229544714,0.0,0.0,0.0,0.0,0.0,2.41977,0.0,0.0,0.0,0.0,0.0,0.0,2.59207,0.0
chr1_231629288_231629504,0.0,0.0,0.0,0.0,0.0,3.91746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_231913853_231914038,0.0,0.0,0.0,0.0,0.0,4.42258,3.129,0.0,0.0,0.0,0.0,0.0,3.07467,0.0
chr1_232725638_232725888,0.0,0.0,0.0,0.0,0.0,2.4455,0.0,0.0,0.0,0.0,0.0,2.78351,3.14829,0.0
chr1_234275805_234276023,0.0,0.0,0.0,0.0,0.0,10.27055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_23429944_23430077,0.0,0.0,0.0,0.0,0.0,3.3915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234450953_234451201,0.0,0.0,0.0,0.0,0.0,6.40356,4.67078,0.0,0.0,0.0,0.0,0.0,2.88903,0.0
chr1_234534667_234535013,0.0,0.0,0.0,0.0,0.0,5.11734,4.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234918221_234918587,0.0,0.0,0.0,0.0,0.0,2.51229,0.0,0.0,2.01158,0.0,0.0,0.0,2.54679,0.0
chr1_234989990_234990213,0.0,0.0,0.0,0.0,0.0,4.02928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235460869_235461278,0.0,0.0,0.0,0.0,0.0,4.1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235805098_235806119,0.0,0.0,0.0,0.0,0.0,7.17915,3.7645,0.0,0.0,0.0,0.0,0.0,3.39101,0.0
chr1_23849183_23849405,0.0,0.0,0.0,0.0,0.0,2.54853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_238817061_238817213,0.0,0.0,0.0,0.0,0.0,4.54077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_23918101_23918449,0.0,0.0,0.0,0.0,0.0,3.54599,0.0,0.0,0.0,0.0,0.0,0.0,2.42077,0.0
chr1_241638824_241639283,0.0,0.0,0.0,0.0,0.0,5.13649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_241714901_241715765,0.0,0.0,0.0,0.0,0.0,2.85293,3.28971,0.0,0.0,0.0,0.0,0.0,2.87509,0.0
chr1_244417754_244418100,0.0,0.0,0.0,0.0,0.0,2.50932,0.0,0.0,0.0,0.0,0.0,0.0,2.74765,0.0
chr1_244505125_244505457,0.0,0.0,0.0,0.0,0.0,3.90145,0.0,0.0,0.0,0.0,0.0,0.0,3.10272,0.0
chr1_24519628_24519970,0.0,0.0,0.0,0.0,0.0,5.36346,0.0,0.0,0.0,0.0,0.0,0.0,3.2667,0.0
chr1_246957671_246957948,0.0,0.0,0.0,0.0,0.0,3.14388,4.42797,0.0,0.0,0.0,0.0,0.0,4.77966,0.0
chr1_26452850_26453250,0.0,0.0,0.0,0.0,0.0,2.69296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_27184739_27184972,0.0,0.0,0.0,0.0,0.0,4.0148,2.88833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_27400779_27401092,0.0,0.0,0.0,0.0,0.0,3.74433,0.0,0.0,0.0,0.0,0.0,0.0,2.53811,0.0
chr1_27848725_27849287,0.0,0.0,0.0,0.0,0.0,2.13165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_27935491_27936061,0.0,0.0,0.0,0.0,0.0,3.84654,0.0,21.06594,2.29681,0.0,35.05531,0.0,0.0,0.0
chr1_27963400_27963974,0.0,0.0,0.0,0.0,0.0,4.62552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_27982664_27982914,0.0,0.0,0.0,0.0,0.0,5.66945,0.0,0.0,0.0,0.0,0.0,0.0,2.80074,0.0
chr1_27985480_27985709,0.0,0.0,0.0,0.0,0.0,3.24215,4.23798,0.0,0.0,0.0,0.0,0.0,2.89552,0.0
chr1_27985869_27985982,0.0,0.0,0.0,0.0,0.0,3.24215,4.23798,0.0,0.0,0.0,0.0,0.0,2.89552,0.0
chr1_28437697_28438098,0.0,0.0,0.0,0.0,0.0,3.02484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28439074_28439949,0.0,0.0,0.0,0.0,0.0,7.66803,0.0,0.0,0.0,0.0,3.51906,3.13162,3.87554,0.0
chr1_28495580_28496044,0.0,0.0,0.0,0.0,0.0,2.50552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31241795_31242280,0.0,0.0,0.0,0.0,0.0,5.08178,0.0,0.0,0.0,0.0,0.0,0.0,2.74929,0.0
chr1_31251287_31251533,0.0,0.0,0.0,0.0,0.0,7.50706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_32715599_32716062,0.0,0.0,0.0,0.0,0.0,3.84967,0.0,0.0,0.0,0.0,0.0,0.0,2.39442,0.0
chr1_32803558_32803627,0.0,0.0,0.0,0.0,0.0,2.66252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33182280_33182513,0.0,0.0,0.0,0.0,0.0,2.52055,3.01278,0.0,0.0,0.0,0.0,0.0,3.26781,0.0
chr1_3420761_3421065,0.0,0.0,0.0,0.0,0.0,8.5532,0.0,0.0,0.0,0.0,0.0,0.0,3.66591,0.0
chr1_3634737_3634863,0.0,0.0,0.0,0.0,0.0,2.66967,3.94462,0.0,0.0,0.0,0.0,0.0,3.29294,0.0
chr1_41164800_41165075,0.0,0.0,0.0,0.0,0.0,4.56884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_41914594_41914877,0.0,0.0,0.0,0.0,0.0,2.90335,0.0,0.0,0.0,0.0,0.0,0.0,2.62988,0.0
chr1_44452990_44453115,0.0,0.0,0.0,0.0,0.0,4.24263,0.0,0.0,0.0,0.0,0.0,0.0,2.95981,0.0
chr1_44951424_44951733,0.0,0.0,0.0,0.0,0.0,5.14443,3.86626,0.0,0.0,0.0,0.0,0.0,4.16818,0.0
chr1_45085192_45085548,0.0,0.0,0.0,0.0,0.0,3.76202,2.74333,0.0,0.0,0.0,0.0,0.0,2.44427,0.0
chr1_45738634_45738975,0.0,0.0,0.0,0.0,0.0,9.57663,0.0,0.0,0.0,0.0,0.0,0.0,2.95635,0.0
chr1_46009549_46009894,0.0,0.0,0.0,0.0,0.0,2.80457,0.0,0.0,3.50622,0.0,0.0,0.0,3.41571,0.0
chr1_4729528_4729775,0.0,0.0,0.0,0.0,0.0,2.33539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_53102510_53103405,0.0,0.0,0.0,0.0,0.0,2.42113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_54715450_54715803,0.0,0.0,0.0,0.0,0.0,2.99896,0.0,0.0,0.0,0.0,0.0,0.0,2.50087,1.99676
chr1_55431735_55431939,0.0,0.0,0.0,0.0,0.0,4.4969,3.1007,0.0,0.0,0.0,0.0,0.0,3.35064,0.0
chr1_57482949_57483134,0.0,0.0,0.0,0.0,0.0,3.09756,0.0,0.0,0.0,0.0,0.0,0.0,3.65071,0.0
chr1_59392782_59392938,0.0,0.0,0.0,0.0,0.0,3.07931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59629518_59629774,0.0,0.0,0.0,0.0,0.0,6.98876,0.0,0.0,0.0,0.0,0.0,0.0,3.02772,0.0
chr1_59758328_59758666,0.0,0.0,0.0,0.0,0.0,3.81635,0.0,0.0,0.0,0.0,0.0,0.0,3.34682,0.0
chr1_60598724_60598934,0.0,0.0,0.0,0.0,0.0,5.49608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_6088225_6088518,0.0,0.0,0.0,0.0,0.0,2.87781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_61768031_61768305,0.0,0.0,0.0,0.0,0.0,9.30375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_62822173_62822473,0.0,0.0,0.0,0.0,0.0,8.80289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_64417224_64417447,0.0,0.0,0.0,0.0,0.0,2.88169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_67198280_67198800,0.0,0.0,0.0,0.0,0.0,3.19921,3.01896,0.0,0.0,0.0,0.0,0.0,3.86008,0.0
chr1_67223993_67224234,0.0,0.0,0.0,0.0,0.0,3.77491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68029743_68030232,0.0,0.0,0.0,0.0,0.0,2.90896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_76080205_76080672,0.0,0.0,0.0,0.0,0.0,2.72213,4.11002,0.0,3.15215,0.0,5.72292,0.0,3.7214,0.0
chr1_7764543_7764931,0.0,0.0,0.0,0.0,0.0,8.71706,0.0,0.0,0.0,4.51989,7.09145,0.0,0.0,0.0
chr1_77872388_77872776,0.0,0.0,0.0,0.0,0.0,2.37511,0.0,0.0,0.0,0.0,0.0,3.102,3.44461,0.0
chr1_78348123_78348428,0.0,0.0,0.0,0.0,0.0,2.94721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.445
chr1_78561383_78561632,0.0,0.0,0.0,0.0,0.0,4.71712,0.0,0.0,0.0,0.0,0.0,0.0,3.44065,0.0
chr1_8254637_8254907,0.0,0.0,0.0,0.0,0.0,3.09655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_84744562_84744926,0.0,0.0,0.0,0.0,0.0,3.62029,0.0,0.0,0.0,0.0,0.0,2.92971,3.82361,0.0
chr1_85320078_85320332,0.0,0.0,0.0,0.0,0.0,5.01115,0.0,0.0,0.0,0.0,0.0,0.0,2.11095,0.0
chr1_86527312_86527621,0.0,0.0,0.0,0.0,0.0,3.77811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87636034_87636204,0.0,0.0,0.0,0.0,0.0,5.58736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87744782_87745159,0.0,0.0,0.0,0.0,0.0,2.67052,0.0,0.0,0.0,0.0,0.0,0.0,3.78963,0.0
chr1_87868475_87868540,0.0,0.0,0.0,0.0,0.0,5.55175,0.0,0.0,0.0,0.0,0.0,0.0,3.41207,0.0
chr1_89358212_89358439,0.0,0.0,0.0,0.0,0.0,6.17612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_90032556_90032702,0.0,0.0,0.0,0.0,0.0,4.02397,3.54374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_90135818_90136060,0.0,0.0,0.0,0.0,0.0,3.01079,0.0,0.0,0.0,0.0,0.0,2.34085,0.0,0.0
chr1_90185639_90185820,0.0,0.0,0.0,0.0,0.0,2.61713,4.15187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92269494_92269966,0.0,0.0,0.0,0.0,0.0,2.78236,0.0,0.0,2.83369,0.0,0.0,2.67145,2.42184,0.0
chr1_92270160_92270686,0.0,0.0,0.0,0.0,0.0,2.78236,3.14095,0.0,2.83369,0.0,0.0,2.67145,2.42184,0.0
chr1_9298798_9298942,0.0,0.0,0.0,0.0,0.0,3.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_93003662_93004045,0.0,0.0,0.0,0.0,0.0,4.59408,2.98275,0.0,0.0,0.0,0.0,0.0,3.3784,0.0
chr1_94089710_94089715,0.0,0.0,0.0,0.0,0.0,3.63569,0.0,0.0,0.0,0.0,5.37457,0.0,2.2052,0.0
chr1_94712051_94712193,0.0,0.0,0.0,0.0,0.0,3.50077,5.30988,0.0,4.21204,0.0,0.0,3.56439,4.60665,0.0
chr1_98366677_98366793,0.0,0.0,0.0,0.0,0.0,4.95753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_98403373_98403764,0.0,0.0,0.0,0.0,0.0,7.31342,2.88833,0.0,0.0,0.0,0.0,0.0,3.68692,0.0
chr1_98408796_98409171,0.0,0.0,0.0,0.0,0.0,7.36695,5.47162,0.0,0.0,0.0,0.0,0.0,4.29265,0.0
chr1_98499783_98500490,0.0,0.0,0.0,0.0,0.0,3.90755,3.6677,0.0,0.0,0.0,0.0,0.0,3.62054,0.0
chr1_98781999_98782036,0.0,0.0,0.0,0.0,0.0,5.48909,0.0,0.0,0.0,0.0,0.0,0.0,3.72556,0.0
chr1_9912448_9912800,0.0,0.0,0.0,0.0,0.0,6.57852,0.0,0.0,0.0,0.0,0.0,0.0,4.63187,0.0
chr1_100858865_100858991,0.0,0.0,0.0,0.0,0.0,0.0,2.98318,0.0,0.0,0.0,0.0,0.0,3.37708,0.0
chr1_10853986_10854555,0.0,0.0,0.0,0.0,0.0,0.0,2.90324,0.0,2.35342,0.0,15.88108,0.0,3.20185,0.0
chr1_11761755_11762049,0.0,0.0,0.0,0.0,0.0,0.0,4.10983,0.0,2.05895,0.0,0.0,0.0,3.73307,0.0
chr1_118197244_118197521,0.0,0.0,0.0,0.0,0.0,0.0,2.88115,0.0,0.0,0.0,0.0,0.0,2.34556,0.0
chr1_154977099_154977253,0.0,0.0,0.0,0.0,0.0,0.0,2.3156,0.0,0.0,0.0,0.0,2.54658,2.68063,0.0
chr1_158982200_158982857,0.0,0.0,0.0,0.0,0.0,0.0,2.88301,0.0,0.0,0.0,0.0,2.84256,0.0,0.0
chr1_160345693_160345986,0.0,0.0,0.0,0.0,0.0,0.0,4.20418,0.0,2.27576,0.0,0.0,0.0,3.30118,0.0
chr1_160737478_160737714,0.0,0.0,0.0,0.0,0.0,0.0,2.9953,0.0,0.0,0.0,0.0,0.0,3.09448,0.0
chr1_161502624_161502920,0.0,0.0,0.0,0.0,0.0,0.0,3.20102,0.0,0.0,0.0,0.0,0.0,3.36389,0.0
chr1_165204752_165205122,0.0,0.0,0.0,0.0,0.0,0.0,3.57966,0.0,4.03082,0.0,0.0,0.0,0.0,0.0
chr1_165205285_165205518,0.0,0.0,0.0,0.0,0.0,0.0,3.57966,0.0,4.03082,0.0,0.0,0.0,0.0,0.0
chr1_16553276_16553594,0.0,0.0,0.0,0.0,0.0,0.0,5.00143,0.0,2.61617,4.83284,0.0,0.0,3.47988,3.15623
chr1_170635008_170635144,0.0,0.0,0.0,0.0,0.0,0.0,2.19445,2.81879,0.0,0.0,0.0,1.98875,0.0,2.53431
chr1_170637621_170637732,0.0,0.0,0.0,0.0,0.0,0.0,1.86192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_177903071_177903284,0.0,0.0,0.0,0.0,0.0,0.0,2.98112,0.0,0.0,0.0,0.0,0.0,3.00051,0.0
chr1_181451162_181451821,0.0,0.0,0.0,0.0,0.0,0.0,5.28968,0.0,2.28663,4.26401,0.0,0.0,2.62936,0.0
chr1_185389788_185390210,0.0,0.0,0.0,0.0,0.0,0.0,2.88833,0.0,2.32044,0.0,0.0,0.0,0.0,0.0
chr1_186587444_186588060,0.0,0.0,0.0,0.0,0.0,0.0,4.68358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200076437_200076447,0.0,0.0,0.0,0.0,0.0,0.0,7.91961,0.0,0.0,0.0,0.0,0.0,3.48283,0.0
chr1_201987611_201988279,0.0,0.0,0.0,0.0,0.0,0.0,2.60597,0.0,2.33391,0.0,0.0,0.0,2.52894,0.0
chr1_202937248_202937378,0.0,0.0,0.0,0.0,0.0,0.0,4.46456,0.0,0.0,0.0,0.0,0.0,2.5155,0.0
chr1_203294160_203294623,0.0,0.0,0.0,0.0,0.0,0.0,2.10855,0.0,2.04425,0.0,0.0,0.0,2.66739,0.0
chr1_204486309_204486424,0.0,0.0,0.0,0.0,0.0,0.0,4.45325,0.0,0.0,6.98676,0.0,2.38553,0.0,0.0
chr1_211753366_211753524,0.0,0.0,0.0,0.0,0.0,0.0,4.14335,0.0,0.0,0.0,0.0,0.0,3.69089,0.0
chr1_212862785_212863120,0.0,0.0,0.0,0.0,0.0,0.0,4.61044,0.0,0.0,0.0,0.0,2.90344,3.7105,0.0
chr1_21724067_21724372,0.0,0.0,0.0,0.0,0.0,0.0,4.19909,0.0,3.22634,0.0,0.0,0.0,3.11065,0.0
chr1_225778250_225778416,0.0,0.0,0.0,0.0,0.0,0.0,2.98527,0.0,0.0,0.0,0.0,2.40093,2.77656,0.0
chr1_226737265_226737393,0.0,0.0,0.0,0.0,0.0,0.0,3.84186,0.0,2.41792,0.0,0.0,0.0,3.22867,3.35316
chr1_226878935_226879345,0.0,0.0,0.0,0.0,0.0,0.0,3.57832,0.0,0.0,0.0,0.0,0.0,4.1935,0.0
chr1_229365571_229365974,0.0,0.0,0.0,0.0,0.0,0.0,4.79739,0.0,2.43145,0.0,0.0,0.0,2.74583,0.0
chr1_230631666_230631872,0.0,0.0,0.0,0.0,0.0,0.0,4.34385,0.0,0.0,6.81632,0.0,0.0,0.0,0.0
chr1_231665787_231666093,0.0,0.0,0.0,0.0,0.0,0.0,4.3911,0.0,0.0,0.0,0.0,3.25302,4.24065,2.91037
chr1_233750790_233751092,0.0,0.0,0.0,0.0,0.0,0.0,3.81586,0.0,3.46108,4.92778,0.0,0.0,3.27565,0.0
chr1_234981045_234981471,0.0,0.0,0.0,0.0,0.0,0.0,3.1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_237206585_237207004,0.0,0.0,0.0,0.0,0.0,0.0,4.31089,0.0,3.48001,0.0,0.0,0.0,3.30819,0.0
chr1_24229023_24229388,0.0,0.0,0.0,0.0,0.0,0.0,5.17446,0.0,2.07536,4.95003,0.0,0.0,3.0516,0.0
chr1_26528501_26528611,0.0,0.0,0.0,0.0,0.0,0.0,4.75911,0.0,0.0,0.0,0.0,0.0,4.70637,0.0
chr1_26642014_26642169,0.0,0.0,0.0,0.0,0.0,0.0,5.35153,0.0,2.62055,0.0,0.0,0.0,4.67464,0.0
chr1_27154983_27155478,0.0,0.0,0.0,0.0,0.0,0.0,4.05614,0.0,0.0,0.0,0.0,2.31514,2.42179,0.0
chr1_28462161_28462385,0.0,0.0,0.0,0.0,0.0,0.0,3.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_29253461_29253677,0.0,0.0,0.0,0.0,0.0,0.0,4.48221,0.0,0.0,0.0,0.0,0.0,3.95415,0.0
chr1_3086923_3087330,0.0,0.0,0.0,0.0,0.0,0.0,4.87126,0.0,0.0,0.0,0.0,0.0,3.8917,0.0
chr1_35953903_35954237,0.0,0.0,0.0,0.0,0.0,0.0,4.09101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_36952484_36952865,0.0,0.0,0.0,0.0,0.0,0.0,3.02487,0.0,0.0,0.0,0.0,0.0,3.05166,0.0
chr1_37784198_37784531,0.0,0.0,0.0,0.0,0.0,0.0,3.27925,0.0,2.44019,0.0,0.0,0.0,2.87464,0.0
chr1_39547903_39548129,0.0,0.0,0.0,0.0,0.0,0.0,3.80032,0.0,2.97796,0.0,0.0,0.0,0.0,0.0
chr1_43997843_43998152,0.0,0.0,0.0,0.0,0.0,0.0,4.79437,0.0,0.0,0.0,0.0,2.0522,2.78295,0.0
chr1_53856073_53856161,0.0,0.0,0.0,0.0,0.0,0.0,3.61254,0.0,2.33421,0.0,0.0,0.0,2.54693,0.0
chr1_54941159_54941412,0.0,0.0,0.0,0.0,0.0,0.0,4.01092,0.0,2.45808,0.0,0.0,0.0,3.66994,0.0
chr1_6053603_6054107,0.0,0.0,0.0,0.0,0.0,0.0,4.20796,0.0,0.0,0.0,0.0,0.0,3.90604,0.0
chr1_6321567_6321961,0.0,0.0,0.0,0.0,0.0,0.0,3.93509,0.0,0.0,0.0,0.0,0.0,2.68249,0.0
chr1_65731337_65731853,0.0,0.0,0.0,0.0,0.0,0.0,5.59415,0.0,2.90994,4.53798,6.3983,0.0,3.36511,0.0
chr1_65775838_65775991,0.0,0.0,0.0,0.0,0.0,0.0,6.2629,0.0,0.0,4.92574,0.0,0.0,3.28769,0.0
chr1_66800202_66800555,0.0,0.0,0.0,0.0,0.0,0.0,2.93617,0.0,0.0,0.0,0.0,2.88393,0.0,2.70477
chr1_66867932_66868143,0.0,0.0,0.0,0.0,0.0,0.0,3.65399,0.0,3.19634,0.0,0.0,0.0,2.42388,0.0
chr1_76080988_76081082,0.0,0.0,0.0,0.0,0.0,0.0,4.11002,0.0,3.15215,5.55677,0.0,0.0,3.7214,0.0
chr1_77230839_77231032,0.0,0.0,0.0,0.0,0.0,0.0,3.02796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_89776158_89776579,0.0,0.0,0.0,0.0,0.0,0.0,4.01297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_91183313_91183764,0.0,0.0,0.0,0.0,0.0,0.0,3.81077,0.0,1.94418,5.30262,0.0,0.0,2.71736,0.0
chr1_91190991_91191184,0.0,0.0,0.0,0.0,0.0,0.0,3.36942,0.0,1.81104,4.41752,0.0,0.0,2.49089,0.0
chr1_98494244_98494658,0.0,0.0,0.0,0.0,0.0,0.0,4.52059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_110333273_110333688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83017,0.0,0.0,6.9218,0.0,0.0,0.0
chr1_175094142_175094504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94625,0.0,0.0,28.50153,0.0,0.0,0.0
chr1_181056649_181057124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74309,0.0,0.0,0.0,0.0,2.89236,0.0
chr1_222461432_222461724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17923,0.0,0.0,2.68728,0.0,0.0,0.0
chr1_25353540_25353869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51099,0.0,0.0,0.0,0.0,2.09731,0.0
chr10_3078434_3078646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43746,0.0,0.0,0.0,2.74927,0.0
chr10_3807382_3807563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66969,0.0,0.0,0.0,0.0,0.0
chr10_4003377_4003614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9466,0.0,0.0,0.0,0.0,0.0
chr10_4034997_4035363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0361,0.0,0.0,0.0,2.86865,0.0
chr10_4248027_4248358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06751,0.0,0.0,0.0,0.0,0.0
chr10_5339443_5339719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9914,0.0,0.0,0.0,0.0,0.0
chr1_101000887_101001063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93387,0.0,0.0,0.0,0.0,0.0
chr1_10261395_10261566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80376,0.0,0.0,0.0,0.0,0.0
chr1_110451717_110451917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68623,0.0,0.0,0.0,0.0,0.0
chr1_111163364_111163623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39725,0.0,0.0,0.0,0.0,0.0
