name_E,H3k4me2_E,H3k9ac_E,H4k20me1_E,H3k4me1_E,H3k4me3_E,Smc3_E,H3k36me3_E,H3k27ac_E,DNaseI_E,H3k79me2_E,Ctcf_E,H3k27me3_E
chr1_179290775_179290979,0.0,0.0,0.0,1.647451,0.0,0.0,2.99196,0.0,0.0,7.690474,0.0,0.0
chr1_181042855_181043067,0.0,0.0,0.0,5.073107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_181130674_181130808,0.0,0.0,0.0,5.073107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182538682_182538808,0.0,0.0,0.0,4.248783,1.731755,0.0,0.0,0.0,0.0,0.0,0.0,1.655985
chr1_183239968_183240242,0.0,0.0,0.0,3.9245655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183241451_183241867,0.0,0.0,0.0,1.842455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_184129300_184129941,0.0,0.0,0.0,5.736441,2.411119,0.0,0.0,0.0,0.0269,0.0,0.0,1.792103
chr1_185298342_185298619,0.0,0.0,0.0,2.140599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185315613_185315702,0.0,0.0,0.0,3.462855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185346055_185346679,0.0,0.0,0.0,2.6852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185536131_185536449,0.0,0.0,0.0,1.506914,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0
chr1_185537736_185537864,0.0,0.0,0.0,1.506914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185540108_185540292,0.0,0.0,0.0,1.506914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186590040_186590634,0.0,0.0,0.0,5.248552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186707372_186707639,0.0,0.0,0.0,3.799121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.402087
chr1_186707805_186708434,0.0,0.0,0.0,3.799121,2.396058,0.0,0.0,0.0,0.0,0.0,0.0,1.402087
chr1_187996792_187997117,0.0,0.0,0.0,3.444388,0.0,0.0,0.0,0.0,0.0289,0.0,0.0,0.0
chr1_192446152_192446393,0.0,0.0,0.0,5.40393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.635371
chr1_192487767_192488105,0.0,0.0,0.0,7.0515815,7.014918,2.4306,0.0,9.504215,0.0,0.0,0.0,0.0
chr1_192490879_192491144,0.0,0.0,0.0,5.132725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192542752_192542937,0.0,0.0,0.0,3.959033,10.470128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192543300_192543508,0.0,0.0,0.0,3.959033,10.470128,0.0,0.0,8.872162,0.0,0.0,0.0,0.0
chr1_192873637_192874003,0.0,0.0,0.0,5.102196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38763
chr1_192876755_192877567,0.0,0.0,0.0,5.421188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38763
chr1_193427775_193428193,0.0,0.0,0.0,3.180005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.838088
chr1_194258819_194259202,0.0,0.0,0.0,2.800897,4.641742,0.0,0.0,0.0,0.0572,0.0,0.0,0.0
chr1_19839147_19839427,0.0,0.0,0.0,3.949847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198512892_198513066,0.0,0.0,0.0,4.253011,1.427471,0.0,0.0,0.0,0.0,0.0,0.0,1.673924
chr1_198979759_198979985,0.0,0.0,0.0,3.942974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_199253218_199253776,0.0,0.0,0.0,5.643015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728813
chr1_200325072_200325315,0.0,0.0,0.0,6.077901,4.950725,0.0,0.0,9.20899,0.0,0.0,0.0,0.0
chr1_200849437_200849683,0.0,0.0,0.0,8.078794,3.419645,2.35853,0.0,0.0,0.0867,0.0,0.0,0.0
chr1_201682596_201682901,0.0,0.0,0.0,5.905741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004453
chr1_201883288_201883655,0.0,0.0,0.0,1.321913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721703
chr1_203265047_203265161,0.0,0.0,0.0,8.512233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.654612
chr1_203617500_203617713,0.0,0.0,0.0,7.46748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.654612
chr1_20437370_20437554,0.0,0.0,0.0,3.075014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.564593
chr1_204432329_204432499,0.0,0.0,0.0,10.516597,0.0,0.0,3.334548,11.921918,0.0,0.0,0.0,1.714904
chr1_206832398_206832801,0.0,0.0,0.0,5.072051,3.573077,0.0,2.467363,0.0,0.0,0.0,43.995219,0.0
chr1_206931189_206931520,0.0,0.0,0.0,7.23317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585871
chr1_207063537_207063710,0.0,0.0,0.0,5.660942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.767509
chr1_212841280_212841455,0.0,0.0,0.0,6.194326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_2140151_2140337,0.0,0.0,0.0,1.893131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_214614555_214614760,0.0,0.0,0.0,4.50176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514251
chr1_218523725_218524123,0.0,0.0,0.0,3.175865,0.0,0.0,0.0,0.0,0.0,0.0,2.054876,3.27385
chr1_21876659_21877005,0.0,0.0,0.0,3.724139,0.0,0.0,0.0,0.0,0.0289,0.0,0.0,0.0
chr1_219728784_219728936,0.0,0.0,0.0,3.552689,3.142067,0.0,0.0,0.0,0.0,0.0,0.0,1.696537
chr1_221247820_221248047,0.0,0.0,0.0,6.880615,3.253406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221270955_221271464,0.0,0.0,0.0,3.436709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63262
chr1_221271745_221272272,0.0,0.0,0.0,3.436709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63262
chr1_221272384_221272740,0.0,0.0,0.0,3.436709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63262
chr1_221273966_221274169,0.0,0.0,0.0,3.436709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63262
chr1_221340978_221341184,0.0,0.0,0.0,4.411748,3.500174,0.0,0.0,5.349586,0.0,0.0,0.0,1.63262
chr1_22184381_22184621,0.0,0.0,0.0,5.577628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221862665_221862854,0.0,0.0,0.0,4.211476,0.0,0.0,4.47757,0.0,0.0,0.0,1.232333,0.0
chr1_221968806_221968942,0.0,0.0,0.0,4.211476,4.871925,0.0,0.0,13.905015,0.0,0.0,1.232333,0.0
chr1_222000173_222000483,0.0,0.0,0.0,4.211476,0.0,0.0,0.0,0.0,0.0,0.0,1.232333,0.0
chr1_222002644_222003471,0.0,0.0,0.0,4.211476,8.118598,0.0,0.0,0.0,0.0279,0.0,1.232333,0.0
chr1_222050666_222050976,0.0,0.0,0.0,3.4895720000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.232333,0.0
chr1_22266159_22266438,0.0,0.0,0.0,2.769589,0.0,0.0,0.0,0.0,0.0257,0.0,0.0,1.799883
chr1_223363832_223364028,0.0,0.0,0.0,6.19473,0.0,2.98092,0.0,0.0,0.0651,0.0,0.0,1.908875
chr1_223892678_223892997,0.0,0.0,0.0,2.775458,0.0,0.0,0.0,0.0,0.0265,0.0,0.0,2.062754
chr1_225642606_225642805,0.0,0.0,0.0,2.64398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.358885
chr1_225845408_225845613,0.0,0.0,0.0,1.302243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.719384
chr1_226230458_226230596,0.0,0.0,0.0,8.439131,0.0,0.0,0.0,0.0,0.0293,0.0,0.0,0.0
chr1_228962635_228963190,0.0,0.0,0.0,1.547081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740854
chr1_231630305_231630490,0.0,0.0,0.0,3.4103,2.412519,0.0,0.0,0.0,0.0,0.0,0.0,1.425854
chr1_233249275_233249581,0.0,0.0,0.0,6.828782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234857710_234858181,0.0,0.0,0.0,13.196171,0.0,0.0,0.0,0.0,0.0,1.983908,0.0,0.0
chr1_236022018_236022676,0.0,0.0,0.0,3.429442,0.0,0.0,0.0,0.0,0.0,3.823848,0.0,0.0
chr1_236022682_236022818,0.0,0.0,0.0,3.429442,0.0,0.0,0.0,0.0,0.0,3.823848,0.0,0.0
chr1_236025805_236026204,0.0,0.0,0.0,3.429442,0.0,0.0,0.0,0.0,0.0,3.823848,0.0,0.0
chr1_236026265_236026446,0.0,0.0,0.0,3.429442,0.0,0.0,0.0,0.0,0.0,3.823848,0.0,0.0
chr1_236082498_236082788,0.0,0.0,0.0,5.031987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236083263_236083651,0.0,0.0,0.0,5.031987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236150188_236150690,0.0,0.0,0.0,6.639849333333333,0.0,4.95292,2.06656,13.253703,0.0322,0.0,0.0,0.0
chr1_236414606_236414689,0.0,0.0,0.0,1.533702,0.0,0.0,3.364524,0.0,0.0,7.164719,0.0,0.0
chr1_23912037_23912393,0.0,0.0,0.0,5.989266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_241771916_241772216,0.0,0.0,0.0,4.163043,2.436182,0.0,2.070422,0.0,0.0,0.0,0.0,0.0
chr1_244518180_244518394,0.0,0.0,0.0,6.100819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.634678
chr1_24519628_24519970,0.0,0.0,0.0,6.52358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.391515
chr1_246751015_246751281,0.0,0.0,0.0,5.866986,0.0,0.0,2.933685,0.0,0.0,4.645696,0.0,0.0
chr1_24736156_24736250,0.0,0.0,0.0,2.435318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_24808566_24808646,0.0,0.0,0.0,5.039817,0.0,0.0,0.0,0.0,0.0359,0.0,0.0,0.0
chr1_2505035_2505361,0.0,0.0,0.0,6.805462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25802039_25802147,0.0,0.0,0.0,4.900161,0.0,0.0,2.930612,2.264662,0.0,3.644812,0.0,0.0
chr1_27848725_27849287,0.0,0.0,0.0,3.851035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28437098_28437429,0.0,0.0,0.0,5.744584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28437697_28438098,0.0,0.0,0.0,5.744584,0.0,0.0,0.0,0.0,0.0309,0.0,0.0,0.0
chr1_28449970_28450467,0.0,0.0,0.0,6.835478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31643824_31643962,0.0,0.0,0.0,6.986932,0.0,0.0,0.0,0.0,0.0899,0.0,3.246317,0.0
chr1_32732571_32732683,0.0,0.0,0.0,6.025839,0.0,0.0,3.486528,0.0,0.0,12.247549,0.0,0.0
chr1_33405191_33405597,0.0,0.0,0.0,5.142457,0.0,0.0,2.86012,0.0,0.0262,0.0,0.0,0.0
chr1_33448758_33448929,0.0,0.0,0.0,8.936164,5.800239,0.0,0.0,14.662218500000002,0.0,0.0,0.0,0.0
chr1_38958971_38959191,0.0,0.0,0.0,3.477019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_39596184_39596482,0.0,0.0,0.0,3.077148,0.0,0.0,2.346664,0.0,0.0,7.274889,0.0,0.0
chr1_40402545_40402801,0.0,0.0,0.0,3.212126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_44265188_44265345,0.0,0.0,0.0,6.955098,0.0,0.0,2.268218,6.32972,0.0,0.0,0.0,0.0
chr1_45875042_45875301,0.0,0.0,0.0,2.973827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_45895307_45895445,0.0,0.0,0.0,3.646549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_46637172_46637331,0.0,0.0,0.0,6.41162,0.0,13.11608,0.0,0.0,0.0,0.0,0.0,0.0
chr1_54358495_54358647,0.0,0.0,0.0,5.115478,0.0,0.0,2.625616,0.0,0.0,0.0,0.0,0.0
chr1_55411305_55411465,0.0,0.0,0.0,9.15303,0.0,0.0,0.0,0.0,0.0,0.0,30.046827,0.0
chr1_55414845_55415038,0.0,0.0,0.0,5.35535,0.0,37.86629,0.0,0.0,0.0,0.0,0.0,0.0
chr1_55828418_55828527,0.0,0.0,0.0,2.760311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724727
chr1_59394323_59394565,0.0,0.0,0.0,5.437556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59509588_59509786,0.0,0.0,0.0,9.513965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59537846_59538168,0.0,0.0,0.0,4.601461,2.607953,0.0,0.0,5.898664,0.0351,0.0,0.0,0.0
chr1_60140214_60140519,0.0,0.0,0.0,4.070497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_65548895_65549334,0.0,0.0,0.0,2.629035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57257
chr1_65549780_65550082,0.0,0.0,0.0,2.629035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57257
chr1_66714465_66714786,0.0,0.0,0.0,4.927505,5.868399,0.0,0.0,0.0,0.0,0.0,0.0,1.786295
chr1_66716160_66716649,0.0,0.0,0.0,5.551399,0.0,0.0,0.0,0.0,0.0,0.0,2.999109,1.786295
chr1_66717339_66717678,0.0,0.0,0.0,7.932526333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.999109,0.0
chr1_66728047_66728190,0.0,0.0,0.0,4.919455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66736293_66736539,0.0,0.0,0.0,6.1107815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66778961_66779513,0.0,0.0,0.0,5.2019055000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66782459_66782839,0.0,0.0,0.0,4.919455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66850101_66850481,0.0,0.0,0.0,5.7753085,4.839519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66854721_66854978,0.0,0.0,0.0,4.919455,4.839519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68029743_68030232,0.0,0.0,0.0,3.580903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725169
chr1_68118588_68118809,0.0,0.0,0.0,5.631259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725169
chr1_76541670_76541922,0.0,0.0,0.0,8.008901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533379
chr1_77404135_77404353,0.0,0.0,0.0,3.901738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551668
chr1_8121436_8121582,0.0,0.0,0.0,2.602546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_8254637_8254907,0.0,0.0,0.0,1.677646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527409
chr1_8257762_8258040,0.0,0.0,0.0,3.469484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527409
chr1_8272041_8272390,0.0,0.0,0.0,9.422237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527409
chr1_85049005_85049203,0.0,0.0,0.0,5.580818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_86527312_86527621,0.0,0.0,0.0,6.395997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87082786_87082842,0.0,0.0,0.0,6.8979105,2.531086,0.0,0.0,0.0,0.0278,0.0,0.0,0.0
chr1_87241358_87241518,0.0,0.0,0.0,4.020696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87868475_87868540,0.0,0.0,0.0,1.85734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_88655570_88655742,0.0,0.0,0.0,5.803552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428369
chr1_89466934_89467175,0.0,0.0,0.0,4.0348585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_89743448_89743593,0.0,0.0,0.0,1.803038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_89777498_89777770,0.0,0.0,0.0,7.686268,3.077907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_90137741_90138074,0.0,0.0,0.0,2.713792,6.585369,0.0,1.933677,6.8936865,0.0,4.923595,0.0,0.0
chr1_918449_918555,0.0,0.0,0.0,2.684602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92013932_92014194,0.0,0.0,0.0,5.48758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92014654_92014767,0.0,0.0,0.0,5.48758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92116335_92116643,0.0,0.0,0.0,6.079421,0.0,0.0,0.0,0.0,0.0258,0.0,0.0,0.0
chr1_92202579_92202753,0.0,0.0,0.0,7.065025,0.0,0.0,1.602398,0.0,0.0,0.0,0.0,0.0
chr1_95221261_95221551,0.0,0.0,0.0,4.0021115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_95508067_95508435,0.0,0.0,0.0,2.797139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_9889535_9889880,0.0,0.0,0.0,2.67402,0.0,0.0,2.110164,0.0,0.0,0.0,0.0,0.0
chr1_101313094_101313246,0.0,0.0,0.0,0.0,4.688143,0.0,0.0,0.0,0.0,0.0,0.0,1.705922
chr1_174907888_174908105,0.0,0.0,0.0,0.0,3.187293,0.0,2.842322,0.0,0.0,0.0,0.0,0.0
chr1_178901109_178901308,0.0,0.0,0.0,0.0,1.603691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185374355_185374736,0.0,0.0,0.0,0.0,1.496496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234972080_234972525,0.0,0.0,0.0,0.0,2.67342,0.0,0.0,9.001725,0.0,0.0,0.0,0.0
chr1_234984948_234985284,0.0,0.0,0.0,0.0,2.67342,0.0,0.0,9.001725,0.0,0.0,3.292434,0.0
chr1_234985592_234985878,0.0,0.0,0.0,0.0,2.67342,0.0,0.0,9.001725,0.0,0.0,3.292434,0.0
chr1_234989990_234990213,0.0,0.0,0.0,0.0,2.67342,0.0,0.0,9.001725,0.0,0.0,0.0,0.0
chr1_40295095_40295414,0.0,0.0,0.0,0.0,1.35278,0.0,3.297678,0.0,0.0,0.0,0.0,0.0
chr1_43666420_43666443,0.0,0.0,0.0,0.0,6.860414,0.0,0.0,0.0,0.0,7.690474,0.0,0.0
chr1_61522505_61523042,0.0,0.0,0.0,0.0,5.168448,0.0,0.0,0.0,0.0,0.0,0.0,1.656703
chr1_93270252_93270588,0.0,0.0,0.0,0.0,2.499568,0.0,0.0,0.0,0.039,0.0,0.0,0.0
chr10_5336164_5336286,0.0,0.0,0.0,0.0,0.0,3.62755,0.0,0.0,0.0544,0.0,10.305008,1.461459
chr1_158942717_158942925,0.0,0.0,0.0,0.0,0.0,3.16436,0.0,0.0,0.0,0.0,14.94355,1.487611
chr1_164686304_164686686,0.0,0.0,0.0,0.0,0.0,119.47556,0.0,0.0,0.0356,0.0,0.0,0.0
chr1_175094142_175094504,0.0,0.0,0.0,0.0,0.0,10.06308,0.0,0.0,0.0595,0.0,31.527817,1.687372
chr1_226388791_226388905,0.0,0.0,0.0,0.0,0.0,7.77334,0.0,0.0,0.048,0.0,15.986385,0.0
chr1_46689426_46689696,0.0,0.0,0.0,0.0,0.0,5.01407,0.0,0.0,0.0895,0.0,57.588585,0.0
chr1_59756067_59756566,0.0,0.0,0.0,0.0,0.0,10.1651,1.172343,0.0,0.0329,0.0,15.681503,0.0
chr1_79154444_79154658,0.0,0.0,0.0,0.0,0.0,3.43953,0.0,0.0,0.0,0.0,0.0,1.135422
chr1_100169951_100170218,0.0,0.0,0.0,0.0,0.0,0.0,3.463039,0.0,0.0,0.0,0.0,0.0
chr1_100678369_100678762,0.0,0.0,0.0,0.0,0.0,0.0,7.9820245,0.0,0.0,0.0,0.0,0.0
chr1_100703358_100703606,0.0,0.0,0.0,0.0,0.0,0.0,2.948489,0.0,0.0,0.0,0.0,0.0
chr1_100858865_100858991,0.0,0.0,0.0,0.0,0.0,0.0,1.823645,0.0,0.0,0.0,0.0,0.0
chr1_100859593_100859940,0.0,0.0,0.0,0.0,0.0,0.0,1.823645,0.0,0.0,0.0,0.0,0.0
chr1_101202267_101202571,0.0,0.0,0.0,0.0,0.0,0.0,1.68009,0.0,0.0,0.0,0.0,0.0
chr1_10261395_10261566,0.0,0.0,0.0,0.0,0.0,0.0,2.110164,0.0,0.0,0.0,0.0,2.636031
chr1_10496880_10497075,0.0,0.0,0.0,0.0,0.0,0.0,2.110164,0.0,0.0,0.0,0.0,0.0
chr1_109515208_109515609,0.0,0.0,0.0,0.0,0.0,0.0,2.923254,0.0,0.0,0.0,0.0,0.0
chr1_110476602_110476703,0.0,0.0,0.0,0.0,0.0,0.0,2.708807,0.0,0.0,0.0,0.0,0.0
chr1_113086746_113087141,0.0,0.0,0.0,0.0,0.0,0.0,1.551605,0.0,0.0,0.0,0.0,1.684056
chr1_114997819_114998047,0.0,0.0,0.0,0.0,0.0,0.0,3.233983,0.0,0.0,6.156229,0.0,0.0
chr1_145701524_145701615,0.0,0.0,0.0,0.0,0.0,0.0,2.70347,0.0,0.0,0.0,0.0,0.0
chr1_145702718_145703106,0.0,0.0,0.0,0.0,0.0,0.0,2.70347,0.0,0.0,0.0,0.0,0.0
chr1_146764405_146764804,0.0,0.0,0.0,0.0,0.0,0.0,4.157197,0.0,0.0,0.0,0.0,0.0
chr1_150577042_150577503,0.0,0.0,0.0,0.0,0.0,0.0,3.747112,6.209404,0.0,0.0,0.0,0.0
chr1_150800498_150800843,0.0,0.0,0.0,0.0,0.0,0.0,2.824244,0.0,0.0,0.0,0.0,0.0
chr1_151166314_151166527,0.0,0.0,0.0,0.0,0.0,0.0,3.535751,0.0,0.0,6.34957,0.0,0.0
chr1_151877533_151877895,0.0,0.0,0.0,0.0,0.0,0.0,2.044705,0.0,0.0,0.0,0.0,1.643735
chr1_155620238_155620623,0.0,0.0,0.0,0.0,0.0,0.0,3.478814,0.0,0.0,0.0,0.0,0.0
chr1_160202735_160202981,0.0,0.0,0.0,0.0,0.0,0.0,4.724616,0.0,0.0,0.0,0.0,1.680374
chr1_160972513_160972848,0.0,0.0,0.0,0.0,0.0,0.0,2.159711,0.0,0.0,6.2742,0.0,0.0
chr1_161321309_161321798,0.0,0.0,0.0,0.0,0.0,0.0,2.902311,0.0,0.0,0.0,0.0,0.0
chr1_162508612_162508929,0.0,0.0,0.0,0.0,0.0,0.0,3.397567,0.0,0.0,0.0,0.0,0.0
chr1_166828089_166828463,0.0,0.0,0.0,0.0,0.0,0.0,4.035116,0.0,0.0,3.766897,0.0,0.0
chr1_167766380_167766616,0.0,0.0,0.0,0.0,0.0,0.0,2.961408,0.0,0.0,0.0,0.0,0.0
chr1_167954240_167954407,0.0,0.0,0.0,0.0,0.0,0.0,2.99281,0.0,0.0,5.314733,0.0,0.0
chr1_171714228_171714396,0.0,0.0,0.0,0.0,0.0,0.0,1.948278,0.0,0.0,0.0,0.0,0.0
chr1_173816933_173817269,0.0,0.0,0.0,0.0,0.0,0.0,3.577131,0.0,0.0,0.0,0.0,0.0
chr1_173909740_173909938,0.0,0.0,0.0,0.0,0.0,0.0,3.903037,0.0,0.0,0.0,0.0,0.0
chr1_174220636_174220943,0.0,0.0,0.0,0.0,0.0,0.0,7.477903,0.0,0.0,0.0,0.0,0.0
chr1_179296885_179297079,0.0,0.0,0.0,0.0,0.0,0.0,2.99196,0.0,0.0,0.0,0.0,0.0
chr1_184773428_184773803,0.0,0.0,0.0,0.0,0.0,0.0,2.334168,0.0,0.0,0.0,0.0,0.0
chr1_184809721_184810151,0.0,0.0,0.0,0.0,0.0,0.0,2.334168,0.0,0.0,0.0,0.0,0.0
chr1_185109809_185110137,0.0,0.0,0.0,0.0,0.0,0.0,2.748992,0.0,0.0,0.0,0.0,0.0
chr1_185253692_185254037,0.0,0.0,0.0,0.0,0.0,0.0,3.697193,0.0,0.0,0.0,0.0,0.0
chr1_198712497_198712942,0.0,0.0,0.0,0.0,0.0,0.0,3.263923,0.0,0.0,0.0,0.0,0.0
chr1_200611653_200611882,0.0,0.0,0.0,0.0,0.0,0.0,2.907731,0.0,0.0,0.0,0.0,0.0
chr1_200783735_200784105,0.0,0.0,0.0,0.0,0.0,0.0,2.818193,0.0,0.0,4.189992,0.0,0.0
chr1_20111066_20111358,0.0,0.0,0.0,0.0,0.0,0.0,2.506579,0.0,0.0,0.0,0.0,1.564593
chr1_204358316_204358342,0.0,0.0,0.0,0.0,0.0,0.0,3.334548,0.0,0.0,0.0,0.0,1.714904
chr1_204363456_204363666,0.0,0.0,0.0,0.0,0.0,0.0,3.334548,0.0,0.0,0.0,0.0,1.714904
chr1_207489914_207490291,0.0,0.0,0.0,0.0,0.0,0.0,2.473551,0.0,0.0,0.0,0.0,1.556359
chr1_21475659_21476054,0.0,0.0,0.0,0.0,0.0,0.0,2.423706,0.0,0.0,3.498702,0.0,0.0
chr1_21514333_21514464,0.0,0.0,0.0,0.0,0.0,0.0,2.423706,0.0,0.0,0.0,0.0,0.0
chr1_220189685_220189943,0.0,0.0,0.0,0.0,0.0,0.0,3.834067,0.0,0.0,0.0,0.0,0.0
chr1_223964690_223965055,0.0,0.0,0.0,0.0,0.0,0.0,2.013506,0.0,0.0,0.0,0.0,0.0
chr1_226063760_226064118,0.0,0.0,0.0,0.0,0.0,0.0,3.166156,0.0,0.0,0.0,0.0,0.0
chr1_226435130_226435332,0.0,0.0,0.0,0.0,0.0,0.0,2.34786,0.0,0.0,0.0,0.0,0.0
chr1_22863291_22863389,0.0,0.0,0.0,0.0,0.0,0.0,2.890755,0.0,0.0,0.0,0.0,1.504586
chr1_230407650_230408034,0.0,0.0,0.0,0.0,0.0,0.0,2.461331,0.0,0.0,0.0,1.541537,0.0
chr1_231036878_231036937,0.0,0.0,0.0,0.0,0.0,0.0,3.3343,0.0,0.0,0.0,0.0,0.0
chr1_231038131_231038454,0.0,0.0,0.0,0.0,0.0,0.0,3.3343,0.0,0.0,0.0,0.0,0.0
chr1_23387479_23387794,0.0,0.0,0.0,0.0,0.0,0.0,3.224712,0.0,0.0,9.044248,0.0,0.0
chr1_234559176_234559516,0.0,0.0,0.0,0.0,0.0,0.0,3.421564,0.0,0.0,0.0,0.0,0.0
chr1_235850857_235851038,0.0,0.0,0.0,0.0,0.0,0.0,2.025696,0.0,0.0,0.0,0.0,0.0
chr1_236179538_236179652,0.0,0.0,0.0,0.0,0.0,0.0,2.06656,0.0,0.0,0.0,0.0,0.0
chr1_241705436_241706018,0.0,0.0,0.0,0.0,0.0,0.0,2.070422,0.0,0.0,0.0,0.0,0.0
