name_E,H3k79me2_E,Rad21_E,Ctcf_E,Pol2_E,H3k36me3_E,H4k20me1_E,H3k4me1_E,H3k9ac_E,DNaseI_E,Smc3_E,H3k27ac_E,H3k4me2_E,H3k27me3_E,H3k4me3_E
chr1_222135050_222135329,0.0,0.0,0.0,0.0,0.0,0.0,3.96863,0.0,3.71911,0.0,2.94234,4.87873,0.0,0.0
chr1_222167595_222168014,0.0,0.0,0.0,0.0,0.0,0.0,2.86345,0.0,5.41389,5.650833772152,3.3753300000000004,2.98714,0.0,0.0
chr1_222439708_222439874,0.0,0.0,0.0,0.0,0.0,0.0,3.0478,3.46657,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222987149_222987502,0.0,0.0,0.0,0.0,0.0,0.0,3.42812,0.0,3.0846400000000003,0.0,0.0,0.0,0.0,0.0
chr1_2230678_2230895,0.0,0.0,0.0,0.0,0.0,0.0,2.19952,0.0,0.0,0.0,2.62686,3.28283,0.0,0.0
chr1_223363832_223364028,0.0,0.0,0.0,0.0,0.0,0.0,2.81888,0.0,3.22601,0.0,0.0,0.0,0.0,0.0
chr1_22366226_22366841,0.0,0.0,0.0,0.0,0.0,0.0,3.74837,2.97181,3.78367,0.0,0.0,4.2261,0.0,0.0
chr1_224240602_224240763,0.0,0.0,0.0,0.0,0.0,0.0,3.79286,0.0,7.447389999999999,0.0,0.0,0.0,0.0,0.0
chr1_224685994_224686507,0.0,0.0,0.0,0.0,0.0,0.0,2.82296,2.97236,4.48656,10.969773925796199,3.80767,3.5530699999999995,0.0,0.0
chr1_224690718_224691054,0.0,0.0,0.0,0.0,0.0,0.0,2.47511,3.53725,0.0,0.0,3.5701,3.49501,0.0,4.16349
chr1_224691192_224691563,0.0,0.0,0.0,0.0,0.0,0.0,2.47511,3.53725,5.53091,3.95504360926781,3.5701,3.49501,0.0,4.16349
chr1_225654906_225655584,0.0,0.0,0.0,0.0,0.0,0.0,3.29664,0.0,3.86161,0.0,0.0,0.0,0.0,0.0
chr1_225881856_225882162,0.0,0.0,0.0,0.0,0.0,0.0,2.57541,0.0,4.52588,0.0,0.0,2.78641,0.0,0.0
chr1_226014145_226014403,0.0,0.0,0.0,0.0,0.0,0.0,2.6486400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226084943_226085104,0.0,0.0,0.0,0.0,0.0,0.0,4.1733699999999985,0.0,3.87834,0.0,0.0,0.0,0.0,0.0
chr1_226189681_226190319,0.0,0.0,0.0,0.0,0.0,0.0,2.74229,0.0,0.0,0.0,0.0,0.0,4.00943,0.0
chr1_226190534_226190731,0.0,0.0,0.0,0.0,0.0,0.0,2.74229,0.0,0.0,0.0,0.0,0.0,4.00943,0.0
chr1_226222205_226222589,0.0,0.0,0.0,0.0,0.0,0.0,5.02807,4.86792,11.96225,4.68645753806215,4.42457,6.8818600000000005,0.0,0.0
chr1_226288544_226288864,0.0,0.0,0.0,0.0,0.0,0.0,2.86986,0.0,5.17975,0.0,0.0,6.0644,0.0,5.88366
chr1_226315631_226315825,0.0,0.0,0.0,0.0,0.0,0.0,3.4955300000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226867580_226868182,0.0,0.0,0.0,0.0,0.0,0.0,2.68457,4.36037,4.3917,4.2095967806408,4.00531,5.17966,0.0,8.45692
chr1_226878935_226879345,0.0,0.0,0.0,0.0,0.0,0.0,4.1935,0.0,0.0,0.0,0.0,3.57832,0.0,0.0
chr1_227936688_227936978,0.0,0.0,0.0,0.0,0.0,0.0,3.15981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_22863291_22863389,0.0,0.0,0.0,0.0,0.0,0.0,3.60919,0.0,3.93969,0.0,0.0,0.0,0.0,0.0
chr1_228633222_228633907,0.0,0.0,0.0,0.0,0.0,0.0,4.22688,5.04407,4.96056,4.65484851075931,0.0,7.32999,2.56291,6.33461
chr1_228634060_228634141,0.0,0.0,0.0,0.0,0.0,0.0,4.22688,0.0,4.96056,0.0,0.0,7.32999,2.56291,6.33461
chr1_228640073_228640088,0.0,0.0,0.0,0.0,0.0,0.0,2.38751,0.0,4.03174,0.0,0.0,0.0,0.0,0.0
chr1_229074291_229074557,0.0,0.0,0.0,0.0,0.0,0.0,2.84519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_229125950_229125993,0.0,0.0,0.0,0.0,0.0,0.0,3.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_229206013_229206222,0.0,0.0,0.0,0.0,0.0,0.0,4.70841,0.0,5.02036,0.0,0.0,3.83776,0.0,0.0
chr1_229335784_229335916,0.0,0.0,0.0,0.0,0.0,0.0,2.67625,3.41402,0.0,0.0,0.0,4.03688,2.85098,0.0
chr1_229341143_229341392,0.0,0.0,0.0,0.0,0.0,0.0,2.3793900000000003,0.0,3.6201,0.0,0.0,0.0,0.0,0.0
chr1_229365571_229365974,0.0,0.0,0.0,0.0,0.0,0.0,2.74583,0.0,0.0,0.0,0.0,4.79739,2.43145,0.0
chr1_229388898_229389111,0.0,0.0,0.0,0.0,0.0,0.0,3.3816900000000003,3.66549,0.0,0.0,0.0,4.49074,0.0,0.0
chr1_229544503_229544714,0.0,0.0,0.0,0.0,0.0,0.0,2.59207,0.0,2.41977,0.0,0.0,0.0,0.0,0.0
chr1_230289705_230290142,0.0,0.0,0.0,0.0,0.0,0.0,2.68742,0.0,4.942,0.0,3.1214,4.24556,0.0,0.0
chr1_230559819_230560264,0.0,0.0,0.0,0.0,0.0,0.0,3.75394,0.0,0.0,0.0,0.0,0.0,3.2532400000000004,0.0
chr1_230645276_230645765,0.0,0.0,0.0,0.0,0.0,0.0,3.94691,0.0,8.72414,0.0,3.85251,4.21991,0.0,0.0
chr1_231036878_231036937,0.0,0.0,0.0,0.0,0.0,0.0,2.79743,0.0,0.0,0.0,2.73979,0.0,0.0,0.0
chr1_231913853_231914038,0.0,0.0,0.0,0.0,0.0,0.0,3.07467,0.0,4.42258,0.0,0.0,3.1289999999999996,0.0,0.0
chr1_231939296_231939383,0.0,0.0,0.0,0.0,0.0,0.0,3.07259,0.0,3.75704,3.22386563097816,0.0,2.96535,0.0,0.0
chr1_231944869_231945038,0.0,0.0,0.0,0.0,0.0,0.0,3.66577,0.0,4.50039,5.82421666331425,0.0,0.0,0.0,0.0
chr1_232107055_232107371,0.0,0.0,0.0,0.0,0.0,0.0,3.0664,0.0,7.09778,4.54523807365712,0.0,0.0,0.0,0.0
chr1_232714427_232714703,0.0,0.0,0.0,0.0,0.0,0.0,3.6378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_233750790_233751092,0.0,0.0,0.0,0.0,0.0,0.0,3.27565,0.0,0.0,0.0,0.0,3.81586,3.4610800000000004,4.92778
chr1_234450953_234451201,0.0,0.0,0.0,0.0,0.0,0.0,2.88903,0.0,6.40356,0.0,0.0,4.6707800000000015,0.0,0.0
chr1_234709673_234709936,0.0,0.0,0.0,0.0,0.0,0.0,5.54596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234721506_234721689,0.0,0.0,0.0,0.0,0.0,0.0,2.70951,0.0,4.42154,7.293384813656419,0.0,0.0,0.0,0.0
chr1_234767593_234767925,0.0,0.0,0.0,0.0,0.0,0.0,3.45775,0.0,6.41916,0.0,4.97687,5.03659,0.0,0.0
chr1_234812067_234812214,0.0,0.0,0.0,0.0,0.0,0.0,5.88491,7.04287,6.751639999999999,0.0,6.7100100000000005,8.77497,0.0,7.930810000000001
chr1_234881537_234881788,0.0,0.0,0.0,0.0,0.0,0.0,2.70521,0.0,6.19449,9.13910725883502,0.0,0.0,0.0,0.0
chr1_234907393_234907835,0.0,0.0,0.0,0.0,0.0,0.0,3.79509,5.67393,0.0,0.0,6.51032,5.93023,0.0,0.0
chr1_234918221_234918587,0.0,0.0,0.0,0.0,0.0,0.0,2.54679,0.0,2.51229,0.0,0.0,0.0,2.01158,0.0
chr1_234976660_234976804,0.0,0.0,0.0,0.0,0.0,0.0,2.6369700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234977482_234978011,0.0,0.0,0.0,0.0,0.0,0.0,2.6369700000000003,3.38654,0.0,3.9303927058576806,4.46148,0.0,0.0,0.0
chr1_234978594_234979177,0.0,0.0,0.0,0.0,0.0,0.0,2.6369700000000003,2.98447,2.79962,0.0,0.0,0.0,3.3016300000000003,0.0
chr1_234980393_234980645,0.0,0.0,0.0,0.0,0.0,0.0,2.45742,0.0,3.17428,0.0,3.5058800000000003,3.1903,0.0,0.0
chr1_234985592_234985878,0.0,0.0,0.0,0.0,0.0,0.0,2.98433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235012060_235012373,0.0,0.0,0.0,0.0,0.0,0.0,4.8281800000000015,0.0,4.79216,10.2517473095971,3.4799800000000003,5.86972,0.0,0.0
chr1_235068890_235069050,0.0,0.0,0.0,0.0,0.0,0.0,3.86192,0.0,0.0,0.0,3.4717300000000004,3.8985,0.0,0.0
chr1_235069269_235069652,0.0,0.0,0.0,0.0,0.0,0.0,3.86192,3.464,7.75748,8.19254415992355,3.4717300000000004,3.8985,0.0,0.0
chr1_235090546_235090894,0.0,0.0,0.0,0.0,0.0,0.0,3.1439,0.0,0.0,0.0,2.70126,0.0,0.0,0.0
chr1_235096560_235096855,0.0,0.0,0.0,0.0,0.0,0.0,2.65877,0.0,0.0,3.82099482452811,2.28098,0.0,0.0,0.0
chr1_235243001_235243596,0.0,0.0,0.0,0.0,0.0,0.0,2.98326,0.0,2.9574,7.84957685974633,0.0,0.0,0.0,0.0
chr1_235805098_235806119,0.0,0.0,0.0,0.0,0.0,0.0,3.39101,0.0,7.17915,0.0,0.0,3.7645,0.0,0.0
chr1_236026265_236026446,0.0,0.0,0.0,0.0,0.0,0.0,3.0710900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236101998_236102489,0.0,0.0,0.0,0.0,0.0,0.0,2.79018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236231203_236231484,0.0,0.0,0.0,0.0,0.0,0.0,2.86585,0.0,3.81328,6.2010499257364105,0.0,0.0,0.0,0.0
chr1_237206585_237207004,0.0,0.0,0.0,0.0,0.0,0.0,3.30819,0.0,0.0,0.0,0.0,4.3108900000000006,3.48001,0.0
chr1_23918101_23918449,0.0,0.0,0.0,0.0,0.0,0.0,2.42077,0.0,3.54599,0.0,0.0,0.0,0.0,0.0
chr1_240433849_240434175,0.0,0.0,0.0,0.0,0.0,0.0,2.9251400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_240783291_240783489,0.0,0.0,0.0,0.0,0.0,0.0,4.91805,0.0,0.0,3.2623540791119505,0.0,5.2281,2.90237,0.0
chr1_241714901_241715765,0.0,0.0,0.0,0.0,0.0,0.0,2.87509,0.0,2.85293,0.0,0.0,3.28971,0.0,0.0
chr1_24229023_24229388,0.0,0.0,0.0,0.0,0.0,0.0,3.0516,0.0,0.0,0.0,0.0,5.17446,2.07536,4.95003
chr1_243637125_243637295,0.0,0.0,0.0,0.0,0.0,0.0,2.63638,4.80456,3.03043,0.0,4.215319999999998,5.51107,0.0,5.22673
chr1_244417754_244418100,0.0,0.0,0.0,0.0,0.0,0.0,2.74765,0.0,2.50932,0.0,0.0,0.0,0.0,0.0
chr1_244505125_244505457,0.0,0.0,0.0,0.0,0.0,0.0,3.10272,0.0,3.90145,0.0,0.0,0.0,0.0,0.0
chr1_244518180_244518394,0.0,0.0,0.0,0.0,0.0,0.0,2.60692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_24476382_24476609,0.0,0.0,0.0,0.0,0.0,0.0,4.2933,0.0,5.24046,5.15149508911243,0.0,0.0,0.0,0.0
chr1_244894306_244894456,0.0,0.0,0.0,0.0,0.0,0.0,3.5789,4.69918,4.11354,0.0,0.0,5.53341,0.0,0.0
chr1_245082176_245082355,0.0,0.0,0.0,0.0,0.0,0.0,3.59521,6.765910000000001,3.805930000000001,4.64159584853822,0.0,7.03464,0.0,9.19115
chr1_24519628_24519970,0.0,0.0,0.0,0.0,0.0,0.0,3.2667,0.0,5.36346,0.0,0.0,0.0,0.0,0.0
chr1_245840400_245840529,0.0,0.0,0.0,0.0,0.0,0.0,2.72897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_246957671_246957948,0.0,0.0,0.0,0.0,0.0,0.0,4.77966,0.0,3.14388,0.0,0.0,4.427969999999998,0.0,0.0
chr1_247125260_247125664,0.0,0.0,0.0,0.0,0.0,0.0,3.23658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247524183_247524555,0.0,0.0,0.0,0.0,0.0,0.0,2.5098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_249157308_249157673,0.0,0.0,0.0,0.0,0.0,0.0,3.51094,2.81105,3.60123,3.5803149807579704,2.7157400000000003,3.52072,0.0,3.59769
chr1_25021969_25022194,0.0,0.0,0.0,0.0,0.0,0.0,3.64576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25292573_25292807,0.0,0.0,0.0,0.0,0.0,0.0,2.28956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25298850_25299027,0.0,0.0,0.0,0.0,0.0,0.0,2.51225,0.0,0.0,3.33572206577041,3.4332300000000004,0.0,0.0,0.0
chr1_25318358_25318508,0.0,0.0,0.0,0.0,0.0,0.0,2.78566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_26101389_26101767,0.0,0.0,0.0,0.0,0.0,0.0,2.55201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_26249033_26249281,0.0,0.0,0.0,0.0,0.0,0.0,3.47394,3.75953,2.47312,0.0,0.0,5.88851,2.45992,6.64884
chr1_26528501_26528611,0.0,0.0,0.0,0.0,0.0,0.0,4.70637,0.0,0.0,0.0,0.0,4.75911,0.0,0.0
chr1_26642014_26642169,0.0,0.0,0.0,0.0,0.0,0.0,4.67464,0.0,0.0,0.0,0.0,5.35153,2.62055,0.0
chr1_26677301_26677628,0.0,0.0,0.0,0.0,0.0,0.0,3.4087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_26678060_26678317,0.0,0.0,0.0,0.0,0.0,0.0,3.4087,0.0,0.0,4.17881470044112,0.0,0.0,0.0,0.0
chr1_26907862_26908015,0.0,0.0,0.0,0.0,0.0,0.0,2.55173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_27112764_27112917,0.0,0.0,0.0,0.0,0.0,0.0,2.26748,0.0,0.0,3.7306591289587794,3.10327,0.0,0.0,0.0
chr1_27353661_27353962,0.0,0.0,0.0,0.0,0.0,0.0,3.2066,0.0,6.40112,0.0,3.26233,2.64155,0.0,0.0
chr1_27400779_27401092,0.0,0.0,0.0,0.0,0.0,0.0,2.53811,0.0,3.74433,0.0,0.0,0.0,0.0,0.0
chr1_27462835_27462988,0.0,0.0,0.0,0.0,0.0,0.0,2.33721,0.0,4.21465,6.93245286465875,0.0,0.0,0.0,0.0
chr1_27916292_27916674,0.0,0.0,0.0,0.0,0.0,0.0,2.37602,0.0,3.63982,0.0,3.19262,3.0643700000000003,0.0,0.0
chr1_27924204_27924421,0.0,0.0,0.0,0.0,0.0,0.0,2.17835,0.0,3.27511,0.0,2.42932,0.0,0.0,0.0
chr1_27982664_27982914,0.0,0.0,0.0,0.0,0.0,0.0,2.80074,0.0,5.66945,0.0,0.0,0.0,0.0,0.0
chr1_27985480_27985709,0.0,0.0,0.0,0.0,0.0,0.0,2.89552,0.0,3.24215,0.0,0.0,4.23798,0.0,0.0
chr1_27985869_27985982,0.0,0.0,0.0,0.0,0.0,0.0,2.89552,0.0,3.24215,0.0,0.0,4.23798,0.0,0.0
chr1_28190756_28191157,0.0,0.0,0.0,0.0,0.0,0.0,3.74728,0.0,0.0,5.31454953229222,0.0,0.0,0.0,0.0
chr1_28195628_28196024,0.0,0.0,0.0,0.0,0.0,0.0,2.43931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28199684_28200598,0.0,0.0,0.0,0.0,0.0,0.0,3.00746,3.99174,2.41957,3.5545307966298902,0.0,4.8559800000000015,0.0,7.456010000000001
chr1_28213825_28214033,0.0,0.0,0.0,0.0,0.0,0.0,2.95888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28318645_28318992,0.0,0.0,0.0,0.0,0.0,0.0,3.5784800000000003,0.0,0.0,0.0,3.13493,0.0,0.0,0.0
chr1_28483198_28483592,0.0,0.0,0.0,0.0,0.0,0.0,2.47638,4.06772,0.0,0.0,2.94926,3.95834,0.0,0.0
chr1_28500052_28500411,0.0,0.0,0.0,0.0,0.0,0.0,3.0245,3.18378,3.82734,0.0,3.18529,3.79521,0.0,0.0
chr1_28640564_28640739,0.0,0.0,0.0,0.0,0.0,0.0,7.20719,0.0,7.61508,5.995057046252531,3.59062,4.19064,0.0,0.0
chr1_29214759_29214998,0.0,0.0,0.0,0.0,0.0,0.0,2.19909,0.0,0.0,0.0,0.0,0.0,3.00208,0.0
chr1_29253461_29253677,0.0,0.0,0.0,0.0,0.0,0.0,3.95415,0.0,0.0,0.0,0.0,4.48221,0.0,0.0
chr1_3086923_3087330,0.0,0.0,0.0,0.0,0.0,0.0,3.8917,0.0,0.0,0.0,0.0,4.87126,0.0,0.0
chr1_31241795_31242280,0.0,0.0,0.0,0.0,0.0,0.0,2.74929,0.0,5.08178,0.0,0.0,0.0,0.0,0.0
chr1_31956203_31956482,0.0,0.0,0.0,0.0,0.0,0.0,4.63204,3.98785,8.775839999999999,0.0,4.07644,4.98775,0.0,0.0
chr1_32354934_32355150,0.0,0.0,0.0,0.0,0.0,0.0,5.1284,0.0,3.5298300000000005,0.0,3.27143,0.0,0.0,0.0
chr1_3237165_3237518,0.0,0.0,0.0,0.0,0.0,0.0,2.51801,0.0,3.74357,3.5368181540541204,0.0,0.0,0.0,0.0
chr1_32423598_32423720,0.0,0.0,0.0,0.0,0.0,0.0,1.94749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_32715599_32716062,0.0,0.0,0.0,0.0,0.0,0.0,2.39442,0.0,3.84967,0.0,0.0,0.0,0.0,0.0
chr1_3309990_3310261,0.0,0.0,0.0,0.0,0.0,0.0,3.6538,3.03278,2.84357,4.1311713229479805,0.0,5.13082,2.02402,3.663580000000001
chr1_33182280_33182513,0.0,0.0,0.0,0.0,0.0,0.0,3.26781,0.0,2.52055,0.0,0.0,3.01278,0.0,0.0
chr1_33225777_33226084,0.0,0.0,0.0,0.0,0.0,0.0,2.44759,0.0,4.05865,5.18574279431469,0.0,0.0,0.0,0.0
chr1_33226574_33226719,0.0,0.0,0.0,0.0,0.0,0.0,2.44759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33373602_33373851,0.0,0.0,0.0,0.0,0.0,0.0,4.56372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33438571_33438703,0.0,0.0,0.0,0.0,0.0,0.0,3.30921,5.66299,3.72851,10.2020320849317,4.5212,7.45148,3.48741,9.78235
chr1_33450112_33450483,0.0,0.0,0.0,0.0,0.0,0.0,2.95187,2.71884,2.89468,3.19815045006882,0.0,2.8402700000000003,0.0,0.0
chr1_33450600_33450837,0.0,0.0,0.0,0.0,0.0,0.0,2.95187,0.0,0.0,0.0,0.0,0.0,3.04979,0.0
chr1_33463690_33463885,0.0,0.0,0.0,0.0,0.0,0.0,3.44825,0.0,0.0,3.970868257193141,3.73669,3.14281,0.0,0.0
chr1_33515825_33516245,0.0,0.0,0.0,0.0,0.0,0.0,4.6864,4.13474,6.4996800000000015,0.0,4.17398,4.6593,0.0,0.0
chr1_33685276_33685676,0.0,0.0,0.0,0.0,0.0,0.0,3.47983,3.32194,4.1705,5.73534165389276,0.0,0.0,0.0,0.0
chr1_3420761_3421065,0.0,0.0,0.0,0.0,0.0,0.0,3.66591,0.0,8.5532,0.0,0.0,0.0,0.0,0.0
chr1_3421438_3421558,0.0,0.0,0.0,0.0,0.0,0.0,3.66591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_34368889_34369151,0.0,0.0,0.0,0.0,0.0,0.0,3.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_36173458_36173573,0.0,0.0,0.0,0.0,0.0,0.0,3.3554699999999995,4.41891,2.73009,0.0,0.0,5.26555,2.44867,6.52755
chr1_3634737_3634863,0.0,0.0,0.0,0.0,0.0,0.0,3.29294,0.0,2.66967,0.0,0.0,3.94462,0.0,0.0
chr1_36617554_36617914,0.0,0.0,0.0,0.0,0.0,0.0,3.23765,0.0,0.0,3.24586868131392,0.0,0.0,0.0,0.0
chr1_36814630_36815106,0.0,0.0,0.0,0.0,0.0,0.0,1.73236,0.0,0.0,6.86422542070009,0.0,0.0,0.0,0.0
chr1_36952484_36952865,0.0,0.0,0.0,0.0,0.0,0.0,3.05166,0.0,0.0,0.0,0.0,3.02487,0.0,0.0
chr1_37784198_37784531,0.0,0.0,0.0,0.0,0.0,0.0,2.8746400000000003,0.0,0.0,0.0,0.0,3.27925,2.4401900000000003,0.0
chr1_38291277_38291502,0.0,0.0,0.0,0.0,0.0,0.0,3.4838,3.20096,2.85978,0.0,3.46699,5.52744,0.0,0.0
chr1_39552835_39552967,0.0,0.0,0.0,0.0,0.0,0.0,3.84602,3.84834,4.43049,0.0,4.49974,4.37065,0.0,0.0
chr1_40283075_40283206,0.0,0.0,0.0,0.0,0.0,0.0,3.98182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_41825927_41826139,0.0,0.0,0.0,0.0,0.0,0.0,3.05563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_41885108_41885337,0.0,0.0,0.0,0.0,0.0,0.0,3.92294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_41914594_41914877,0.0,0.0,0.0,0.0,0.0,0.0,2.62988,0.0,2.90335,0.0,0.0,0.0,0.0,0.0
chr1_42073844_42074019,0.0,0.0,0.0,0.0,0.0,0.0,3.06176,0.0,0.0,3.59811021969025,0.0,0.0,0.0,0.0
chr1_42149945_42149960,0.0,0.0,0.0,0.0,0.0,0.0,2.7017900000000004,0.0,2.94962,3.2518308893724304,0.0,0.0,0.0,0.0
chr1_42204198_42204327,0.0,0.0,0.0,0.0,0.0,0.0,2.66414,0.0,3.64494,0.0,3.74103,0.0,0.0,0.0
chr1_42204580_42205516,0.0,0.0,0.0,0.0,0.0,0.0,2.66414,3.79925,3.64494,7.021540898946179,3.74103,4.81635,0.0,3.34039
chr1_42363874_42364167,0.0,0.0,0.0,0.0,0.0,0.0,2.2354700000000003,0.0,4.41426,6.232134181143008,0.0,0.0,0.0,0.0
chr1_43250353_43250859,0.0,0.0,0.0,0.0,0.0,0.0,4.03076,4.02091,0.0,0.0,0.0,7.30513,0.0,7.3104
chr1_43426742_43427095,0.0,0.0,0.0,0.0,0.0,0.0,2.56312,0.0,0.0,3.8238016919973496,2.27448,0.0,0.0,0.0
chr1_43471435_43471828,0.0,0.0,0.0,0.0,0.0,0.0,2.93437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_43760174_43760222,0.0,0.0,0.0,0.0,0.0,0.0,3.1156900000000003,0.0,3.5606,0.0,3.62535,0.0,0.0,0.0
chr1_43761236_43761355,0.0,0.0,0.0,0.0,0.0,0.0,3.1156900000000003,3.31035,3.5606,0.0,3.62535,4.3229,0.0,0.0
chr1_43839359_43839523,0.0,0.0,0.0,0.0,0.0,0.0,3.10146,0.0,0.0,0.0,3.4819,0.0,0.0,0.0
chr1_43988888_43989038,0.0,0.0,0.0,0.0,0.0,0.0,3.18761,0.0,8.26808,6.50071603876888,0.0,4.22995,0.0,0.0
chr1_44452990_44453115,0.0,0.0,0.0,0.0,0.0,0.0,2.95981,0.0,4.24263,0.0,0.0,0.0,0.0,0.0
chr1_44951424_44951733,0.0,0.0,0.0,0.0,0.0,0.0,4.16818,0.0,5.144430000000002,0.0,0.0,3.86626,0.0,0.0
chr1_45057924_45058133,0.0,0.0,0.0,0.0,0.0,0.0,2.89536,0.0,2.69357,4.58882284221826,0.0,0.0,0.0,0.0
chr1_45083225_45083530,0.0,0.0,0.0,0.0,0.0,0.0,2.31381,3.3237400000000004,3.08379,4.692071741444309,0.0,3.93183,0.0,6.7119100000000005
chr1_45085192_45085548,0.0,0.0,0.0,0.0,0.0,0.0,2.44427,0.0,3.76202,0.0,0.0,2.74333,0.0,0.0
chr1_45738634_45738975,0.0,0.0,0.0,0.0,0.0,0.0,2.95635,0.0,9.57663,0.0,0.0,0.0,0.0,0.0
chr1_46009549_46009894,0.0,0.0,0.0,0.0,0.0,0.0,3.41571,0.0,2.80457,0.0,0.0,0.0,3.50622,0.0
chr1_46010722_46010902,0.0,0.0,0.0,0.0,0.0,0.0,3.01769,0.0,0.0,0.0,0.0,0.0,2.84323,0.0
chr1_46632893_46633236,0.0,0.0,0.0,0.0,0.0,0.0,3.74135,3.25386,0.0,0.0,3.13981,7.71501,2.25947,6.95821
chr1_46999025_46999241,0.0,0.0,0.0,0.0,0.0,0.0,3.779,3.94383,4.07081,4.19140856659756,3.35448,5.08262,0.0,6.09016
chr1_47690580_47690745,0.0,0.0,0.0,0.0,0.0,0.0,3.16761,0.0,0.0,0.0,0.0,0.0,1.7554599999999998,0.0
chr1_47910443_47910471,0.0,0.0,0.0,0.0,0.0,0.0,3.6433,3.18621,0.0,4.47948540707857,0.0,5.88497,1.8596,4.92582
chr1_51769565_51770027,0.0,0.0,0.0,0.0,0.0,0.0,4.20547,3.63695,5.86083,4.89951348176627,4.7085300000000005,7.46315,0.0,0.0
chr1_52110368_52110491,0.0,0.0,0.0,0.0,0.0,0.0,2.29125,2.53721,4.43136,0.0,0.0,0.0,0.0,0.0
chr1_53020482_53020832,0.0,0.0,0.0,0.0,0.0,0.0,3.38286,0.0,0.0,4.76696488679788,0.0,0.0,0.0,0.0
chr1_53856073_53856161,0.0,0.0,0.0,0.0,0.0,0.0,2.54693,0.0,0.0,0.0,0.0,3.61254,2.33421,0.0
chr1_53875866_53875973,0.0,0.0,0.0,0.0,0.0,0.0,2.15687,0.0,2.51722,6.05163617933567,0.0,0.0,0.0,0.0
chr1_54586706_54586840,0.0,0.0,0.0,0.0,0.0,0.0,2.9456900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_54941159_54941412,0.0,0.0,0.0,0.0,0.0,0.0,3.66994,0.0,0.0,0.0,0.0,4.01092,2.45808,0.0
chr1_55400798_55400903,0.0,0.0,0.0,0.0,0.0,0.0,3.56114,4.91496,10.51356,13.983572976717902,5.52802,5.6315300000000015,0.0,0.0
chr1_55431735_55431939,0.0,0.0,0.0,0.0,0.0,0.0,3.3506400000000003,0.0,4.4969,0.0,0.0,3.1007,0.0,0.0
chr1_55445592_55445683,0.0,0.0,0.0,0.0,0.0,0.0,3.07715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_55828418_55828527,0.0,0.0,0.0,0.0,0.0,0.0,4.4097,0.0,6.8303600000000015,0.0,4.03141,3.11849,0.0,0.0
chr1_56186060_56186149,0.0,0.0,0.0,0.0,0.0,0.0,2.4347,3.3057800000000004,0.0,0.0,2.19244,3.3631,0.0,0.0
chr1_57376305_57376674,0.0,0.0,0.0,0.0,0.0,0.0,3.88574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_57482949_57483134,0.0,0.0,0.0,0.0,0.0,0.0,3.65071,0.0,3.09756,0.0,0.0,0.0,0.0,0.0
chr1_59629518_59629774,0.0,0.0,0.0,0.0,0.0,0.0,3.02772,0.0,6.988760000000001,0.0,0.0,0.0,0.0,0.0
