name_E,H3k27ac_E,H4k20me1_E,H3k9ac_E,H3k27me3_E,H3k4me2_E,H3k36me3_E,H3k4me1_E,H3k79me2_E,Ctcf_E,DNaseI_E,H3k4me3_E
chr1_118302292_118302520,0.0,0.0,0.0,3.004768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_11942925_11943217,0.0,0.0,0.0,1.909719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_119930597_119930807,0.0,0.0,0.0,2.382694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_120052717_120053071,0.0,0.0,0.0,1.847226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_12124472_12125118,0.0,0.0,0.0,8.245636000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_12127865_12128182,0.0,0.0,0.0,4.616412,0.0,0.0,0.0,0.0,0.0,20.0,0.0
chr1_12681925_12682190,0.0,0.0,0.0,1.627562,0.0,2.276146,0.0,2.437727,0.0,34.0,0.0
chr1_14926383_14926731,0.0,0.0,0.0,3.928264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_150159099_150159241,0.0,0.0,0.0,1.835325,0.0,0.0,0.0,0.0,11.533363,0.0,0.0
chr1_151249767_151250096,0.0,0.0,0.0,5.404383,0.0,3.071992,0.0,0.0,0.0,0.0,0.0
chr1_151485676_151485841,0.0,0.0,0.0,1.739293,10.530551,0.0,6.783769,0.0,0.0,0.0,0.0
chr1_151486181_151486300,0.0,0.0,0.0,1.739293,0.0,0.0,6.783769,0.0,0.0,27.0,0.0
chr1_151809390_151809745,0.0,0.0,0.0,4.406529,5.668998,0.0,4.838935,0.0,42.45099,14.0,0.0
chr1_151892722_151892912,0.0,0.0,0.0,2.489685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_152116191_152116374,0.0,0.0,0.0,5.151191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_152137288_152137323,0.0,0.0,0.0,2.287672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_153337774_153338142,0.0,0.0,0.0,1.689275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_153358841_153359368,0.0,0.0,0.0,1.66545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_153361312_153361704,0.0,0.0,0.0,1.66545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_153366487_153366797,0.0,0.0,0.0,1.66545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_154166147_154166533,0.0,0.0,0.0,5.5074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_154724205_154724584,0.0,0.0,0.0,3.523925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_154731745_154732111,0.0,0.0,0.0,3.523925,0.0,0.0,9.205542,0.0,0.0,13.0,0.0
chr1_155620238_155620623,0.0,0.0,0.0,4.320884,1.892434,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156586355_156586564,0.0,0.0,0.0,5.371441,12.268167,0.0,11.597686,0.0,10.767263,33.0,0.0
chr1_156663993_156664153,0.0,0.0,0.0,6.006987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156676478_156676824,0.0,0.0,0.0,3.697879,6.647383,0.0,7.214069,0.0,23.060262,0.0,4.952019
chr1_156781780_156782101,0.0,0.0,0.0,4.0190975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_157082632_157083078,0.0,0.0,0.0,3.216283,0.0,0.0,0.0,0.0,0.0,11.0,0.0
chr1_157244599_157245063,0.0,0.0,0.0,2.401098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_157245880_157246130,0.0,0.0,0.0,2.401098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_157246189_157246519,0.0,0.0,0.0,2.401098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_157248443_157248858,0.0,0.0,0.0,2.401098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_157249264_157249609,0.0,0.0,0.0,2.401098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158462836_158463187,0.0,0.0,0.0,1.916789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158770439_158770629,0.0,0.0,0.0,1.700489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158771335_158771743,0.0,0.0,0.0,1.700489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158942717_158942925,0.0,0.0,0.0,2.415554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_159111772_159112137,0.0,0.0,0.0,6.335366,5.994989,0.0,9.8730245,0.0,0.0,16.0,4.549263
chr1_159142876_159143043,0.0,0.0,0.0,4.192957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160510042_160510238,0.0,0.0,0.0,1.671033,0.0,0.0,4.409276,0.0,0.0,22.0,0.0
chr1_160530737_160530863,0.0,0.0,0.0,1.671033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160537909_160538272,0.0,0.0,0.0,1.738024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160544770_160545265,0.0,0.0,0.0,1.738024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160546217_160546501,0.0,0.0,0.0,1.738024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160546747_160547109,0.0,0.0,0.0,1.738024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160592866_160593252,0.0,0.0,0.0,2.422942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160615019_160615411,0.0,0.0,0.0,2.422942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160627101_160627476,0.0,0.0,0.0,2.422942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160674845_160675222,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160677742_160679048,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160680775_160680900,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160682568_160682866,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160684087_160684458,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160696081_160696317,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160701970_160702334,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160711095_160711588,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160712184_160712818,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160713171_160713322,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160714037_160714549,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160736716_160737349,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160737478_160737714,0.0,0.0,0.0,2.115879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160767340_160767450,0.0,0.0,0.0,1.940914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160767869_160768231,0.0,0.0,0.0,1.940914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160807359_160807588,0.0,0.0,0.0,2.200457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160877833_160878093,0.0,0.0,0.0,2.000158,0.0,0.0,0.0,0.0,0.0,13.0,0.0
chr1_160881277_160881698,0.0,0.0,0.0,2.000158,0.0,0.0,0.0,0.0,0.0,38.0,0.0
chr1_161037907_161038726,0.0,0.0,0.0,1.909241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161050902_161051096,0.0,0.0,0.0,1.964199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161591982_161592107,0.0,0.0,0.0,14.437266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_165204752_165205122,0.0,0.0,0.0,7.054672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_165205285_165205518,0.0,0.0,0.0,7.054672,0.0,0.0,0.0,0.0,0.0,11.0,0.0
chr1_16553276_16553594,0.0,0.0,0.0,10.397376,4.9219,0.0,0.0,0.0,0.0,21.0,9.847305
chr1_167570801_167571053,0.0,0.0,0.0,2.774314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167586596_167587245,0.0,0.0,0.0,2.774314,11.945321,0.0,8.809949,0.0,0.0,20.0,0.0
chr1_167602083_167602470,0.0,0.0,0.0,2.774314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167635730_167635903,0.0,0.0,0.0,2.774314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167649050_167649342,0.0,0.0,0.0,2.774314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167650955_167651264,0.0,0.0,0.0,2.774314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_168338134_168338331,0.0,0.0,0.0,1.98748,0.0,0.0,0.0,0.0,1.251165,0.0,0.0
chr1_168368318_168368620,0.0,0.0,0.0,1.98748,0.0,0.0,0.0,0.0,1.251165,0.0,0.0
chr1_168467604_168467716,0.0,0.0,0.0,1.975983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_168531443_168531650,0.0,0.0,0.0,2.005447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_169540812_169540977,0.0,0.0,0.0,2.161916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_169553917_169554291,0.0,0.0,0.0,7.957327999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17019394_17019738,0.0,0.0,0.0,11.4237335,0.0,0.0,0.0,0.0,0.0,43.0,0.0
chr1_170555759_170556062,0.0,0.0,0.0,2.350835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_170635008_170635144,0.0,0.0,0.0,8.682118,9.44943,0.0,0.0,0.0,0.0,0.0,0.0
chr1_170636506_170636902,0.0,0.0,0.0,8.682118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_170637621_170637732,0.0,0.0,0.0,8.682118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_170864676_170864986,0.0,0.0,0.0,2.229639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_171110631_171110996,0.0,0.0,0.0,1.963867,0.0,0.0,0.0,0.0,0.0,16.0,0.0
chr1_171111810_171112100,0.0,0.0,0.0,1.963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_171156764_171157136,0.0,0.0,0.0,1.96764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_171170952_171171193,0.0,0.0,0.0,2.010751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_171255417_171255820,0.0,0.0,0.0,1.671727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17425016_17425355,0.0,0.0,0.0,3.415267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_175094142_175094504,0.0,0.0,0.0,2.645154,0.0,0.0,0.0,0.0,47.531483,0.0,0.0
chr1_17518941_17519138,0.0,0.0,0.0,1.763301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17534687_17534794,0.0,0.0,0.0,1.763301,0.0,0.0,4.4848745,0.0,0.0,28.0,0.0
chr1_175548819_175548945,0.0,0.0,0.0,2.49822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_177146488_177146831,0.0,0.0,0.0,3.070494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_177150553_177151051,0.0,0.0,0.0,3.070494,10.60493,0.0,7.197984,0.0,31.870051,23.5,8.244442
chr1_17719874_17719991,0.0,0.0,0.0,1.980486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_178550500_178550885,0.0,0.0,0.0,4.105685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_179555221_179555646,0.0,0.0,0.0,3.421926,7.824558,0.0,0.0,0.0,17.997154,28.0,4.694901
chr1_179734817_179735116,0.0,0.0,0.0,3.421926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_180554738_180554883,0.0,0.0,0.0,3.040638,4.257567,0.0,4.09509,0.0,0.0,18.0,0.0
chr1_180562543_180562696,0.0,0.0,0.0,3.040638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_180580561_180580926,0.0,0.0,0.0,3.040638,0.0,0.0,0.0,0.0,0.0,14.0,0.0
chr1_180895607_180895967,0.0,0.0,0.0,1.927672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_181032056_181032215,0.0,0.0,0.0,2.563643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_181042855_181043067,0.0,0.0,0.0,2.563643,0.0,0.0,0.0,0.0,0.0,19.0,0.0
chr1_181130674_181130808,0.0,0.0,0.0,2.339382,0.0,0.0,3.196655,0.0,0.0,0.0,0.0
chr1_181451162_181451821,0.0,0.0,0.0,7.938345,0.0,0.0,0.0,0.0,0.0,11.0,0.0
chr1_181454376_181454805,0.0,0.0,0.0,7.938345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182363463_182363693,0.0,0.0,0.0,1.754772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182538682_182538808,0.0,0.0,0.0,2.036592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182643740_182644063,0.0,0.0,0.0,2.572844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182764012_182764230,0.0,0.0,0.0,2.572844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183333168_183333467,0.0,0.0,0.0,3.054628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183557915_183558504,0.0,0.0,0.0,2.769083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183562649_183562759,0.0,0.0,0.0,2.769083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183569908_183570014,0.0,0.0,0.0,2.769083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183573035_183573933,0.0,0.0,0.0,2.769083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183574112_183574386,0.0,0.0,0.0,2.769083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183576409_183576668,0.0,0.0,0.0,2.769083,0.0,0.0,6.582323,0.0,0.0,0.0,0.0
chr1_183926817_183926936,0.0,0.0,0.0,3.818634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183936673_183936825,0.0,0.0,0.0,3.818634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19324821_19325090,0.0,0.0,0.0,2.405212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19360402_19360809,0.0,0.0,0.0,2.262777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_1952050_1952360,0.0,0.0,0.0,12.052112333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_197238259_197238430,0.0,0.0,0.0,2.639653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_1978731_1978937,0.0,0.0,0.0,7.686528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_199142483_199142829,0.0,0.0,0.0,2.151777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_199874765_199875054,0.0,0.0,0.0,3.292936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200481491_200481643,0.0,0.0,0.0,2.88766,0.0,0.0,0.0,0.0,0.0,23.0,0.0
chr1_200849437_200849683,0.0,0.0,0.0,5.838248999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200857233_200857815,0.0,0.0,0.0,5.8303935,0.0,0.0,0.0,0.0,0.0,14.0,0.0
chr1_200865264_200865418,0.0,0.0,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200865457_200866265,0.0,0.0,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201236006_201236165,0.0,0.0,0.0,2.630363,0.0,0.0,3.912916,0.0,0.0,24.0,0.0
chr1_201244405_201244769,0.0,0.0,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201246115_201246382,0.0,0.0,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201277329_201277484,0.0,0.0,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201280694_201280963,0.0,0.0,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201295169_201295564,0.0,0.0,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201366439_201366550,0.0,0.0,0.0,2.630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201445401_201445412,0.0,0.0,0.0,2.630363,0.0,3.755584,0.0,0.0,0.0,0.0,0.0
chr1_201500233_201500477,0.0,0.0,0.0,2.630363,0.0,0.0,0.0,8.147016,54.7956,0.0,0.0
chr1_201904072_201904465,0.0,0.0,0.0,5.691212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201987611_201988279,0.0,0.0,0.0,2.397596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_202016172_202016526,0.0,0.0,0.0,4.793623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_202055098_202055409,0.0,0.0,0.0,3.428197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_202161674_202161898,0.0,0.0,0.0,3.989864,0.0,0.0,0.0,0.0,48.366503,0.0,0.0
chr1_202217450_202217807,0.0,0.0,0.0,3.989864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203244129_203244381,0.0,0.0,0.0,3.567345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203247243_203247485,0.0,0.0,0.0,3.567345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203247590_203248072,0.0,0.0,0.0,3.567345,0.0,0.0,0.0,0.0,0.0,17.0,0.0
chr1_203258547_203259334,0.0,0.0,0.0,3.567345,8.231008,0.0,7.364076,0.0,0.0,0.0,0.0
chr1_203265047_203265161,0.0,0.0,0.0,3.567345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203293246_203293605,0.0,0.0,0.0,3.567345,0.0,0.0,6.868982,0.0,0.0,0.0,0.0
chr1_203294160_203294623,0.0,0.0,0.0,3.567345,0.0,0.0,6.868982,0.0,0.0,0.0,0.0
chr1_20334929_20335259,0.0,0.0,0.0,1.947526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203397707_203397716,0.0,0.0,0.0,3.567345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203506114_203506504,0.0,0.0,0.0,2.275334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203561987_203562359,0.0,0.0,0.0,2.275334,0.0,0.0,10.537494,0.0,0.0,19.0,0.0
chr1_20358851_20359226,0.0,0.0,0.0,1.947526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203728040_203728170,0.0,0.0,0.0,1.749832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203732858_203733184,0.0,0.0,0.0,2.700419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203735582_203735672,0.0,0.0,0.0,1.749832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20407516_20407737,0.0,0.0,0.0,1.947526,5.066096,0.0,9.678776,0.0,0.0,12.0,0.0
chr1_204641549_204641837,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204653343_204653636,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204684045_204684323,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204694395_204694507,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204700209_204700421,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204961641_204962301,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204976101_204976640,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205016149_205016268,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,13.0,0.0
chr1_205017484_205017845,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205200211_205200330,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205216742_205217034,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205218253_205218732,0.0,0.0,0.0,2.563537,0.0,0.0,3.078477,0.0,0.0,27.0,0.0
chr1_205227547_205227721,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205228000_205228129,0.0,0.0,0.0,2.563537,0.0,0.0,9.190024,0.0,0.0,0.0,0.0
chr1_205410224_205410578,0.0,0.0,0.0,2.563537,0.0,0.0,2.34544,0.0,0.0,25.0,0.0
chr1_205418015_205418182,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205442172_205442546,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205466653_205467067,0.0,0.0,0.0,2.563537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206260548_206260903,0.0,0.0,0.0,14.372233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206272966_206273628,0.0,0.0,0.0,5.541417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206290243_206290662,0.0,0.0,0.0,2.16227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206291821_206292027,0.0,0.0,0.0,2.16227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206304417_206304814,0.0,0.0,0.0,2.16227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206688246_206688461,0.0,0.0,0.0,9.325025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206725353_206725581,0.0,0.0,0.0,6.693266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206754982_206755508,0.0,0.0,0.0,3.723596,0.0,3.190882,0.0,0.0,0.0,0.0,0.0
chr1_206832398_206832801,0.0,0.0,0.0,6.474369,0.0,0.0,0.0,0.0,30.7131395,0.0,0.0
chr1_206926556_206926809,0.0,0.0,0.0,2.894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206931189_206931520,0.0,0.0,0.0,2.894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206942297_206942469,0.0,0.0,0.0,8.140649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206963959_206964120,0.0,0.0,0.0,2.894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207032445_207032583,0.0,0.0,0.0,2.894015,0.0,0.0,7.558315,0.0,0.0,0.0,0.0
chr1_207063537_207063710,0.0,0.0,0.0,2.894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207080273_207080661,0.0,0.0,0.0,5.868822499999999,0.0,11.538649,0.0,0.0,8.56171,0.0,9.047925
chr1_207098778_207098999,0.0,0.0,0.0,2.894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207120476_207120868,0.0,0.0,0.0,2.894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207203424_207203586,0.0,0.0,0.0,2.894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207581369_207581474,0.0,0.0,0.0,4.104726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207585605_207585767,0.0,0.0,0.0,4.104726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207598053_207598267,0.0,0.0,0.0,4.104726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207821800_207821952,0.0,0.0,0.0,5.172943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207823430_207823599,0.0,0.0,0.0,5.172943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_208085821_208086214,0.0,0.0,0.0,6.991174,0.0,0.0,5.61129,0.0,0.0,0.0,0.0
chr1_208441052_208441403,0.0,0.0,0.0,3.177979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_208670997_208671177,0.0,0.0,0.0,2.161514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_208711842_208712367,0.0,0.0,0.0,2.064929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20881978_20882230,0.0,0.0,0.0,3.286765,0.0,0.0,0.0,0.0,0.0,15.0,0.0
chr1_20924301_20924404,0.0,0.0,0.0,3.286765,0.0,0.0,4.300094,0.0,0.0,25.0,0.0
chr1_209938931_209939742,0.0,0.0,0.0,2.478014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_211662962_211663302,0.0,0.0,0.0,3.032532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212705777_212706412,0.0,0.0,0.0,3.522231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212844659_212845312,0.0,0.0,0.0,5.627561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212854473_212854873,0.0,0.0,0.0,5.627561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_215006647_215006892,0.0,0.0,0.0,1.930567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_215011690_215012052,0.0,0.0,0.0,1.930567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21724067_21724372,0.0,0.0,0.0,2.307423,10.12147,0.0,10.0678295,0.0,0.0,25.0,0.0
chr1_217308487_217308861,0.0,0.0,0.0,11.820458,5.430606,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21876659_21877005,0.0,0.0,0.0,3.161157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21965161_21965473,0.0,0.0,0.0,3.161157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_219728784_219728936,0.0,0.0,0.0,1.700546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221631911_221632097,0.0,0.0,0.0,2.383015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222050666_222050976,0.0,0.0,0.0,2.059929,0.0,0.0,9.860561,0.0,0.0,0.0,0.0
chr1_222161205_222161607,0.0,0.0,0.0,1.88198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222164724_222164904,0.0,0.0,0.0,1.88198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222167595_222168014,0.0,0.0,0.0,1.88198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223351179_223351462,0.0,0.0,0.0,1.903148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223353221_223353544,0.0,0.0,0.0,1.903148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_223356633_223356937,0.0,0.0,0.0,1.903148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_22611972_22612241,0.0,0.0,0.0,3.462802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226230458_226230596,0.0,0.0,0.0,15.640371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
