name_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k27me3_E,Ctcf_E,H3k4me1_E,H3k79me2_E,H3k27ac_E,H4k20me1_E,H3k9ac_E,Smc3_E,H3k36me3_E
chr1_236414606_236414689,0.0,0.0,0.0,2.247284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236431064_236431243,0.0,0.0,0.0,2.247284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236856658_236857048,0.0,0.0,0.0,5.9436345,0.0,0.0,0.0,0.0,1.5147,0.0,0.0,0.0
chr1_236858712_236859062,0.0,0.0,0.0,2.329542,0.0,0.0,0.0,0.0,1.5147,0.0,0.0,0.0
chr1_237206585_237207004,0.0,0.0,0.0,1.828665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_23912037_23912393,0.0,0.0,0.0,6.014599500000001,0.0,3.752781,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_23918101_23918449,0.0,0.0,0.0,2.370864,0.0,4.664638999999998,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_241705436_241706018,0.0,0.0,0.0,1.822275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_241771916_241772216,0.0,0.0,0.0,3.458388,0.0,6.150614,1.614565,0.0,3.306121,0.0,0.0,3.099364
chr1_24349340_24349488,0.0,0.0,0.0,3.098806,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_244011895_244012034,0.0,0.0,0.0,2.210652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244215508_244215901,0.0,0.0,0.0,2.210652,0.0,0.0,0.0,0.0,1.961802,0.0,0.0,0.0
chr1_244321119_244321249,0.0,0.0,0.0,2.210652,0.0,0.0,0.0,0.0,1.788502,0.0,0.0,0.0
chr1_244349815_244349940,0.0,0.0,0.0,2.210652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244354917_244355201,0.0,0.0,0.0,2.210652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244358533_244358670,0.0,0.0,0.0,2.210652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244525463_244525578,0.0,0.0,0.0,2.210652,0.0,4.1624965,0.0,0.0,0.0,8.625496,0.0,0.0
chr1_244894306_244894456,0.0,0.0,0.0,2.856302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244945778_244946027,0.0,0.0,0.0,2.856302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_24516156_24516343,0.0,0.0,0.0,3.098806,0.0,3.062753,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_24517528_24517868,0.0,0.0,0.0,3.098806,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_245613844_245614251,0.0,0.0,0.0,2.705649,0.0,0.0,0.0,0.0,1.549579,0.0,0.0,0.0
chr1_245840400_245840529,0.0,0.0,0.0,2.705649,0.0,0.0,0.0,0.0,2.00015,0.0,0.0,0.0
chr1_245939665_245940062,0.0,0.0,0.0,2.705649,0.0,0.0,1.6018139999999998,0.0,2.016914,0.0,0.0,3.548464
chr1_245958364_245958743,0.0,0.0,0.0,2.705649,0.0,0.0,1.6018139999999998,0.0,4.262761,0.0,0.0,3.548464
chr1_247564649_247565106,0.0,0.0,0.0,3.016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247570274_247570994,0.0,0.0,0.0,3.016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247573090_247573644,0.0,0.0,0.0,3.016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247574986_247575390,0.0,0.0,0.0,3.016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247598454_247598709,0.0,0.0,0.0,3.016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247603500_247603921,0.0,0.0,0.0,3.016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247608966_247609716,0.0,0.0,0.0,3.016846,0.0,4.480976999999998,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247620384_247621274,0.0,0.0,0.0,3.016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_24808566_24808646,0.0,0.0,0.0,3.0553,0.0,5.656625,0.0,0.0,1.97704,2.809663,0.0,0.0
chr1_24833128_24833464,0.0,0.0,0.0,3.0553,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_24856559_24856784,0.0,0.0,0.0,3.0553,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_24890021_24890356,0.0,0.0,0.0,3.0553,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_2501788_2502413,0.0,0.0,0.0,4.248009,0.0,0.0,0.0,0.0,2.2242610000000003,0.0,0.0,0.0
chr1_2505035_2505361,0.0,0.0,0.0,4.4318019999999985,0.0,0.0,0.0,0.0,2.2242610000000003,0.0,0.0,0.0
chr1_25198155_25198203,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25248726_25249062,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25251631_25252076,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25252124_25252306,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25292573_25292807,0.0,0.0,0.0,2.202863,0.0,5.547015,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25298850_25299027,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25318358_25318508,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25345809_25346202,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25355154_25355297,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25355468_25355649,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25357149_25357829,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25357926_25358422,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25360165_25361177,0.0,0.0,0.0,2.202863,4.05475,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25361269_25361784,0.0,0.0,0.0,2.202863,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_25969249_25969578,0.0,0.0,0.0,3.250476,0.0,0.0,0.0,0.0,2.331489,0.0,0.0,0.0
chr1_26022319_26022793,0.0,0.0,0.0,3.250476,8.512678,1.633098,0.0,0.0,6.2294415,0.0,0.0,0.0
chr1_26101389_26101767,0.0,0.0,0.0,3.250476,0.0,3.795973000000001,0.0,0.0,2.655468,0.0,0.0,0.0
chr1_27963400_27963974,0.0,0.0,0.0,6.237531,0.0,4.174354,0.0,0.0,2.994794,0.0,0.0,0.0
chr1_28454216_28454379,0.0,0.0,0.0,8.408998,0.0,7.765731,0.0,0.0,0.0,0.0,0.0,0.0
chr1_29565515_29565732,0.0,0.0,0.0,2.331049,0.0,0.0,3.429295,0.0,2.194735,0.0,0.0,0.0
chr1_29565762_29566055,0.0,0.0,0.0,4.7440485,0.0,0.0,3.429295,0.0,2.194735,0.0,0.0,0.0
chr1_2989176_2989511,0.0,0.0,0.0,2.10473,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_3111769_3111989,0.0,0.0,0.0,2.217088,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_3136013_3136207,0.0,0.0,0.0,2.217088,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_31947490_31947850,0.0,0.0,0.0,2.397677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31956203_31956482,0.0,0.0,0.0,2.397677,0.0,7.4599199999999986,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31976608_31977048,0.0,0.0,0.0,2.397677,0.0,0.0,0.0,0.0,1.473782,0.0,0.0,0.0
chr1_32002783_32002833,0.0,0.0,0.0,2.397677,0.0,0.0,0.0,0.0,2.278891,0.0,0.0,0.0
chr1_3267475_3267612,0.0,0.0,0.0,2.226734,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_3290271_3290590,0.0,0.0,0.0,2.226734,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_33373602_33373851,0.0,0.0,0.0,2.505041,0.0,0.0,0.0,0.0,2.543976,0.0,0.0,0.0
chr1_33438571_33438703,0.0,0.0,0.0,2.09315,0.0,0.0,0.0,0.0,1.910807,0.0,0.0,0.0
chr1_33447667_33447707,0.0,0.0,0.0,7.830669,0.0,0.0,0.0,0.0,3.040057,0.0,0.0,0.0
chr1_33448758_33448929,0.0,0.0,0.0,2.09315,0.0,0.0,0.0,0.0,3.040057,0.0,0.0,0.0
chr1_33450112_33450483,0.0,0.0,0.0,2.09315,0.0,0.0,0.0,0.0,3.040057,0.0,0.0,0.0
chr1_33450600_33450837,0.0,0.0,0.0,2.09315,0.0,0.0,0.0,0.0,3.040057,0.0,0.0,0.0
chr1_33564918_33565286,0.0,0.0,0.0,2.268033,10.414875,6.452186,0.0,0.0,2.017368,0.0,0.0,0.0
chr1_33829513_33829825,0.0,0.0,0.0,2.263562,3.527975,3.5269129999999995,0.0,0.0,2.213928,0.0,0.0,2.686887
chr1_33926622_33926854,0.0,0.0,0.0,2.263562,0.0,0.0,0.0,0.0,1.552536,0.0,0.0,0.0
chr1_3421438_3421558,0.0,0.0,0.0,2.226734,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_34368889_34369151,0.0,0.0,0.0,1.161961,0.0,4.632699,0.0,0.0,1.515283,0.0,0.0,0.0
chr1_34462454_34462825,0.0,0.0,0.0,1.161961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_35294449_35294485,0.0,0.0,0.0,2.654109,0.0,3.056925,0.0,0.0,2.017905,0.0,0.0,0.0
chr1_35389087_35389416,0.0,0.0,0.0,2.556331,0.0,0.0,0.0,0.0,2.118631,0.0,0.0,0.0
chr1_3581269_3581645,0.0,0.0,0.0,2.576759,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_3594206_3594277,0.0,0.0,0.0,2.576759,0.0,0.0,0.0,0.0,2.055661,0.0,0.0,0.0
chr1_37235311_37235419,0.0,0.0,0.0,2.286762,0.0,0.0,0.0,0.0,1.839012,0.0,0.0,0.0
chr1_37784198_37784531,0.0,0.0,0.0,2.59747,0.0,0.0,0.0,0.0,1.839012,0.0,0.0,0.0
chr1_38134422_38134555,0.0,0.0,0.0,3.898548,0.0,0.0,0.0,0.0,1.839012,0.0,0.0,0.0
chr1_38591881_38592061,0.0,0.0,0.0,2.703654,0.0,0.0,0.0,0.0,1.839012,0.0,0.0,0.0
chr1_38948025_38948274,0.0,0.0,0.0,2.293587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_38958971_38959191,0.0,0.0,0.0,2.293587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_39193613_39193736,0.0,0.0,0.0,2.279477,0.0,0.0,0.0,0.0,1.6664330000000005,0.0,0.0,0.0
chr1_39286039_39286251,0.0,0.0,0.0,2.329685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_40245457_40245674,0.0,0.0,0.0,3.538424,0.0,0.0,0.0,0.0,3.28912,0.0,0.0,0.0
chr1_40295095_40295414,0.0,0.0,0.0,1.5871540000000002,0.0,7.204217,0.0,0.0,2.259663,0.0,0.0,3.756073
chr1_40402545_40402801,0.0,0.0,0.0,2.812725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_4079242_4079460,0.0,0.0,0.0,1.918666,0.0,0.0,0.0,0.0,2.105146,0.0,0.0,0.0
chr1_41120137_41120355,0.0,0.0,0.0,2.040772,0.0,0.0,0.0,0.0,2.18744,0.0,0.0,0.0
chr1_41650800_41651168,0.0,0.0,0.0,1.923078,0.0,0.0,1.54162,0.0,1.670406,0.0,0.0,0.0
chr1_41762082_41762223,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.0710740000000003,0.0,0.0,0.0
chr1_41885108_41885337,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.294876,0.0,0.0,0.0
chr1_41914594_41914877,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.194841,0.0,0.0,0.0
chr1_41915297_41915638,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.194841,0.0,0.0,0.0
chr1_41994633_41994922,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.194841,0.0,0.0,0.0
chr1_42073844_42074019,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.074786,0.0,0.0,0.0
chr1_42081979_42082196,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.074786,0.0,0.0,0.0
chr1_42127851_42128791,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.074786,0.0,0.0,0.0
chr1_42141163_42141343,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.074786,0.0,0.0,0.0
chr1_42192975_42193489,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.074786,0.0,0.0,0.0
chr1_42204198_42204327,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.074786,0.0,0.0,0.0
chr1_42206832_42207209,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.074786,0.0,0.0,0.0
chr1_42217644_42218002,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,2.074786,0.0,0.0,0.0
chr1_42230379_42230587,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42230841_42231100,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42234207_42234564,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42248889_42249252,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42268599_42269123,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42272535_42272820,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42275404_42275646,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42277077_42277342,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,1.858621,0.0,0.0,0.0
chr1_42512214_42512486,0.0,0.0,0.0,1.923078,0.0,0.0,0.0,0.0,1.53051,0.0,0.0,0.0
chr1_42934748_42935131,0.0,0.0,0.0,2.363303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_43473183_43473398,0.0,0.0,0.0,2.226921,0.0,6.494968,0.0,0.0,0.0,0.0,0.0,0.0
chr1_43666420_43666443,0.0,0.0,0.0,2.993026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_43760174_43760222,0.0,0.0,0.0,2.993026,0.0,0.0,0.0,0.0,1.913302,0.0,0.0,0.0
chr1_43761236_43761355,0.0,0.0,0.0,2.993026,0.0,0.0,0.0,0.0,1.913302,0.0,0.0,0.0
chr1_43997843_43998152,0.0,0.0,0.0,3.110292,0.0,0.0,0.0,0.0,2.851654,0.0,0.0,0.0
chr1_44941668_44941887,0.0,0.0,0.0,3.556942,0.0,0.0,0.0,0.0,2.146623,0.0,0.0,0.0
chr1_44973431_44973656,0.0,0.0,0.0,3.556942,0.0,0.0,0.0,0.0,2.146623,0.0,0.0,0.0
chr1_44984751_44985020,0.0,0.0,0.0,3.556942,0.0,8.527794,0.0,0.0,2.146623,0.0,0.0,0.0
chr1_45057924_45058133,0.0,0.0,0.0,3.79015,4.031477,0.0,0.0,0.0,2.146623,0.0,0.0,0.0
chr1_45670767_45670868,0.0,0.0,0.0,2.239576,0.0,0.0,0.0,0.0,1.422715,0.0,0.0,0.0
chr1_46637172_46637331,0.0,0.0,0.0,1.6971060000000002,0.0,0.0,0.0,0.0,1.7862330000000002,0.0,0.0,0.0
chr1_46999025_46999241,0.0,0.0,0.0,1.850785,15.802955,0.0,0.0,0.0,1.810526,0.0,0.0,0.0
chr1_48224075_48224507,0.0,0.0,0.0,1.983146,0.0,0.0,0.0,0.0,1.758228,0.0,0.0,0.0
chr1_48484635_48484856,0.0,0.0,0.0,1.983146,0.0,0.0,0.0,0.0,1.758228,0.0,0.0,0.0
chr1_48515615_48515747,0.0,0.0,0.0,1.983146,0.0,0.0,0.0,0.0,1.758228,0.0,0.0,0.0
chr1_48539473_48539610,0.0,0.0,0.0,1.983146,0.0,0.0,0.0,0.0,1.758228,0.0,0.0,0.0
chr1_48539948_48540140,0.0,0.0,0.0,1.983146,0.0,0.0,0.0,0.0,1.758228,0.0,0.0,0.0
chr1_53589395_53589613,0.0,0.0,0.0,2.759405,0.0,0.0,0.0,0.0,1.987486,0.0,0.0,0.0
chr1_53856073_53856161,0.0,0.0,0.0,2.969653,0.0,0.0,0.0,0.0,2.300389,0.0,0.0,0.0
chr1_55400798_55400903,0.0,0.0,0.0,1.755509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_55411305_55411465,0.0,0.0,0.0,1.755509,27.13132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_55445592_55445683,0.0,0.0,0.0,2.36451,1.675069,0.0,0.0,0.0,1.746466,0.0,0.0,0.0
chr1_55828418_55828527,0.0,0.0,0.0,1.841186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_56991269_56991531,0.0,0.0,0.0,1.535794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_57043287_57044160,0.0,0.0,0.0,3.198788,1.591414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_57637811_57637946,0.0,0.0,0.0,1.862939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_57746875_57747249,0.0,0.0,0.0,2.156501,0.0,0.0,0.0,0.0,1.51917,0.0,0.0,0.0
chr1_58898385_58898660,0.0,0.0,0.0,1.830368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59083966_59084335,0.0,0.0,0.0,7.4630065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59228706_59229186,0.0,0.0,0.0,1.652566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59229881_59230252,0.0,0.0,0.0,1.652566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_59629518_59629774,0.0,0.0,0.0,4.4546160000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_62072423_62072573,0.0,0.0,0.0,1.906043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_6230950_6231173,0.0,0.0,0.0,2.859793,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_62773248_62773553,0.0,0.0,0.0,1.939186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_62822173_62822473,0.0,0.0,0.0,1.939186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_64127998_64128504,0.0,0.0,0.0,1.8259029999999998,0.0,0.0,0.0,0.0,1.122232,0.0,0.0,0.0
chr1_67029191_67029437,0.0,0.0,0.0,1.5558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_67029939_67030347,0.0,0.0,0.0,1.5558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68257818_68258216,0.0,0.0,0.0,2.0188580000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68285768_68286070,0.0,0.0,0.0,2.0188580000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68572958_68573227,0.0,0.0,0.0,1.574085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_6943772_6944262,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7289758_7290075,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7313313_7313451,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7327634_7328033,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7359415_7359679,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7461964_7462325,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7538871_7539273,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7551468_7551846,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7558449_7558725,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7609389_7609632,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_7742006_7742141,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_77980165_77980378,0.0,0.0,0.0,1.824924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_7950902_7950918,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8070132_8070398,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8107848_8108157,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8121436_8121582,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8143203_8143348,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8154517_8154933,0.0,0.0,0.0,9.005988666666664,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8156648_8157003,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8157417_8157780,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8173446_8173525,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8194345_8194402,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8198088_8198334,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8214748_8215059,0.0,0.0,0.0,6.1752365000000005,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8215795_8215905,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8230370_8230423,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8254637_8254907,0.0,0.0,0.0,2.106785,0.0,5.1583065,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8263853_8264184,0.0,0.0,0.0,2.106785,0.0,4.614530499999999,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8264458_8264788,0.0,0.0,0.0,2.106785,0.0,3.766759,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8319137_8319616,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8343223_8343590,0.0,0.0,0.0,2.106785,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_8445817_8446112,0.0,0.0,0.0,2.106785,0.0,4.226552,2.130037,0.0,1.988155,1.401617,0.0,2.179717
chr1_8450820_8451072,0.0,0.0,0.0,2.106785,0.0,5.6934109999999984,2.130037,1.62553,1.988155,1.401617,0.0,2.179717
chr1_8487656_8487917,0.0,0.0,0.0,2.106785,0.0,6.5437905,2.130037,0.0,1.988155,0.0,0.0,2.179717
chr1_8488165_8488317,0.0,0.0,0.0,2.106785,0.0,3.331128,2.130037,0.0,1.988155,0.0,0.0,2.179717
chr1_85225280_85225579,0.0,0.0,0.0,1.962549,9.699069,3.029561,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85241214_85241288,0.0,0.0,0.0,1.962549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85248638_85248992,0.0,0.0,0.0,1.962549,40.434016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85320078_85320332,0.0,0.0,0.0,1.534693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85328527_85328795,0.0,0.0,0.0,1.534693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85779776_85780132,0.0,0.0,0.0,1.798949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_85991291_85991622,0.0,0.0,0.0,4.855505,0.0,0.0,0.0,0.0,1.785077,0.0,0.0,0.0
chr1_86989178_86989418,0.0,0.0,0.0,1.228577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87624464_87624629,0.0,0.0,0.0,2.219528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87636034_87636204,0.0,0.0,0.0,2.219528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87668655_87668791,0.0,0.0,0.0,2.219528,0.0,0.0,0.0,0.0,1.773084,0.0,0.0,0.0
chr1_89466934_89467175,0.0,0.0,0.0,1.654867,1.641477,0.0,4.498249,0.0,0.0,0.0,0.0,0.0
chr1_8964053_8964236,0.0,0.0,0.0,2.604655,0.0,4.6339795000000015,0.0,0.0,1.988155,0.0,0.0,2.179717
chr1_8983094_8983258,0.0,0.0,0.0,2.604655,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,2.179717
chr1_8985051_8985236,0.0,0.0,0.0,2.604655,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,2.179717
chr1_8986021_8986139,0.0,0.0,0.0,2.604655,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,2.179717
chr1_8986862_8987075,0.0,0.0,0.0,2.604655,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,2.179717
chr1_8987338_8987631,0.0,0.0,0.0,2.604655,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,2.179717
chr1_9030064_9030418,0.0,0.0,0.0,2.604655,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,2.179717
chr1_9111078_9111104,0.0,0.0,0.0,2.604655,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_9179840_9180024,0.0,0.0,0.0,2.604655,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
chr1_918449_918555,0.0,0.0,0.0,6.0087215,0.0,0.0,0.0,0.0,2.142703,0.0,0.0,0.0
chr1_9195486_9195787,0.0,0.0,0.0,2.604655,0.0,0.0,0.0,0.0,1.988155,0.0,0.0,0.0
