name_E,H3k27ac_E,Ctcf_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k79me2_E,H3k9ac_E,H3k36me3_E,H4k20me1_E,H3k27me3_E,H3k4me1_E
chr1_184033703_184034036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.996853,2.055427,0.0,0.0
chr1_185109809_185110137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.408949,1.373874,0.0,0.0
chr1_185253692_185254037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777637,0.0,0.0,0.0
chr1_186935248_186935528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.649477,0.0,0.0,4.5020050000000005
chr1_193226500_193227132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183516,1.761453,0.0,0.0
chr1_200611653_200611882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488959,0.0,0.0,0.0
chr1_20111066_20111358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700148,0.0,0.0,0.0
chr1_201445401_201445412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.755584,0.0,2.630363,0.0
chr1_204238647_204239007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.003118,0.0,0.0,0.0
chr1_204358316_204358342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.687976,0.0,0.0,0.0
chr1_204363456_204363666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.687976,3.739143,0.0,0.0
chr1_204389721_204389989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.687976,0.0,0.0,12.243656
chr1_204531285_204531644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31632,1.752482,2.563537,0.0
chr1_206754982_206755508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.190882,0.0,3.723596,0.0
chr1_212291571_212291809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.629524,1.290589,0.0,0.0
chr1_212513330_212513719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.765427,1.351714,0.0,0.0
chr1_213160414_213160619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462401,1.235594,2.505172,0.0
chr1_220189685_220189943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.532032,1.3058299999999998,0.0,0.0
chr1_222828361_222828786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.370479,1.896498,0.0,0.0
chr1_226063760_226064118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472842,0.0,0.0,0.0
chr1_226435130_226435332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.276971,0.0,0.0,0.0
chr1_226815517_226815910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100079,0.0,2.994018,0.0
chr1_22836447_22836690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.798907,2.467197,0.0,0.0
chr1_229570562_229570652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37387,0.0,12.400719,0.0
chr1_231036878_231036937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291662,0.0,0.0,0.0
chr1_231038131_231038454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291662,0.0,0.0,0.0
chr1_231939296_231939383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640164,0.0,0.0,0.0
chr1_234534667_234535013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32389,0.0,0.0,0.0
chr1_234559176_234559516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32389,0.0,0.0,0.0
chr1_236179538_236179652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.592612,0.0,0.0,0.0
chr1_23839318_23839630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080258,0.0,0.0,0.0
chr1_23849183_23849405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080258,0.0,0.0,0.0
chr1_243585242_243585384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0026740000000003,0.0,0.0,0.0
chr1_243641103_243641443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0026740000000003,0.0,0.0,0.0
chr1_243644284_243644683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0026740000000003,0.0,0.0,0.0
chr1_246249452_246249819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156017,0.0,0.0,0.0
chr1_25011612_25011937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0186980000000005,0.0,0.0,0.0
chr1_26319994_26320468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.179341,4.999918,0.0,0.0
chr1_26452850_26453250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925389,1.906847,0.0,5.872399
chr1_26613887_26614371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941649,0.0,0.0,0.0
chr1_26615016_26615421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941649,0.0,0.0,0.0
chr1_26615527_26615997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941649,0.0,0.0,0.0
chr1_26616270_26616483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941649,0.0,0.0,0.0
chr1_26616527_26617019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941649,0.0,0.0,0.0
chr1_26617206_26617304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941649,0.0,0.0,0.0
chr1_27160002_27160387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.808097,0.0,0.0,0.0
chr1_27184739_27184972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.808097,0.0,0.0,0.0
chr1_27185457_27185720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.808097,0.0,0.0,0.0
chr1_27185755_27186143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.808097,0.0,0.0,0.0
chr1_28143878_28144081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1742230000000005,0.0,0.0,0.0
chr1_36489072_36489418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.050459,0.0,0.0,0.0
chr1_38009784_38010404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.708113,1.638673,0.0,0.0
chr1_38287158_38287399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264532,0.0,0.0,0.0
chr1_40426190_40426638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.732584,0.0,0.0,4.422954
chr1_41501440_41501773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.003752,0.0,0.0,0.0
chr1_41501908_41501999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.003752,0.0,0.0,0.0
chr1_41650800_41651168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6791220000000002,1.964836,0.0,0.0
chr1_44240162_44240471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02137,2.460819,0.0,0.0
chr1_44265188_44265345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02137,2.130946,0.0,0.0
chr1_44302297_44302456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02137,2.287962,0.0,4.9271400000000005
chr1_44354357_44354471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02137,2.287962,0.0,0.0
chr1_44378405_44378587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02137,0.0,0.0,0.0
chr1_44380893_44381202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02137,0.0,0.0,0.0
chr1_44428103_44428423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619491,0.0,0.0,0.0
chr1_44452990_44453115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619491,3.399328,0.0,0.0
chr1_44692988_44693156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674237,1.403253,0.0,0.0
chr1_51215461_51215472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337824,0.0,0.0,0.0
chr1_54695028_54695502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.797873,0.0,0.0,0.0
chr1_54696817_54697014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.797873,0.0,0.0,0.0
chr1_58969564_58969575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.870474,0.0,0.0,0.0
chr1_5957166_5957512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004157,0.0,0.0,0.0
chr1_62948948_62949316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.345902,0.0,0.0,0.0
chr1_6350184_6350543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998238,0.0,0.0,0.0
chr1_6351007_6351537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998238,0.0,0.0,0.0
chr1_6354110_6354322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998238,1.54639,0.0,0.0
chr1_6359789_6360186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998238,1.54639,0.0,0.0
chr1_6360191_6360625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998238,1.54639,0.0,0.0
chr1_6362597_6362955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998238,1.54639,0.0,0.0
chr1_6373523_6373899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121014,1.626925,0.0,0.0
chr1_64127998_64128504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352939,0.0,0.0,7.543297999999999
chr1_67494221_67494361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2835980000000005,1.360242,0.0,0.0
chr1_68572958_68573227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.549435,2.069651,0.0,0.0
chr1_6943772_6944262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.909427,1.664868,0.0,0.0
chr1_70746826_70747040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184375,0.0,0.0,0.0
chr1_78348123_78348428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3197330000000003,0.0,0.0,0.0
chr1_78350506_78350835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3197330000000003,0.0,0.0,0.0
chr1_78386302_78386347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02405,0.0,0.0,0.0
chr1_78557346_78557710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.865318,0.0,0.0,12.052321
chr1_85643319_85643587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.215717,0.0,3.168792,0.0
chr1_86077140_86077408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.215717,0.0,0.0,5.169382
chr1_89112806_89113177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88239,0.0,2.572079,0.0
chr1_89303069_89303193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88239,0.0,0.0,0.0
chr1_89466934_89467175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88239,0.0,0.0,0.0
chr1_90022562_90022945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.017814,0.0,0.0,0.0
chr1_90204490_90205244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.099407,0.0,0.0,0.0
chr1_92196214_92196626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.315951,0.0,0.0,0.0
chr1_92781340_92781526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.454672,1.1599780000000002,0.0,0.0
chr1_93694062_93694249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.758305,0.0,0.0,0.0
chr1_94583651_94584037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.323286,0.0,1.95187,7.006792
chr1_98606055_98606462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.628741,0.0,0.0,0.0
chr1_98642709_98642844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6842990000000002,0.0,0.0,0.0
chr10_564401_564761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.185849,0.0,0.0
chr10_593455_593774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.185849,0.0,5.241268
chr1_100996437_100996829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262024,0.0,0.0
chr1_101000887_101001063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262024,0.0,0.0
chr1_109246671_109246905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.474234,0.0,5.645845
chr1_110429456_110429734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.766984,0.0
chr1_110447199_110447636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,0.0,0.0
chr1_110448900_110449220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.681185,0.0
chr1_110672728_110673048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,5.482189,0.0
chr1_110711375_110711549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,5.482189,0.0
chr1_110963862_110964269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_110976504_110976901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111053467_111053812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111057770_111058076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111162611_111162919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111163364_111163623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111170436_111170835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111177471_111177854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111178912_111179243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111182665_111183078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111189973_111190443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111211165_111211475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111212876_111213052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,3.029414,0.0
chr1_111249875_111250151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,0.0,0.0
chr1_111329904_111330079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345124,1.782368,0.0
chr1_111417124_111417532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144545,0.0,0.0
chr1_116291091_116291334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226098,2.026597,0.0
chr1_118678137_118678411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2061309999999998,1.7630775,0.0
chr1_119450998_119451282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197796,0.0,0.0
chr1_119503304_119503581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197796,11.728634,0.0
chr1_147284036_147284115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305513,0.0,0.0
chr1_15570270_15570435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238846,2.633461,0.0
chr1_15572643_15572853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238846,2.633461,4.998265
chr1_15585400_15585822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238846,2.633461,0.0
chr1_15616896_15617243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238846,2.210454,0.0
chr1_156774360_156774606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.119861,0.0,0.0
chr1_156805999_156806129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639042,4.884476,0.0
chr1_157111103_157111381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.963343,2.824786,0.0
chr1_157112029_157112315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.963343,2.824786,10.623762
chr1_158117571_158117948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450971,3.930376,0.0
chr1_158146699_158147069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450971,3.930376,0.0
chr1_159907968_159908165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433583,3.803276,0.0
chr1_159910997_159911192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433583,3.803276,0.0
chr1_159961374_159961617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433583,3.803276,0.0
chr1_160072097_160072234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433583,3.803276,0.0
chr1_160087563_160087915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433583,3.803276,0.0
chr1_160377718_160378261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433583,6.8696845,0.0
chr1_160402251_160402521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433583,4.362876,0.0
chr1_160407857_160407975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433583,4.362876,0.0
chr1_160444087_160444465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433583,4.362876,0.0
chr1_161706477_161706712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414292,0.0,3.495222
chr1_161709776_161710006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414292,0.0,3.495222
chr1_161991847_161991976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414292,3.2347360000000003,0.0
chr1_161996651_161996978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414292,3.2347360000000003,0.0
chr1_164723371_164723492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351278,0.0,0.0
chr1_164734934_164735098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351278,0.0,0.0
chr1_164736884_164737252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351278,0.0,0.0
chr1_164750243_164750515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351278,0.0,0.0
chr1_166954369_166954473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2389139999999998,3.4933970000000003,0.0
chr1_166989020_166989359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2389139999999998,0.0,0.0
chr1_167398939_167399085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167416331_167416548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167416859_167417570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167419889_167420655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167434195_167434584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167438624_167439122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167440766_167441089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167442775_167443139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167452876_167453237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167453750_167454075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167458424_167459120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167461792_167462175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167469090_167469185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167469653_167470005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167478725_167479215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167480005_167480498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167485764_167486128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167486210_167486705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.302075,0.0
chr1_167518258_167518508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.774314,0.0
chr1_167520671_167521013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5318040000000002,2.774314,0.0
chr1_169884881_169885211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229101,0.0,6.710908
chr1_169886878_169886942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229101,0.0,0.0
chr1_171832189_171832290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180794,0.0,0.0
chr1_172606833_172606931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.405153,2.134334,3.60807
chr1_172630377_172630501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.405153,2.134334,0.0
chr1_175310296_175310302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150827,2.632192,0.0
chr1_176244494_176244887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.529621,0.0,0.0
chr1_178305054_178305336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.276231,0.0,0.0
chr1_178901109_178901308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257657,1.87023,0.0
chr1_178903778_178903964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257657,1.87023,0.0
chr1_184475712_184475981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179217,0.0,9.772942
chr1_184924828_184925180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.373874,0.0,0.0
chr1_186818504_186818763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.543548,0.0,1.688893
chr1_201032066_201032442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.169398,2.630363,0.0
chr1_20164481_20164729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168379,2.066636,0.0
chr1_20204786_20204981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168379,2.066636,0.0
chr1_20514084_20514586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153418,2.623574,0.0
chr1_206918122_206918360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.545094,2.894015,0.0
chr1_206921953_206922243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.545094,2.894015,0.0
chr1_20693127_20693202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153418,5.440196,0.0
chr1_207671434_207671825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585436,4.104726,0.0
chr1_20780827_20780970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153418,2.392036,0.0
chr1_20806851_20807214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153418,2.392036,0.0
chr1_209279666_209279995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,1.857837,0.0
chr1_209393390_209393475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,2.552569,0.0
chr1_209422787_209423049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,2.552569,0.0
chr1_209528830_209529176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,1.865937,0.0
chr1_209538127_209538433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,1.865937,0.0
chr1_209542596_209542897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,1.865937,0.0
chr1_209556903_209557123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209557331_209557442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209562668_209562976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209570810_209570947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209571959_209572357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209577571_209577627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209578512_209578819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209579567_209579719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209585617_209585757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209589374_209589797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209590107_209590333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209591220_209591436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209597695_209597830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165743,0.0,0.0
chr1_209806744_209806957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174853,0.0,0.0
chr1_209827285_209827712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174853,0.0,0.0
chr1_209828801_209829023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174853,4.015126,0.0
chr1_209829183_209829498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174853,4.015126,0.0
chr1_209832170_209832305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174853,4.015126,0.0
chr1_209841164_209841607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174853,4.015126,0.0
chr1_209930112_209930553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174853,2.478014,4.567195
chr1_209930913_209931012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174853,2.478014,0.0
chr1_210567003_210567330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167073,2.280981,0.0
chr1_211912030_211912428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.290589,2.469907,0.0
chr1_212311960_212312104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.290589,0.0,7.401802
chr1_212429433_212429795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351714,2.7305080000000004,0.0
chr1_212643548_212643711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351714,9.051219999999999,0.0
chr1_212656151_212656660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351714,3.522231,0.0
chr1_212661846_212662402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351714,3.522231,0.0
