name_E,H3k9ac_E,H3k79me2_E,H3k4me2_E,H3k4me3_E,DNaseI_E,H3k4me1_E,Pol2_E,H3k36me3_E,H3k27ac_E,H3k27me3_E,Ctcf_E,H4k20me1_E
chr1_147080043_147080251,0.0,0.0,0.0,0.0,0.0,0.0,1.769506,2.228667,0.0,0.0,0.0,1.238706
chr1_151249767_151250096,0.0,0.0,0.0,0.0,0.0,0.0,3.395309,3.711518,0.0,0.0,0.0,0.0
chr1_155916072_155916212,0.0,0.0,0.0,0.0,0.0,0.0,3.102173,4.333712,0.0,0.0,0.0,0.0
chr1_160711095_160711588,0.0,0.0,0.0,0.0,0.0,0.0,1.950965,0.0,0.0,0.0,0.0,0.0
chr1_160712184_160712818,0.0,0.0,0.0,0.0,0.0,0.0,1.950965,0.0,0.0,0.0,0.0,0.0
chr1_160713171_160713322,0.0,0.0,0.0,0.0,0.0,0.0,1.950965,0.0,0.0,0.0,0.0,0.0
chr1_160714037_160714549,0.0,0.0,0.0,0.0,0.0,0.0,1.950965,0.0,0.0,0.0,0.0,0.0
chr1_161155098_161155533,0.0,0.0,0.0,0.0,0.0,0.0,3.15884,3.402107,0.0,0.0,0.0,0.0
chr1_161155908_161155971,0.0,0.0,0.0,0.0,0.0,0.0,3.15884,0.0,0.0,0.0,0.0,0.0
chr1_162599583_162599804,0.0,0.0,0.0,0.0,0.0,0.0,4.005797,0.0,0.0,0.0,0.0,0.0
chr1_162603017_162603226,0.0,0.0,0.0,0.0,0.0,0.0,4.005797,0.0,0.0,0.0,0.0,0.0
chr1_166828089_166828463,0.0,0.0,0.0,0.0,0.0,0.0,2.702751,3.896279,0.0,0.0,0.0,2.168068
chr1_173816933_173817269,0.0,0.0,0.0,0.0,0.0,0.0,8.179135,2.781193,0.0,0.0,0.0,1.323232
chr1_181032056_181032215,0.0,0.0,0.0,0.0,0.0,0.0,1.536587,0.0,0.0,0.0,0.0,0.0
chr1_181100547_181100997,0.0,0.0,0.0,0.0,0.0,0.0,1.536587,0.0,0.0,0.0,0.0,0.0
chr1_183256519_183256577,0.0,0.0,0.0,0.0,0.0,0.0,6.2010760000000005,0.0,0.0,0.0,0.0,0.0
chr1_183526698_183527308,0.0,0.0,0.0,0.0,0.0,0.0,2.539558,2.967809,0.0,0.0,0.0,0.0
chr1_184773428_184773803,0.0,0.0,0.0,0.0,0.0,0.0,2.3920060000000003,2.385149,0.0,0.0,0.0,0.0
chr1_184828541_184828899,0.0,0.0,0.0,0.0,0.0,0.0,2.181384,0.0,0.0,0.0,0.0,2.118245
chr1_185250433_185250655,0.0,0.0,0.0,0.0,0.0,0.0,3.410672,0.0,0.0,0.0,0.0,0.0
chr1_185253692_185254037,0.0,0.0,0.0,0.0,0.0,0.0,3.410672,3.683595,0.0,0.0,0.0,0.0
chr1_193226500_193227132,0.0,0.0,0.0,0.0,0.0,0.0,1.755092,2.152314,0.0,0.0,0.0,1.316234
chr1_203728040_203728170,0.0,0.0,0.0,0.0,0.0,0.0,1.805322,0.0,0.0,0.0,0.0,0.0
chr1_204358316_204358342,0.0,0.0,0.0,0.0,0.0,0.0,3.630127,0.0,0.0,0.0,0.0,0.0
chr1_204363456_204363666,0.0,0.0,0.0,0.0,0.0,0.0,6.947502999999998,0.0,0.0,0.0,0.0,0.0
chr1_204531285_204531644,0.0,0.0,0.0,0.0,0.0,0.0,2.330473,3.329231,0.0,2.88127,0.0,0.0
chr1_206725353_206725581,0.0,0.0,0.0,0.0,0.0,0.0,1.720344,0.0,0.0,0.0,0.0,1.941705
chr1_206748926_206749451,0.0,0.0,0.0,0.0,0.0,0.0,2.139803,3.651329,0.0,0.0,0.0,1.941705
chr1_206751685_206751882,0.0,0.0,0.0,0.0,0.0,0.0,2.139803,3.651329,0.0,0.0,0.0,1.941705
chr1_206918122_206918360,0.0,0.0,0.0,0.0,0.0,0.0,2.85511,3.0722720000000003,0.0,3.085727,0.0,4.515042
chr1_206921953_206922243,0.0,0.0,0.0,0.0,0.0,0.0,2.85511,0.0,0.0,3.085727,0.0,0.0
chr1_206926556_206926809,0.0,0.0,0.0,0.0,0.0,0.0,2.85511,0.0,0.0,3.085727,0.0,0.0
chr1_207509006_207509478,0.0,0.0,0.0,0.0,0.0,0.0,8.552938000000001,2.9677290000000003,0.0,0.0,12.526393,1.136084
chr1_209930112_209930553,0.0,0.0,0.0,0.0,0.0,0.0,6.231492,0.0,0.0,4.192174,0.0,0.0
chr1_209930913_209931012,0.0,0.0,0.0,0.0,0.0,0.0,6.231492,0.0,0.0,4.192174,0.0,0.0
chr1_218642170_218642366,0.0,0.0,0.0,0.0,0.0,0.0,1.3862219999999998,0.0,0.0,0.0,0.0,0.0
chr1_218662454_218662669,0.0,0.0,0.0,0.0,0.0,0.0,1.3862219999999998,0.0,0.0,0.0,0.0,0.0
chr1_218667919_218668153,0.0,0.0,0.0,0.0,0.0,0.0,1.3862219999999998,0.0,0.0,0.0,0.0,0.0
chr1_220189685_220189943,0.0,0.0,0.0,0.0,0.0,0.0,2.223208,3.388439,0.0,0.0,0.0,1.948588
chr1_226841173_226841776,0.0,0.0,0.0,0.0,0.0,0.0,2.70798,2.146859,0.0,0.0,0.0,2.018951
chr1_226841860_226842030,0.0,0.0,0.0,0.0,0.0,0.0,2.70798,2.146859,0.0,0.0,0.0,2.018951
chr1_230407650_230408034,0.0,0.0,0.0,0.0,0.0,0.0,2.094969,3.015385,0.0,2.551463,0.0,2.771817
chr1_26613887_26614371,0.0,0.0,0.0,0.0,0.0,0.0,3.985184,3.3921339999999995,0.0,0.0,8.848539,2.123853
chr1_26616270_26616483,0.0,0.0,0.0,0.0,0.0,0.0,3.985184,3.3921339999999995,0.0,0.0,8.848539,2.123853
chr1_29203132_29203155,0.0,0.0,0.0,0.0,0.0,0.0,2.336471,0.0,0.0,2.948475,0.0,0.0
chr1_31218107_31218539,0.0,0.0,0.0,0.0,0.0,0.0,1.853531,0.0,0.0,3.692461,0.0,0.0
chr1_31223594_31223943,0.0,0.0,0.0,0.0,0.0,0.0,1.853531,0.0,0.0,3.692461,0.0,0.0
chr1_31232736_31232923,0.0,0.0,0.0,0.0,0.0,0.0,1.853531,0.0,0.0,6.701400499999999,0.0,0.0
chr1_31233848_31234393,0.0,0.0,0.0,0.0,0.0,0.0,1.853531,0.0,0.0,3.692461,0.0,0.0
chr1_31235457_31235817,0.0,0.0,0.0,0.0,0.0,0.0,1.853531,0.0,0.0,3.692461,0.0,0.0
chr1_31238135_31238354,0.0,0.0,0.0,0.0,0.0,0.0,1.853531,0.0,0.0,3.692461,0.0,0.0
chr1_31238817_31239233,0.0,0.0,0.0,0.0,0.0,0.0,1.853531,0.0,0.0,10.203445,0.0,0.0
chr1_31241795_31242280,0.0,0.0,0.0,0.0,0.0,0.0,1.853531,0.0,0.0,3.692461,0.0,0.0
chr1_31320336_31320627,0.0,0.0,0.0,0.0,0.0,0.0,1.853531,0.0,0.0,5.366877,0.0,2.134842
chr1_33448758_33448929,0.0,0.0,0.0,0.0,0.0,0.0,4.2860830000000005,0.0,18.634538,0.0,0.0,0.0
chr1_33450112_33450483,0.0,0.0,0.0,0.0,0.0,0.0,4.2860830000000005,0.0,0.0,0.0,0.0,0.0
chr1_35891843_35891965,0.0,0.0,0.0,0.0,0.0,0.0,2.45365,2.845734,0.0,0.0,0.0,0.0
chr1_36592352_36592554,0.0,0.0,0.0,0.0,0.0,0.0,3.0974525,0.0,0.0,8.09469,0.0,0.0
chr1_36866636_36866899,0.0,0.0,0.0,0.0,0.0,0.0,1.989147,4.106587,0.0,0.0,0.0,0.0
chr1_36940419_36940497,0.0,0.0,0.0,0.0,0.0,0.0,1.989147,0.0,0.0,2.7668060000000003,0.0,0.0
chr1_36952484_36952865,0.0,0.0,0.0,0.0,0.0,0.0,1.989147,0.0,0.0,2.7668060000000003,0.0,0.0
chr1_39286039_39286251,0.0,0.0,0.0,0.0,0.0,0.0,2.468896,0.0,0.0,10.505980666666666,0.0,1.901801
chr1_39357087_39357474,0.0,0.0,0.0,0.0,0.0,0.0,2.468896,2.030944,0.0,2.430213,16.053847,0.0
chr1_40006104_40006751,0.0,0.0,0.0,0.0,0.0,0.0,2.468896,10.7510625,0.0,2.681801,0.0,0.0
chr1_40402545_40402801,0.0,0.0,0.0,0.0,0.0,0.0,2.812694,0.0,0.0,0.0,0.0,0.0
chr1_41501440_41501773,0.0,0.0,0.0,0.0,0.0,0.0,4.2775120000000015,4.85329,0.0,0.0,2.0830580000000003,2.695236
chr1_41501908_41501999,0.0,0.0,0.0,0.0,0.0,0.0,4.2775120000000015,4.85329,0.0,0.0,2.0830580000000003,2.695236
chr1_42230379_42230587,0.0,0.0,0.0,0.0,0.0,0.0,2.062924,0.0,0.0,0.0,0.0,0.0
chr1_42230841_42231100,0.0,0.0,0.0,0.0,0.0,0.0,2.062924,0.0,0.0,0.0,0.0,0.0
chr1_44428103_44428423,0.0,0.0,0.0,0.0,0.0,0.0,3.258894,3.673051,0.0,0.0,0.0,2.179802
chr1_54696817_54697014,0.0,0.0,0.0,0.0,0.0,0.0,1.198681,2.599819,0.0,0.0,0.0,2.09084
chr1_54713635_54713793,0.0,0.0,0.0,0.0,0.0,0.0,1.198681,2.599819,0.0,0.0,0.0,2.09084
chr1_62605206_62605403,0.0,0.0,0.0,0.0,0.0,0.0,1.3665889999999998,2.2397970000000003,0.0,0.0,0.0,1.34211
chr1_78021710_78022056,0.0,0.0,0.0,0.0,0.0,0.0,2.812907,2.714208,0.0,0.0,0.0,0.0
chr1_78026939_78027232,0.0,0.0,0.0,0.0,0.0,0.0,2.812907,2.714208,0.0,0.0,0.0,0.0
chr1_9271499_9271772,0.0,0.0,0.0,0.0,0.0,0.0,1.899428,0.0,0.0,0.0,0.0,0.0
chr1_9298798_9298942,0.0,0.0,0.0,0.0,0.0,0.0,1.899428,2.058376,0.0,0.0,0.0,1.848114
chr1_95263833_95264301,0.0,0.0,0.0,0.0,0.0,0.0,1.239488,0.0,0.0,0.0,0.0,0.0
chr1_95464838_95464926,0.0,0.0,0.0,0.0,0.0,0.0,1.239488,0.0,0.0,0.0,0.0,0.0
chr1_97308752_97309076,0.0,0.0,0.0,0.0,0.0,0.0,1.181141,0.0,0.0,0.0,0.0,0.0
chr10_431640_432008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027197,0.0,0.0,0.0,1.612579
chr1_100138206_100138591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94572,0.0,0.0,0.0,0.0
chr1_100169951_100170218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056089,0.0,0.0,0.0,0.0
chr1_100703358_100703606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.274396,0.0,0.0,0.0,0.0
chr1_10245595_10245867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2976970000000003,0.0,0.0,0.0,1.4813889999999998
chr1_10261395_10261566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2976970000000003,0.0,6.131837,0.0,1.4813889999999998
chr1_10766390_10766837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2976970000000003,0.0,0.0,0.0,0.0
chr1_108132692_108133060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195308,0.0,0.0,0.0,0.0
chr1_109515208_109515609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465718,0.0,0.0,0.0,1.255179
chr1_110927812_110928210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625906,0.0,0.0,0.0,0.0
chr1_112013331_112014031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61894,0.0,0.0,0.0,0.0
chr1_11236551_11236761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04443,0.0,0.0,0.0,1.516571
chr1_113675675_113676049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.544597,0.0,0.0,0.0,0.0
chr1_117074509_117074935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429006,0.0,0.0,0.0,0.0
chr1_117129425_117129671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429006,0.0,0.0,0.0,0.0
chr1_13949833_13950153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.532578,0.0,0.0,0.0,0.0
chr1_145519496_145519624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260905,0.0,0.0,0.0,0.0
chr1_147120817_147121145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.433949,0.0,0.0,0.0,1.238706
chr1_150800498_150800843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6061810000000003,0.0,0.0,0.0,0.0
chr1_154914634_154915296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.303203,0.0,0.0,0.0,0.0
chr1_156134935_156135401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41236,8.154799,0.0,0.0,0.0
chr1_156494222_156494678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118869,0.0,0.0,0.0,0.0
chr1_160056214_160056779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79986,0.0,4.72854,0.0,1.69043
chr1_160332348_160332525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.434715,0.0,0.0,0.0,0.0
chr1_173909740_173909938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.717551,0.0,0.0,0.0,1.323232
chr1_174937322_174937525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733826,0.0,0.0,0.0,0.0
chr1_182764012_182764230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951777,0.0,0.0,0.0,0.0
chr1_184033703_184034036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.227329,0.0,0.0,0.0,1.175516
chr1_184809721_184810151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992907,0.0,0.0,0.0,0.0
chr1_184812869_184813180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992907,0.0,0.0,0.0,0.0
chr1_185109809_185110137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.126695,0.0,0.0,0.0,0.0
chr1_186818504_186818763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6957099999999998,0.0,0.0,0.0,0.0
chr1_186947742_186948198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914871,0.0,0.0,0.0,0.0
chr1_197482296_197482309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.697744,0.0,0.0,0.0,0.0
chr1_1978731_1978937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354051,0.0,3.2633240000000003,0.0,0.0
chr1_200332454_200332650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042476,0.0,0.0,0.0,0.0
chr1_20111066_20111358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.690045,0.0,0.0,0.0,0.0
chr1_202131734_202131905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195765,0.0,3.060173,0.0,0.0
chr1_202132024_202132258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195765,0.0,3.060173,0.0,0.0
chr1_202161674_202161898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195765,0.0,3.060173,11.3660795,0.0
chr1_204238647_204239007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.295175,0.0,0.0,0.0,1.694345
chr1_204432329_204432499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278855,0.0,0.0,0.0,0.0
chr1_2082729_2083012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002
chr1_212256975_212257253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.719566,0.0,0.0,0.0,1.223056
chr1_212291571_212291809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.719566,0.0,0.0,0.0,1.223056
chr1_212513330_212513719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.949646,0.0,0.0,0.0,0.0
chr1_22184381_22184621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.866899,0.0,0.0,0.0,2.146411
chr1_222828361_222828786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1290720000000003,0.0,0.0,0.0,1.6776209999999998
chr1_226263544_226263865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.328453,0.0,0.0,0.0,0.0
chr1_226435130_226435332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.103141,0.0,0.0,0.0,0.0
chr1_226839418_226839818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.146859,0.0,0.0,0.0,2.018951
chr1_226870398_226870999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.146859,0.0,0.0,0.0,2.018951
chr1_228398942_228399222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.419171,0.0,0.0,0.0,1.974582
chr1_22863291_22863389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861098,0.0,2.878895,0.0,1.981275
chr1_231036878_231036937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.193819,0.0,2.551463,0.0,0.0
chr1_231038131_231038454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.193819,0.0,2.551463,0.0,0.0
chr1_234559176_234559516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.884441,0.0,0.0,0.0,0.0
chr1_235850857_235851038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.622693,0.0,0.0,0.0,0.0
chr1_236579529_236579860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87046,0.0,0.0,0.0,0.0
chr1_236580668_236580890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87046,0.0,0.0,0.0,0.0
chr1_23839318_23839630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.711658,0.0,0.0,0.0,0.0
chr1_243487001_243487352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.491066,0.0,0.0,0.0,1.127217
chr1_243641103_243641443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.491066,0.0,0.0,0.0,1.127217
chr1_243644284_243644683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.491066,0.0,0.0,0.0,1.127217
chr1_246316735_246316955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570329,0.0,0.0,0.0,0.0
chr1_247315116_247315371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.118533,0.0,0.0,0.0,0.0
chr1_247511365_247511433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.017202,0.0,5.314358,0.0,0.0
chr1_24789793_24789894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321016,0.0,0.0,0.0,0.0
chr1_24856559_24856784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.834127,0.0,0.0,0.0,0.0
chr1_26319994_26320468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9996150000000004,0.0,0.0,0.0,1.188708
chr1_26616527_26617019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3921339999999995,0.0,0.0,8.848539,2.123853
chr1_26617206_26617304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3921339999999995,0.0,0.0,8.848539,2.123853
chr1_26907862_26908015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45682,0.0,0.0,0.0,2.332036
chr1_27160002_27160387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674966,0.0,0.0,0.0,2.197086
chr1_28143878_28144081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.884061,0.0,0.0,0.0,0.0
chr1_28213825_28214033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.887402,0.0,0.0,0.0,0.0
chr1_28318645_28318992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71336,0.0,0.0,0.0,0.0
chr1_41564044_41564297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0988580000000003,0.0,0.0,0.0,0.0
chr1_44692988_44693156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.749557,0.0,0.0,0.0,1.594372
chr1_58969564_58969575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73065,0.0,0.0,0.0,0.0
chr1_5957166_5957512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.794257,0.0,0.0,0.0,0.0
chr1_59758328_59758666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198944,0.0,0.0,0.0,0.0
chr1_62948948_62949316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260682,0.0,0.0,0.0,1.174696
chr1_67494221_67494361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055973,0.0,0.0,0.0,0.0
chr1_68572958_68573227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9382650000000003,0.0,0.0,0.0,1.843256
chr1_85643319_85643587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.954831,0.0,0.0,0.0,0.0
chr1_89303069_89303193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.417471,0.0,0.0,0.0,0.0
chr1_92781340_92781526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377367,0.0,0.0,0.0,0.0
chr1_93694062_93694249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778674,0.0,0.0,0.0,0.0
chr1_94007993_94008357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.360534,0.0,0.0,0.0,0.0
chr1_9689223_9689588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2976970000000003,0.0,2.459328,0.0,0.0
chr1_9700704_9700713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2976970000000003,0.0,2.459328,0.0,0.0
chr1_117347522_117347641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36231,0.0,0.0,0.0
chr1_117359174_117359463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36231,0.0,0.0,0.0
chr1_222171745_222172136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.512732,0.0,0.0,0.0
chr1_28453663_28453991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7424099999999998,0.0,0.0,0.0
chr1_28454216_28454379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7424099999999998,0.0,0.0,0.0
chr10_1240958_1241356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7091009999999998,0.0,0.0
chr10_3094057_3094288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177238,0.0,0.0
chr10_3306877_3306999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24322,0.0,0.0
chr10_3441336_3441600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.865643,0.0,0.0
chr10_3634689_3634961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.703687,0.0,0.0
chr10_5553514_5553674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.891669,0.0,0.0
chr10_5883027_5883237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.903039,0.0,0.0
chr1_100996437_100996829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.007417,0.0,0.0
chr1_101000887_101001063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.007417,0.0,1.991702
chr1_101764288_101764549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.447859,0.0,0.0
chr1_1060905_1061095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0
chr1_1063914_1064111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0
chr1_110339466_110339959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.064844,0.0,0.0
chr1_110358971_110359415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.064844,0.0,0.0
chr1_110406868_110407271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.406994,0.0,0.0
chr1_110429456_110429734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235963,0.0,1.733383
chr1_110447199_110447636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235963,0.0,1.733383
chr1_110448900_110449220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235963,0.0,1.733383
chr1_110451717_110451917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235963,0.0,1.733383
chr1_110476602_110476703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979517,0.0,0.0
chr1_110711375_110711549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.153956,0.0,2.078567
chr1_110963862_110964269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9321650000000004,0.0,0.0
chr1_111053467_111053812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,0.0
chr1_111057770_111058076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,1.9044
chr1_111162611_111162919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.228874,0.0,2.092463
chr1_111163364_111163623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.228874,0.0,2.092463
chr1_111170436_111170835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,0.0
chr1_111178912_111179243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,2.006862
chr1_111182665_111183078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,0.0
chr1_111189973_111190443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,0.0
chr1_111211165_111211475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,0.0
chr1_111212876_111213052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,0.0
chr1_111249875_111250151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,0.0
chr1_111329904_111330079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247215,0.0,0.0
chr1_111417124_111417532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03064,0.0,0.0
chr1_112291453_112291811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235965,0.0,0.0
chr1_112918897_112919196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235965,0.0,0.0
chr1_1136075_1136463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290325,0.0,0.0
chr1_113732794_113733063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.286423,0.0,0.0
chr1_113734243_113734639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.286423,0.0,0.0
chr1_11415566_11415939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.243789,0.0,1.674305
chr1_11559549_11559947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.243789,0.0,1.656151
chr1_117017908_117018073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271123,0.0,0.0
chr1_11761755_11762049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.445078,0.0,1.656151
chr1_118174879_118175156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.491153,0.0,1.626675
