name,H3k9ac_E,H3k79me2_E,H3k4me2_E,H3k4me3_E,DNaseI_E,H3k4me1_E,Pol2_E,H3k36me3_E,H3k27ac_E,H3k27me3_E,Ctcf_E,H4k20me1_E,DNaseI_P,H3k4me2_P,Pol2_P,H3k9ac_P,H3k4me3_P,H3k36me3_P,H3k4me1_P,H3k79me2_P,H3k27ac_P,H3k27me3_P,H4k20me1_P,Ctcf_P,corr,distance,css,label
chr1_1060905_1061095-chr1_523733_524833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,536072,0.0,1
chr1_2246556_2246763-chr1_2315811_2316911,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.487503,0.0,0.0,0.0,0.0,-0.10989010989010994,69048,0.02,1
chr1_2172142_2172385-chr1_1259971_1261071,3.2832589999999997,13.419210999999999,0.0,0.0,0.0,0.0,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,69.0,10.339668333333334,3.1760330000000003,16.11792,13.568992999999999,2.862447,4.635566000000002,6.217383,5.938974999999999,0.0,2.822954,0.0,-0.6153846153846154,911071,0.0,1
chr1_2082729_2083012-chr1_1182002_1183102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,19.0,3.3742099999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7067865,0.0,0.0,0.7362637362637363,899627,0.02,1
chr1_1952050_1952360-chr1_568076_569176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,76.0,0.0,10.687028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13736263736263732,1382874,0.0,1
chr1_956563_956812-chr1_1209165_1210265,15.7718125,5.547339,13.817964000000002,19.485038,45.0,8.123201,2.432777,0.0,21.548289,0.0,0.0,2.529923,131.0,11.814249,2.28169,21.205382,14.539437,0.0,4.9570425,8.934137,14.8717605,0.0,2.163595,0.0,-0.3131868131868132,252353,2.31,1
chr1_3421438_3421558-chr1_3369990_3371090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,54.0,10.817447,1.631625,11.167549000000001,8.505017,0.0,7.577934,0.0,7.695373,2.918364,1.339545,34.8157545,-0.23076923076923084,50348,0.0,1
chr1_3374928_3375314-chr1_2978859_2979959,0.0,0.0,0.0,0.0,0.0,8.183442999999999,1.631625,1.66605,0.0,0.0,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.37362637362637363,394969,0.0,1
chr1_3086923_3087330-chr1_1655666_1656766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,17.138682,18.2602445,13.616732999999998,0.0,0.0,0.0,10.6394665,0.0,0.0,13.8833745,-0.4340659340659341,1430157,0.46,1
chr1_1714020_1714715-chr1_1334608_1335708,10.833736,14.197308999999999,8.158011,6.085439,37.0,7.631455,3.181755,0.0,0.0,0.0,0.0,4.124376,78.5,18.435501000000002,5.2250260000000015,27.322596,32.054075,7.2640970000000005,6.373096,11.689865,11.954258,0.0,2.122343,6.7244850000000005,-0.19780219780219777,378312,0.02,1
chr1_1136667_1137146-chr1_1946869_1947969,4.9459089999999994,0.0,10.892559,0.0,35.5,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,-0.03846153846153855,809723,0.0,1
chr1_1952050_1952360-chr1_469971_471071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1480979,0.0,1
chr1_3620035_3620325-chr1_2315811_2316911,3.4880269999999998,0.0,6.207195,3.3897785000000002,74.0,9.228012,0.0,0.0,7.880358,0.0,16.576964,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.487503,0.0,0.0,0.0,0.0,0.8461538461538461,1303124,0.48,1
chr1_2254081_2254230-chr1_859260_860360,0.0,0.0,9.885878,3.4878050000000003,24.0,7.574419,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,8.0438945,0.0,0.0,3.6998589999999996,0.0,0.0,0.0,0.0,20.568399,2.741156,0.0,-0.0934065934065933,1393721,0.0,1
chr1_941791_942135-chr1_2564381_2565481,4.870193,0.0,9.428131,0.0,33.0,10.674263,0.0,0.0,0.0,7.103796000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7151549999999998,0.0,0.0,0.8021978021978022,1622246,1.85,1
chr1_3233109_3233475-chr1_3050173_3051273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63029,0.0,0.0,0.9945054945054945,181836,0.46,1
chr1_1014834_1015095-chr1_1334608_1335708,10.00079,0.0,8.211755,10.066728999999999,153.0,6.6896710000000015,5.508389,0.0,6.700595,3.156103,0.0,2.529923,78.5,18.435501000000002,5.2250260000000015,27.322596,32.054075,7.2640970000000005,6.373096,11.689865,11.954258,0.0,2.122343,6.7244850000000005,0.18131868131868134,319513,0.48,1
chr1_2253622_2253773-chr1_469971_471071,0.0,0.0,9.885878,3.4878050000000003,57.0,12.851813,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22527472527472525,1782551,0.0,1
chr1_3232812_3232866-chr1_2323046_2324146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,97.0,17.623486999999994,3.9342669999999997,14.226496,16.491191,6.134133,7.513431,7.487503,10.783648,0.0,2.769763,0.0,-0.0219780219780219,908666,0.48,1
chr1_1136075_1136463-chr1_1602429_1603529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.791771,0.0,0.0,0.0,0.0,0.0,0.0,0.20329670329670335,465966,0.0,1
chr1_2162325_2162996-chr1_663427_664527,16.834481,13.419210999999999,14.866867000000001,14.740470000000002,20.0,7.8901520000000005,2.18966,2.424852,11.282338000000001,0.0,3.929321,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1923076923076923,1497798,0.0,1
chr1_3237165_3237518-chr1_2115728_2116828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577835,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,1120337,0.48,1
chr1_956563_956812-chr1_1946869_1947969,15.7718125,5.547339,13.817964000000002,19.485038,45.0,8.123201,2.432777,0.0,21.548289,0.0,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,-0.04395604395604402,990057,0.0,1
chr1_3077832_3078221-chr1_2731463_2732563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,345269,0.0,1
chr1_3133891_3134283-chr1_3477254_3478354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,1.339545,0.0,0.5714285714285714,342971,0.48,1
chr1_1060905_1061095-chr1_567915_569015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,76.0,0.0,10.687028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09890109890109888,491890,0.0,1
chr1_3233109_3233475-chr1_2306692_2307792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.371525,1.9749900000000002,0.0,0.6263736263736264,925317,0.46,1
chr1_2505035_2505361-chr1_1265694_1266794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1551869999999997,0.0,0.0,26.0,4.756501999999999,3.1760330000000003,0.0,0.0,2.862447,6.1531080000000005,6.217383,4.289457,5.283143,2.822954,0.0,0.6923076923076923,1238241,0.02,1
chr1_3459907_3460197-chr1_2486078_2487178,9.370887,0.0,7.850075,0.0,0.0,9.072289999999999,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,27.0,12.945677,0.0,0.0,10.330261,0.0,6.538361,0.0,6.424614,2.278893,0.0,19.670579,-0.10439560439560447,972729,0.0,1
chr1_3136013_3136207-chr1_1334608_1335708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,78.5,18.435501000000002,5.2250260000000015,27.322596,32.054075,7.2640970000000005,6.373096,11.689865,11.954258,0.0,2.122343,6.7244850000000005,-0.554945054945055,1800305,3.01,1
chr1_1952050_1952360-chr1_1549795_1550895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,94.5,13.525282,10.089186,16.844845,14.406835999999998,0.0,8.537887,6.0992913333333325,10.760337,0.0,1.7319,1.7283580000000005,-0.2582417582417582,401155,0.48,1
chr1_2177615_2177829-chr1_1313046_1314146,0.0,13.419210999999999,9.987438000000001,0.0,48.0,8.436357000000001,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122343,0.0,0.5384615384615384,863469,0.0,1
chr1_2232428_2232896-chr1_1669027_1670127,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0494505494505495,562301,0.0,1
chr1_2177615_2177829-chr1_1354625_1355725,0.0,13.419210999999999,9.987438000000001,0.0,48.0,8.436357000000001,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,22.0,9.4828735,0.0,4.357451999999999,0.0,0.0,8.432984,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,821890,0.48,1
chr1_1714020_1714715-chr1_762802_763902,10.833736,14.197308999999999,8.158011,6.085439,37.0,7.631455,3.181755,0.0,0.0,0.0,0.0,4.124376,67.0,0.0,0.0,13.296345,7.507322500000001,0.0,0.0,6.244473,8.835552999999997,0.0,0.0,0.0,0.3076923076923077,950118,0.0,1
chr1_2171824_2171946-chr1_2984901_2986001,3.2832589999999997,13.419210999999999,0.0,0.0,20.0,5.85309,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,29.0,11.317266,0.0,0.0,3.5989160000000004,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.5934065934065934,812955,0.48,1
chr1_3233109_3233475-chr1_2283196_2284296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3748709999999997,1.954653,0.0,0.6263736263736264,948813,0.46,1
chr1_2230678_2230895-chr1_2315811_2316911,0.0,13.419210999999999,7.955622,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.487503,0.0,0.0,0.0,0.0,0.5,84916,0.02,1
chr1_1014834_1015095-chr1_1166629_1167729,10.00079,0.0,8.211755,10.066728999999999,153.0,6.6896710000000015,5.508389,0.0,6.700595,3.156103,0.0,2.529923,70.66666666666667,23.388567000000002,2.0876349999999997,28.658390500000007,20.862184,0.0,5.26276,4.954655000000002,13.582406,0.0,2.0585310000000003,0.0,0.14835164835164838,151534,0.48,1
chr1_1793829_1793862-chr1_609222_610322,0.0,14.197308999999999,0.0,0.0,0.0,0.0,7.0704385,0.0,0.0,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1183507,0.0,1
chr1_1136667_1137146-chr1_933331_934431,4.9459089999999994,0.0,10.892559,0.0,35.5,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,8.973523,4.322431,16.221198,7.467632000000001,0.0,3.3627019999999996,0.0,0.0,10.183063,1.945403,0.0,0.3131868131868132,202236,0.02,1
chr1_1136075_1136463-chr1_1980909_1982009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,65.33333333333333,8.491038,0.0,9.701999,9.106478,2.3540509999999997,4.377839,4.789968,15.121769,3.2633240000000003,0.0,29.098471999999997,0.10989010989010994,844446,0.48,1
chr1_1005293_1005547-chr1_2258032_2259132,3.4488019999999997,0.0,8.432566,0.0,29.0,2.5350085,0.0,0.0,0.0,4.58371,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.885465,0.0,0.0,0.13186813186813184,1252485,0.48,1
chr1_1772108_1772256-chr1_659830_660930,0.0,14.197308999999999,0.0,0.0,0.0,8.011892,3.181755,0.0,9.544533,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1111178,0.0,1
chr1_2246556_2246763-chr1_1369241_1370341,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,19.0,9.060271,0.0,10.385819999999999,0.0,0.0,7.764867500000001,0.0,0.0,0.0,0.0,0.0,0.18131868131868134,876215,0.0,1
chr1_2082729_2083012-chr1_1624067_1625167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,69.0,4.723836,19.388552999999998,14.911072,9.868554,0.0,0.0,0.0,11.413298,0.0,0.0,14.044266,0.016483516483516536,457562,0.0,1
chr1_1295535_1296332-chr1_994114_995214,4.4129830000000005,0.0,4.999432,0.0,70.0,8.266182,5.978118,0.0,10.305083999999999,0.0,0.0,0.0,59.5,8.008205,2.432777,5.221191999999999,9.379348,0.0,3.0571035,0.0,0.0,7.912263999999999,2.529923,5.293742,-0.12637362637362637,300321,0.0,1
chr1_2406489_2406881-chr1_621953_623053,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8021978021978022,1783436,0.0,1
chr1_1772108_1772256-chr1_140239_141339,0.0,14.197308999999999,0.0,0.0,0.0,8.011892,3.181755,0.0,9.544533,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1630769,0.0,1
chr1_1772108_1772256-chr1_379367_380467,0.0,14.197308999999999,0.0,0.0,0.0,8.011892,3.181755,0.0,9.544533,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1391641,0.0,1
chr1_2574343_2574764-chr1_1822395_1823495,15.028381,0.0,9.944528,9.870039,100.5,3.395769,0.0,0.0,9.430052,2.7151549999999998,0.0,0.0,45.66666666666666,10.521476,3.181755,17.884748000000005,13.126017000000001,0.0,12.283392999999998,14.197308999999999,10.026635,3.2633240000000003,4.124376,0.0,0.05494505494505497,750848,0.48,1
chr1_941791_942135-chr1_1265694_1266794,4.870193,0.0,9.428131,0.0,33.0,10.674263,0.0,0.0,0.0,7.103796000000001,0.0,0.0,26.0,4.756501999999999,3.1760330000000003,0.0,0.0,2.862447,6.1531080000000005,6.217383,4.289457,5.283143,2.822954,0.0,0.6923076923076923,323559,1.85,1
chr1_1840449_1840835-chr1_1334608_1335708,11.403361,0.0,14.677473,7.615338,99.5,0.0,3.181755,0.0,10.929864,3.2633240000000003,13.062724000000001,0.0,78.5,18.435501000000002,5.2250260000000015,27.322596,32.054075,7.2640970000000005,6.373096,11.689865,11.954258,0.0,2.122343,6.7244850000000005,0.9505494505494505,504741,0.02,1
chr1_2140151_2140337-chr1_994114_995214,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,59.5,8.008205,2.432777,5.221191999999999,9.379348,0.0,3.0571035,0.0,0.0,7.912263999999999,2.529923,5.293742,-0.26923076923076916,1144937,0.0,1
chr1_2232428_2232896-chr1_3568084_3569184,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,13.0,7.9131240000000025,0.0,0.0,0.0,2.530919,0.0,0.0,0.0,7.933571500000001,1.339545,0.0,0.5604395604395604,1335188,1.85,1
chr1_2406489_2406881-chr1_1360508_1361608,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8956043956043956,1044881,0.46,1
chr1_1840449_1840835-chr1_135795_136895,11.403361,0.0,14.677473,7.615338,99.5,0.0,3.181755,0.0,10.929864,3.2633240000000003,13.062724000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5604395604395604,1703554,0.0,1
chr1_3421438_3421558-chr1_2461584_2462684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,28.0,4.477047,2.9180200000000003,5.1064940000000005,4.240101,3.539962,6.243059,0.0,0.0,0.0,3.480511,14.932170999999999,0.34615384615384615,958754,1.58,1
chr1_3133891_3134283-chr1_1630369_1631469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1502422,0.0,1
chr1_956563_956812-chr1_565454_566554,15.7718125,5.547339,13.817964000000002,19.485038,45.0,8.123201,2.432777,0.0,21.548289,0.0,0.0,2.529923,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5824175824175823,390009,0.0,1
chr1_3290271_3290590-chr1_2457939_2459039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,48.0,11.212474,8.504159999999999,9.8483665,8.4571465,3.539962,6.243059,17.697679,6.666805,0.0,3.480511,0.0,-0.1703296703296704,831232,0.02,1
chr1_2172142_2172385-chr1_1354625_1355725,3.2832589999999997,13.419210999999999,0.0,0.0,0.0,0.0,2.18966,2.424852,0.0,0.0,1.797538,3.5427730000000004,22.0,9.4828735,0.0,4.357451999999999,0.0,0.0,8.432984,0.0,0.0,0.0,0.0,0.0,0.8351648351648352,816417,0.02,1
chr1_1952050_1952360-chr1_1259971_1261071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,69.0,10.339668333333334,3.1760330000000003,16.11792,13.568992999999999,2.862447,4.635566000000002,6.217383,5.938974999999999,0.0,2.822954,0.0,-0.27472527472527464,690979,0.46,1
chr1_1173386_1173736-chr1_1949780_1950880,8.679890499999999,4.954655000000002,8.856010000000003,3.499074,26.0,4.569776999999998,2.0876349999999997,0.0,0.0,13.88376,0.0,2.0585310000000003,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,0.5219780219780219,776044,2.29,1
chr1_3136013_3136207-chr1_2984901_2986001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,29.0,11.317266,0.0,0.0,3.5989160000000004,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.5219780219780219,150012,3.41,1
chr1_2254081_2254230-chr1_948473_949573,0.0,0.0,9.885878,3.4878050000000003,24.0,7.574419,0.0,0.0,0.0,7.351928000000001,0.0,0.0,61.0,13.422495999999999,5.772869,15.046904999999999,19.679707,0.0,7.6945359999999985,5.8031615,12.173208,0.0,0.0,5.591424,-0.0714285714285714,1304508,2.29,1
chr1_2989176_2989511-chr1_2258032_2259132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.885465,0.0,0.0,0.9120879120879121,730044,0.48,1
chr1_1952050_1952360-chr1_2486078_2487178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,27.0,12.945677,0.0,0.0,10.330261,0.0,6.538361,0.0,6.424614,2.278893,0.0,19.670579,-0.07692307692307687,533718,0.0,1
chr1_2254081_2254230-chr1_1114835_1115935,0.0,0.0,9.885878,3.4878050000000003,24.0,7.574419,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274725274725275,1138146,0.46,1
chr1_956563_956812-chr1_1630369_1631469,15.7718125,5.547339,13.817964000000002,19.485038,45.0,8.123201,2.432777,0.0,21.548289,0.0,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04395604395604402,673557,0.0,1
chr1_2221868_2222548-chr1_3369990_3371090,0.0,13.419210999999999,0.0,0.0,19.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,54.0,10.817447,1.631625,11.167549000000001,8.505017,0.0,7.577934,0.0,7.695373,2.918364,1.339545,34.8157545,0.4285714285714286,1147442,0.0,1
chr1_3594206_3594277-chr1_1624067_1625167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089533,0.0,1.339545,69.0,4.723836,19.388552999999998,14.911072,9.868554,0.0,0.0,0.0,11.413298,0.0,0.0,14.044266,-0.20329670329670324,1969039,0.0,1
chr1_1014834_1015095-chr1_2323046_2324146,10.00079,0.0,8.211755,10.066728999999999,153.0,6.6896710000000015,5.508389,0.0,6.700595,3.156103,0.0,2.529923,97.0,17.623486999999994,3.9342669999999997,14.226496,16.491191,6.134133,7.513431,7.487503,10.783648,0.0,2.769763,0.0,-0.35164835164835173,1307951,0.48,1
chr1_3374928_3375314-chr1_2257581_2258681,0.0,0.0,0.0,0.0,0.0,8.183442999999999,1.631625,1.66605,0.0,0.0,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.957970333333336,0.0,0.0,0.5164835164835164,1116247,0.48,1
chr1_1978731_1978937-chr1_1935176_1936276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3540509999999997,0.0,3.2633240000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6770538,0.0,0.0,0.005494505494505475,42455,0.0,1
chr1_2254081_2254230-chr1_659830_660930,0.0,0.0,9.885878,3.4878050000000003,24.0,7.574419,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1593151,0.0,1
chr1_3237165_3237518-chr1_2315811_2316911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.487503,0.0,0.0,0.0,0.0,0.7087912087912087,920254,0.48,1
chr1_2989176_2989511-chr1_1141971_1143071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.0,9.199688,0.0,0.0,11.626432000000001,0.0,4.308917,0.0,0.0,4.290325,2.0585310000000003,0.0,0.0494505494505495,1846105,2.31,1
chr1_2501788_2502413-chr1_1209603_1210703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278893,0.0,0.0,15.0,11.814249,2.28169,21.205382,14.539437,0.0,4.9570425,8.934137,13.403974,0.0,2.163595,0.0,0.0494505494505495,1291085,0.0,1
chr1_2246556_2246763-chr1_1334608_1335708,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,78.5,18.435501000000002,5.2250260000000015,27.322596,32.054075,7.2640970000000005,6.373096,11.689865,11.954258,0.0,2.122343,6.7244850000000005,-0.18681318681318682,910848,0.02,1
chr1_1952050_1952360-chr1_1677331_1678431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,33.0,0.0,12.963076,12.97541,0.0,0.0,0.0,0.0,20.096799,0.0,0.0,0.0,-0.15934065934065944,273619,0.0,1
chr1_2221868_2222548-chr1_2978859_2979959,0.0,13.419210999999999,0.0,0.0,19.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,-0.08241758241758235,756311,0.0,1
chr1_3136013_3136207-chr1_1357049_1358149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,0.0,7.688928333333332,0.0,4.357451999999999,0.0,0.0,8.432984,0.0,7.0985770000000015,0.0,0.0,0.0,0.41758241758241754,1777864,0.0,1
chr1_2989176_2989511-chr1_1357049_1358149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.0,7.688928333333332,0.0,4.357451999999999,0.0,0.0,8.432984,0.0,7.0985770000000015,0.0,0.0,0.0,0.46703296703296704,1631027,0.0,1
chr1_2253622_2253773-chr1_3226560_3227660,0.0,0.0,9.885878,3.4878050000000003,57.0,12.851813,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,0.22527472527472525,972787,0.48,1
chr1_2082729_2083012-chr1_1297057_1298157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,0.0,4.756501999999999,0.0,0.0,0.0,0.0,8.266182,0.0,0.0,0.0,0.0,0.0,0.2802197802197802,784572,0.02,1
chr1_3817648_3818071-chr1_1980909_1982009,18.673459,10.973222,10.804369,17.556447,116.0,0.0,0.0,3.0677369999999997,12.206425,1.9977619999999998,0.0,1.339545,65.33333333333333,8.491038,0.0,9.701999,9.106478,2.3540509999999997,4.377839,4.789968,15.121769,3.2633240000000003,0.0,29.098471999999997,0.04395604395604391,1835639,1.45,1
chr1_2406489_2406881-chr1_947803_948903,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511,61.0,13.422495999999999,5.772869,15.046904999999999,19.679707,0.0,7.9409899999999976,5.8031615,12.173208,0.0,0.0,5.591424,-0.36813186813186816,1457586,0.48,1
