name_E,Ctcf_E,H3k27ac_E,H3k9ac_E,H4k20me1_E,H3k4me2_E,H3k79me2_E,DNaseI_E,H3k36me3_E,H3k4me1_E,H3k4me3_E,H3k27me3_E
chr1_44703858_44704161,0.0,0.0,0.0,1.32886,0.0,0.0,0.0,2.441349,0.0,0.0,0.0
chr1_44941668_44941887,0.0,0.0,0.0,1.32886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_44973431_44973656,0.0,0.0,0.0,1.32886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_44984751_44985020,0.0,0.0,0.0,1.32886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_45057924_45058133,0.0,0.0,0.0,1.32886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_45083225_45083530,0.0,0.0,0.0,1.32886,0.0,0.0,0.0276,0.0,0.0,0.0,0.0
chr1_45085192_45085548,0.0,0.0,0.0,1.32886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_46111666_46112048,0.0,0.0,0.0,8.188672333333333,0.0,6.250071,0.0,2.939015,0.0,0.0,0.0
chr1_46573980_46574380,0.0,0.0,0.0,1.229304,0.0,4.139258,0.0,2.108736,1.700586,0.0,0.0
chr1_46575103_46575175,0.0,0.0,0.0,1.229304,0.0,4.139258,0.0,2.108736,1.700586,0.0,0.0
chr1_46632893_46633236,0.0,0.0,0.0,1.229304,0.0,0.0,0.0,0.0,5.115886,0.0,0.0
chr1_4729528_4729775,0.0,0.0,0.0,1.136484,0.0,0.0,0.0,0.0,0.0,0.0,1.837471
chr1_47677583_47677805,0.0,0.0,0.0,1.221059,0.0,0.0,0.0,0.0,0.0,0.0,1.745091
chr1_47690580_47690745,0.0,0.0,0.0,1.221059,0.0,0.0,0.0,0.0,0.0,0.0,2.596691
chr1_47700901_47701346,0.0,0.0,0.0,1.221059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_47910443_47910471,0.0,0.0,0.0,1.277323,0.0,0.0,0.0,0.0,0.0,0.0,2.003445
chr1_48539473_48539610,0.0,0.0,0.0,1.3128890000000002,0.0,0.0,0.0,0.0,6.847906999999999,1.541569,0.0
chr1_48539948_48540140,0.0,0.0,0.0,1.3128890000000002,0.0,0.0,0.0,0.0,3.879219,1.541569,0.0
chr1_48710829_48711034,0.0,0.0,0.0,1.292191,0.0,0.0,0.0,0.0,0.0,0.0,2.00659
chr1_49317577_49317713,0.0,0.0,0.0,1.136942,0.0,0.0,0.0,0.0,3.833516,0.0,0.0
chr1_51245588_51245972,0.0,0.0,0.0,10.428224,0.0,6.814766,0.0,1.635138,0.0,0.0,0.0
chr1_51312022_51312165,0.0,0.0,0.0,3.016776,0.0,6.814766,0.0,1.635138,0.0,0.0,0.0
chr1_54358495_54358647,0.0,0.0,0.0,1.316897,0.0,0.0,0.0,1.868144,0.0,0.0,0.0
chr1_54586706_54586840,0.0,0.0,0.0,1.316897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_54778588_54778715,0.0,0.0,0.0,1.740338,0.0,0.0,0.0,1.889685,0.0,0.0,0.0
chr1_55400798_55400903,0.0,0.0,0.0,1.334362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_55413962_55414227,0.0,0.0,0.0,1.334362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_55414845_55415038,0.0,0.0,0.0,1.334362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_55445592_55445683,0.0,0.0,0.0,1.334362,2.598055,0.0,0.0,0.0,3.973007,0.0,0.0
chr1_55753963_55754247,0.0,0.0,0.0,1.334362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_55828418_55828527,0.0,0.0,0.0,1.334362,0.0,0.0,0.0275,0.0,0.0,0.0,0.0
chr1_55840427_55840729,0.0,0.0,0.0,1.334362,0.0,0.0,0.0543,0.0,4.147023,0.0,0.0
chr1_56771744_56771759,0.0,0.0,0.0,1.136883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_56972242_56972492,0.0,0.0,0.0,1.136883,0.0,0.0,0.0,1.79191,0.0,0.0,0.0
chr1_56976994_56977444,0.0,0.0,0.0,1.136883,0.0,0.0,0.0,1.79191,0.0,0.0,0.0
chr1_56991269_56991531,0.0,0.0,0.0,2.0754135,0.0,2.130418,0.0,1.79191,0.0,0.0,0.0
chr1_57024882_57025247,0.0,0.0,0.0,2.7541085,0.0,2.130418,0.0,0.0,0.0,0.0,0.0
chr1_57376305_57376674,0.0,0.0,0.0,1.185305,0.0,0.0,0.0,0.0,0.0,0.0,1.822791
chr1_57472428_57472552,0.0,0.0,0.0,1.185305,0.0,0.0,0.0,0.0,0.0,0.0,1.822791
chr1_57482949_57483134,0.0,0.0,0.0,1.185305,0.0,0.0,0.0,0.0,0.0,0.0,1.822791
chr1_57854194_57854446,0.0,0.0,0.0,5.5878415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_58898385_58898660,0.0,0.0,0.0,1.169017,0.0,0.0,0.0252,0.0,0.0,0.0,1.939143
chr1_58969564_58969575,0.0,0.0,0.0,1.169017,0.0,0.0,0.0,1.676445,0.0,0.0,0.0
chr1_59537846_59538168,0.0,0.0,0.0,3.734539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_61369297_61369400,0.0,0.0,0.0,1.271327,0.0,0.0,0.0,0.0,0.0,0.0,2.003434
chr1_61415107_61415301,0.0,0.0,0.0,1.271327,0.0,0.0,0.0,0.0,0.0,0.0,2.003434
chr1_61478973_61479215,0.0,0.0,0.0,1.271327,0.0,0.0,0.0,1.648546,0.0,0.0,1.735596
chr1_61649786_61650305,0.0,0.0,0.0,1.271327,0.0,3.135377,0.0,1.648546,0.0,0.0,0.0
chr1_61768031_61768305,0.0,0.0,0.0,1.271327,0.0,3.135377,0.0,1.648546,0.0,0.0,0.0
chr1_62072423_62072573,0.0,0.0,0.0,1.271327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_6221566_6221669,0.0,0.0,0.0,1.621513,1.286246,0.0,0.0,0.0,0.0,0.0,1.783947
chr1_6230950_6231173,0.0,0.0,0.0,1.621513,0.0,0.0,0.0748,0.0,0.0,0.0,1.783947
chr1_6321567_6321961,0.0,0.0,0.0,1.621513,0.0,0.0,0.1994,0.0,0.0,7.250166,0.0
chr1_6336471_6336830,0.0,0.0,0.0,1.621513,0.0,0.0,0.0255,0.0,0.0,0.0,0.0
chr1_6341896_6342142,0.0,0.0,0.0,1.621513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_63488706_63488724,0.0,0.0,0.0,1.148508,0.0,0.0,0.0,0.0,0.0,0.0,2.320804
chr1_6354110_6354322,0.0,0.0,0.0,9.183063,0.0,0.0,0.0,1.455076,0.0,0.0,0.0
chr1_64417224_64417447,0.0,0.0,0.0,1.185874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_64500766_64501176,0.0,0.0,0.0,1.185874,0.0,0.0,0.0,0.0,0.0,0.0,1.381561
chr1_64505281_64505575,0.0,0.0,0.0,1.185874,7.507612,0.0,0.0988,0.0,5.855875,0.0,1.381561
chr1_65387772_65388547,0.0,0.0,0.0,2.1248210000000003,4.891884,4.239285,0.0,1.38774,6.814389,0.0,0.0
chr1_65398951_65399446,0.0,0.0,0.0,1.1965775,4.318595,4.239285,0.0,0.0,5.053029,0.0,0.0
chr1_65548895_65549334,0.0,0.0,0.0,1.1965775,0.0,0.0,0.0,0.0,0.0,0.0,1.748489
chr1_65549780_65550082,0.0,0.0,0.0,1.1965775,0.0,0.0,0.0,0.0,0.0,0.0,1.748489
chr1_65553179_65553575,0.0,0.0,0.0,1.1965775,0.0,0.0,0.0,0.0,0.0,0.0,1.748489
chr1_65558428_65558742,0.0,0.0,0.0,1.1965775,0.0,0.0,0.0,0.0,0.0,0.0,1.748489
chr1_65731337_65731853,0.0,0.0,0.0,1.207281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_65758796_65759173,0.0,0.0,0.0,1.207281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_65775838_65775991,0.0,0.0,0.0,1.207281,6.327709,0.0,0.0477,0.0,0.0,5.777579,0.0
chr1_66782459_66782839,0.0,0.0,0.0,6.822902,0.0,0.0,0.0,1.102439,4.948818,0.0,0.0
chr1_68101042_68101257,0.0,0.0,0.0,1.384095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68118588_68118809,0.0,0.0,0.0,1.384095,6.790371,0.0,0.0346,0.0,5.678824,0.0,0.0
chr1_68285768_68286070,0.0,0.0,0.0,1.384095,0.0,5.398112,0.0,1.775256,1.938262,0.0,0.0
chr1_68345947_68346247,0.0,0.0,0.0,1.384095,0.0,0.0,0.0373,0.0,6.36238,0.0,0.0
chr1_68572958_68573227,0.0,0.0,0.0,1.295546,0.0,0.0,0.0,2.065252,0.0,0.0,0.0
chr1_68640572_68640736,0.0,0.0,0.0,6.112663,6.504222,5.2494115,0.0,2.065252,5.810499,0.0,0.0
chr1_6943772_6944262,0.0,0.0,0.0,1.72174,0.0,0.0,0.0,1.906083,0.0,0.0,0.0
chr1_7558449_7558725,0.0,0.0,0.0,8.957455,0.0,4.153257,0.0,0.0,0.0,0.0,0.0
chr1_78026939_78027232,0.0,0.0,0.0,1.759,0.0,0.0,0.0,2.519278,0.0,0.0,0.0
chr1_8445817_8446112,0.0,0.0,0.0,1.671246,0.0,0.0,0.0,1.80949,0.0,0.0,0.0
chr1_8487656_8487917,0.0,0.0,0.0,1.671246,0.0,0.0,0.0,1.80949,0.0,0.0,0.0
chr1_8488165_8488317,0.0,0.0,0.0,1.671246,0.0,0.0,0.0,1.80949,0.0,0.0,0.0
chr1_85241214_85241288,0.0,0.0,0.0,1.792736,0.0,0.0,0.0,0.0,0.0,0.0,1.864369
chr1_858256_858648,0.0,0.0,0.0,1.473502,3.793841,0.0,0.0,0.0,10.235116,8.164244,0.0
chr1_8724042_8724475,0.0,0.0,0.0,1.700105,2.52417,3.856633,0.0,1.80949,8.00027,1.467605,0.0
chr1_87306817_87307030,0.0,0.0,0.0,1.195767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87617997_87618150,0.0,0.0,0.0,1.195767,0.0,0.0,0.0,0.0,0.0,0.0,2.252366
chr1_87624464_87624629,0.0,0.0,0.0,1.195767,0.0,0.0,0.0,0.0,0.0,0.0,2.252366
chr1_87636034_87636204,0.0,0.0,0.0,6.562189,0.0,0.0,0.0,0.0,0.0,0.0,2.252366
chr1_87668655_87668791,0.0,0.0,0.0,1.195767,0.0,0.0,0.0,0.0,0.0,0.0,2.252366
chr1_87689823_87690165,0.0,0.0,0.0,1.195767,0.0,0.0,0.0,0.0,0.0,0.0,2.252366
chr1_87744782_87745159,0.0,0.0,0.0,1.195767,0.0,0.0,0.0,0.0,0.0,0.0,2.252366
chr1_87799623_87799998,0.0,0.0,0.0,1.195767,0.0,7.121837,0.0,2.830698,4.4845695,7.390972,0.0
chr1_87868475_87868540,0.0,0.0,0.0,1.195767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_90226973_90227143,0.0,0.0,0.0,1.254583,0.0,0.0,0.0,0.0,1.861037,0.0,0.0
chr1_9179840_9180024,0.0,0.0,0.0,12.123453,0.0,6.743851,0.0,1.628429,0.0,0.0,0.0
chr1_918449_918555,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_9195486_9195787,0.0,0.0,0.0,7.731507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92013932_92014194,0.0,0.0,0.0,1.170275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92014654_92014767,0.0,0.0,0.0,1.170275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92037669_92037899,0.0,0.0,0.0,1.170275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92048213_92048455,0.0,0.0,0.0,1.170275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92048914_92049154,0.0,0.0,0.0,1.170275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92116335_92116643,0.0,0.0,0.0,1.2283505,0.0,0.0,0.0316,0.0,0.0,0.0,0.0
chr1_92207117_92207174,0.0,0.0,0.0,1.2283505,0.0,0.0,0.0,2.146507,5.362817,0.0,0.0
chr1_92242645_92243003,0.0,0.0,0.0,2.2287453333333334,0.0,0.0,0.0,2.146507,0.0,0.0,0.0
chr1_93634565_93634982,0.0,0.0,0.0,7.471078,0.0,5.975558,0.0,2.548467,0.0,0.0,0.0
chr1_9399032_9399161,0.0,0.0,0.0,2.281017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_94535371_94535770,0.0,0.0,0.0,6.619709,0.0,0.0,0.0,0.0,5.511582,0.0,0.0
chr1_95508067_95508435,0.0,0.0,0.0,6.349831,0.0,0.0,0.0,0.0,6.434505000000001,0.0,0.0
chr1_96828119_96828533,0.0,0.0,0.0,12.305304,3.868984,0.0,0.0625,0.0,5.632223,0.0,0.0
chr1_9960528_9960713,0.0,0.0,0.0,5.185297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_99935284_99935512,0.0,0.0,0.0,9.235348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_1336083_1336245,0.0,0.0,0.0,0.0,8.130922,0.0,0.0,0.0,4.826532,4.347625,0.0
chr10_2808614_2808839,0.0,0.0,0.0,0.0,2.617324,0.0,0.0,0.0,4.390824,0.0,0.0
chr10_3524547_3524820,0.0,0.0,0.0,0.0,9.252887,0.0,0.0756,0.0,5.963396,7.522848,0.0
chr10_3568141_3568290,0.0,0.0,0.0,0.0,2.690986,0.0,0.1531,0.0,7.912334,0.0,0.0
chr10_4289203_4289519,0.0,0.0,0.0,0.0,5.223952,0.0,0.0,0.0,5.579884,0.0,0.0
chr10_5888274_5888577,0.0,0.0,0.0,0.0,9.168315,0.0,0.0,0.0,6.715352,9.416955,0.0
chr1_100104444_100104686,0.0,0.0,0.0,0.0,2.916652,0.0,0.0,0.0,0.0,0.0,0.0
chr1_100494312_100494735,0.0,0.0,0.0,0.0,3.763136,0.0,0.0,2.626757,0.0,0.0,0.0
chr1_100820585_100820838,0.0,0.0,0.0,0.0,9.313312,0.0,0.0325,0.0,5.024303,0.0,0.0
chr1_101313094_101313246,0.0,0.0,0.0,0.0,5.988306,0.0,0.0247,0.0,0.0,0.0,0.0
chr1_109933790_109934137,0.0,0.0,0.0,0.0,2.65853,0.0,0.0,2.465285,4.560226,0.0,0.0
chr1_147775754_147775884,0.0,0.0,0.0,0.0,7.863019,0.0,0.0,0.0,0.0,8.568837,0.0
chr1_155830201_155830522,0.0,0.0,0.0,0.0,9.295879,0.0,0.0,2.77398,2.389246,18.402159,0.0
chr1_156781780_156782101,0.0,0.0,0.0,0.0,6.846696,0.0,0.0,0.0,6.345152,9.095335,1.804772
chr1_161502624_161502920,0.0,0.0,0.0,0.0,6.417579,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172324588_172324814,0.0,0.0,0.0,0.0,3.977758,0.0,0.0,1.417623,9.302634,0.0,0.0
chr1_172715484_172715760,0.0,0.0,0.0,0.0,8.8078,0.0,0.0343,0.0,3.644794,0.0,1.452741
chr1_172863432_172863838,0.0,0.0,0.0,0.0,5.7605735000000005,0.0,0.0,1.432459,9.504556,3.713744,0.0
chr1_172882769_172883147,0.0,0.0,0.0,0.0,1.924348,0.0,0.0,1.432459,5.694171,0.0,0.0
chr1_172887147_172887473,0.0,0.0,0.0,0.0,1.924348,0.0,0.097,0.0,5.694171,0.0,0.0
chr1_172888696_172888994,0.0,0.0,0.0,0.0,1.924348,0.0,0.0,0.0,5.694171,0.0,0.0
chr1_172900674_172900969,0.0,0.0,0.0,0.0,1.924348,0.0,0.0,0.0,8.048499,0.0,0.0
chr1_172920935_172921277,0.0,0.0,0.0,0.0,1.65296,0.0,0.0305,1.387412,3.7777925,0.0,1.388396
chr1_178207948_178208160,0.0,0.0,0.0,0.0,4.886176,0.0,0.0589,1.389252,7.027109,0.0,0.0
chr1_185374355_185374736,0.0,0.0,0.0,0.0,8.476492,0.0,0.0292,0.0,6.968943,8.750448,0.0
chr1_192608900_192609547,0.0,0.0,0.0,0.0,8.670178,0.0,0.0242,1.100108,4.677677,0.0,0.0
chr1_19336477_19336714,0.0,0.0,0.0,0.0,5.028303,0.0,0.0277,0.0,7.023048,0.0,2.086383
chr1_193647067_193647431,0.0,0.0,0.0,0.0,2.573564,0.0,0.0,1.353392,5.263953,0.0,0.0
chr1_198903935_198904934,0.0,0.0,0.0,0.0,5.499999,0.0,0.0351,1.408859,5.790955,5.986162,0.0
chr1_218550674_218551089,0.0,0.0,0.0,0.0,5.845222,0.0,0.0569,0.0,7.446063,8.676812,0.0
chr1_221840936_221841145,0.0,0.0,0.0,0.0,6.961854,0.0,0.0321,0.0,7.621728,0.0,0.0
chr1_222011312_222011511,0.0,0.0,0.0,0.0,1.996793,0.0,0.0,0.0,7.215681,0.0,0.0
chr1_222461432_222461724,0.0,0.0,0.0,0.0,3.535691,0.0,0.0633,0.0,4.939581,0.0,0.0
chr1_225845408_225845613,0.0,0.0,0.0,0.0,6.111535,0.0,0.0375,0.0,7.237689,0.0,0.0
chr1_226084943_226085104,0.0,0.0,0.0,0.0,2.530692,0.0,0.0542,0.0,5.69847,0.0,0.0
chr1_229546837_229547142,0.0,0.0,0.0,0.0,5.879738,0.0,0.0806,0.0,5.055645,5.745926,0.0
chr1_230559819_230560264,0.0,0.0,0.0,0.0,1.595074,0.0,0.0,0.0,0.0,3.600819,1.684305
chr1_234450953_234451201,0.0,0.0,0.0,0.0,2.599758,0.0,0.0302,0.0,4.604626,0.0,0.0
chr1_245840400_245840529,0.0,0.0,0.0,0.0,2.486413,0.0,0.0,0.0,0.0,0.0,2.63524
chr1_246732690_246733040,0.0,0.0,0.0,0.0,10.827184,4.4235795,0.0,2.178387,5.354753,0.0,0.0
chr1_246957671_246957948,0.0,0.0,0.0,0.0,5.882297,0.0,0.0898,0.0,5.489676,6.939544,0.0
chr1_249157308_249157673,0.0,0.0,0.0,0.0,6.792775,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28201800_28202156,0.0,0.0,0.0,0.0,3.659356,0.0,0.1602,0.0,9.032927,0.0,0.0
chr1_40426190_40426638,0.0,0.0,0.0,0.0,5.589566,0.0,0.0497,0.0,6.670751,0.0,0.0
chr1_40561233_40561752,0.0,0.0,0.0,0.0,10.578838,7.756341,0.0,2.671887,4.202478,13.751572,0.0
chr1_43427522_43427762,0.0,0.0,0.0,0.0,4.259402,7.861485,0.0,2.579413,7.349013,0.0,0.0
chr1_59509588_59509786,0.0,0.0,0.0,0.0,3.565062,0.0,0.0736,0.0,5.626241,0.0,0.0
chr1_60172811_60173111,0.0,0.0,0.0,0.0,6.087066,0.0,0.0419,0.0,5.386225,0.0,0.0
chr1_62822173_62822473,0.0,0.0,0.0,0.0,5.374251,0.0,0.2326,0.0,7.403209,0.0,0.0
chr1_66741251_66741559,0.0,0.0,0.0,0.0,3.211425,0.0,0.0,1.102439,4.948818,0.0,0.0
chr1_66778961_66779513,0.0,0.0,0.0,0.0,5.085676,0.0,0.0,1.102439,4.948818,0.0,0.0
chr1_66904732_66904991,0.0,0.0,0.0,0.0,2.577893,0.0,0.0,0.0,5.96614,0.0,0.0
chr1_89167079_89167239,0.0,0.0,0.0,0.0,3.188344,4.657675,0.0,1.823922,4.585357,0.0,0.0
chr1_89594590_89594813,0.0,0.0,0.0,0.0,3.498133,0.0,0.0,0.0,4.078209,0.0,0.0
chr1_89776158_89776579,0.0,0.0,0.0,0.0,3.200471,0.0,0.0,0.0,3.575547,0.0,0.0
chr1_90185639_90185820,0.0,0.0,0.0,0.0,5.510093,0.0,0.0,0.0,3.1655455000000003,0.0,0.0
chr1_9298798_9298942,0.0,0.0,0.0,0.0,5.150324,0.0,0.0,0.0,5.350599,0.0,0.0
chr1_94234014_94234407,0.0,0.0,0.0,0.0,2.097953,1.834394,0.0,1.55082,0.0,0.0,0.0
chr1_94527681_94527931,0.0,0.0,0.0,0.0,3.213657,0.0,0.0,0.0,0.0,0.0,0.0
chr1_94712051_94712193,0.0,0.0,0.0,0.0,7.560111,0.0,0.0,0.0,0.0,9.202631,0.0
chr1_98494244_98494658,0.0,0.0,0.0,0.0,11.738496,0.0,0.0234,0.0,0.0,11.561769,0.0
chr1_98499783_98500490,0.0,0.0,0.0,0.0,5.929153,0.0,0.0,0.0,0.0,0.0,0.0
chr1_98781999_98782036,0.0,0.0,0.0,0.0,8.548747,0.0,0.0233,0.0,4.175333,0.0,0.0
chr1_101486133_101486158,0.0,0.0,0.0,0.0,0.0,2.305856,0.0,2.522252,2.236681,0.0,0.0
chr1_10558276_10558621,0.0,0.0,0.0,0.0,0.0,3.635956,0.0,1.836447,0.0,0.0,0.0
chr1_10585199_10585569,0.0,0.0,0.0,0.0,0.0,3.635956,0.0,2.043627,0.0,0.0,0.0
chr1_109572587_109572654,0.0,0.0,0.0,0.0,0.0,2.951677,0.0,2.900969,0.0,0.0,0.0
chr1_155469100_155469412,0.0,0.0,0.0,0.0,0.0,6.630158,0.0,2.53964,0.0,0.0,0.0
chr1_155496665_155497012,0.0,0.0,0.0,0.0,0.0,6.630158,0.0,2.53964,0.0,0.0,0.0
chr1_157076072_157076782,0.0,0.0,0.0,0.0,0.0,9.339861,0.054,0.0,0.0,0.0,1.804772
chr1_186818504_186818763,0.0,0.0,0.0,0.0,0.0,7.094307,0.0,1.820784,0.0,0.0,0.0
chr1_19280139_19280583,0.0,0.0,0.0,0.0,0.0,2.72757,0.0,0.0,0.0,0.0,2.086383
chr1_203619380_203619832,0.0,0.0,0.0,0.0,0.0,3.613182,0.0,2.451991,0.0,0.0,0.0
chr1_203622445_203622560,0.0,0.0,0.0,0.0,0.0,10.947062,0.0,2.451991,0.0,0.0,0.0
chr1_220427006_220427444,0.0,0.0,0.0,0.0,0.0,2.742729,0.0,2.442344,0.0,0.0,0.0
chr1_221877654_221878134,0.0,0.0,0.0,0.0,0.0,3.241452,0.0,1.744814,0.0,0.0,0.0
chr1_221881394_221881826,0.0,0.0,0.0,0.0,0.0,3.241452,0.0,1.744814,3.55334,0.0,0.0
chr1_221882292_221882723,0.0,0.0,0.0,0.0,0.0,3.241452,0.0307,1.744814,3.55334,0.0,0.0
chr1_221887766_221888016,0.0,0.0,0.0,0.0,0.0,3.241452,0.0,1.744814,5.314983,0.0,0.0
chr1_225778250_225778416,0.0,0.0,0.0,0.0,0.0,2.637778,0.0,0.0,0.0,0.0,0.0
chr1_227405146_227405174,0.0,0.0,0.0,0.0,0.0,8.060558,0.0,0.0,0.0,0.0,0.0
chr1_236022018_236022676,0.0,0.0,0.0,0.0,0.0,7.0934155,0.0,0.0,3.151505,0.0,0.0
chr1_236025805_236026204,0.0,0.0,0.0,0.0,0.0,5.601602,0.0,0.0,0.0,0.0,0.0
chr1_236026265_236026446,0.0,0.0,0.0,0.0,0.0,6.1713435,0.0,0.0,9.671715,0.0,0.0
chr1_236026992_236027471,0.0,0.0,0.0,0.0,0.0,3.1124,0.0,0.0,0.0,0.0,0.0
chr1_245958364_245958743,0.0,0.0,0.0,0.0,0.0,3.873945,0.0,0.0,0.0,0.0,2.63524
chr1_246588477_246588670,0.0,0.0,0.0,0.0,0.0,1.621144,0.0,0.0,0.0,0.0,0.0
chr1_246591935_246592203,0.0,0.0,0.0,0.0,0.0,1.621144,0.0,0.0,0.0,0.0,0.0
chr1_246743297_246743408,0.0,0.0,0.0,0.0,0.0,2.5551595,0.0,2.178387,0.0,0.0,0.0
chr1_246749077_246749442,0.0,0.0,0.0,0.0,0.0,2.5551595,0.0,2.178387,0.0,0.0,0.0
chr1_246751015_246751281,0.0,0.0,0.0,0.0,0.0,1.621144,0.0,2.178387,0.0,0.0,0.0
chr1_246760708_246760962,0.0,0.0,0.0,0.0,0.0,1.621144,0.0,2.178387,0.0,0.0,0.0
chr1_247315116_247315371,0.0,0.0,0.0,0.0,0.0,4.104113,0.0,2.136796,0.0,0.0,0.0
chr1_40866111_40866454,0.0,0.0,0.0,0.0,0.0,2.213838,0.0,1.730516,0.0,0.0,0.0
chr1_52132018_52132585,0.0,0.0,0.0,0.0,0.0,3.414254,0.0,1.687794,0.0,0.0,0.0
chr1_52173889_52173954,0.0,0.0,0.0,0.0,0.0,3.414254,0.0,2.733389,0.0,0.0,0.0
chr1_70691921_70692281,0.0,0.0,0.0,0.0,0.0,7.734653,0.0,2.525571,0.0,0.0,0.0
chr1_70709017_70709466,0.0,0.0,0.0,0.0,0.0,7.4403875,0.0,2.525571,0.0,0.0,0.0
chr1_8070132_8070398,0.0,0.0,0.0,0.0,0.0,5.974573,0.0,4.579788,0.0,0.0,0.0
chr1_8571636_8571856,0.0,0.0,0.0,0.0,0.0,3.856633,0.0,1.80949,0.0,0.0,0.0
chr1_85737728_85738105,0.0,0.0,0.0,0.0,0.0,7.0158285,0.0,3.652192,0.0,0.0,0.0
chr1_89339924_89340210,0.0,0.0,0.0,0.0,0.0,7.228933,0.0,2.375091,0.0,0.0,0.0
chr1_90032556_90032702,0.0,0.0,0.0,0.0,0.0,2.603685,0.0,1.589534,1.861037,0.0,0.0
chr1_98366677_98366793,0.0,0.0,0.0,0.0,0.0,4.405141,0.0,1.617177,4.342057,0.0,0.0
chr1_9889535_9889880,0.0,0.0,0.0,0.0,0.0,3.470607,0.0,0.0,0.0,0.0,0.0
chr10_4855217_4855416,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0,0.0,0.0,0.0
chr10_500969_501047,0.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.0,0.0,0.0
chr10_5577499_5577735,0.0,0.0,0.0,0.0,0.0,0.0,0.0376,0.0,0.0,0.0,0.0
chr10_990446_990769,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0
chr1_100678369_100678762,0.0,0.0,0.0,0.0,0.0,0.0,0.0261,2.110131,0.0,0.0,0.0
chr1_10700424_10700580,0.0,0.0,0.0,0.0,0.0,0.0,0.0397,0.0,1.590521,0.0,0.0
chr1_112438367_112438956,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,3.411589
chr1_156805999_156806129,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,1.804772
chr1_157082632_157083078,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.0,0.0,0.0,1.804772
chr1_157249264_157249609,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0,0.0,0.0,1.804772
chr1_158147244_158147839,0.0,0.0,0.0,0.0,0.0,0.0,0.0402,0.0,0.0,0.0,1.804772
chr1_158779760_158780042,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,0.0,0.0,0.0,1.804772
chr1_172938789_172938985,0.0,0.0,0.0,0.0,0.0,0.0,0.0459,0.0,4.11493,0.0,0.0
chr1_172972573_172972790,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.0,3.599034,0.0,0.0
chr1_179734817_179735116,0.0,0.0,0.0,0.0,0.0,0.0,0.0314,0.0,0.0,0.0,1.666744
chr1_180895607_180895967,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0
chr1_18200796_18200931,0.0,0.0,0.0,0.0,0.0,0.0,0.0388,0.0,3.816591,0.0,2.086383
chr1_187996792_187997117,0.0,0.0,0.0,0.0,0.0,0.0,0.0671,0.0,4.794011,0.0,0.0
chr1_192500254_192500504,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.0,0.0,0.0,0.0
