name_E,H3k4me1_E,H3k27me3_E,DNaseI_E,H3k4me3_E,H3k36me3_E,H3k4me2_E,H3k79me2_E,H4k20me1_E,Ctcf_E,H3k27ac_E,H3k9ac_E
chr1_75102878_75102994,0.0,1.956184,0.0,0.0,0.0,0.0,0.0,1.196255,0.0,0.0,0.0
chr1_75590785_75591155,0.0,4.308861,0.0,0.0,0.0,0.0,0.0,1.157149,0.0,0.0,0.0
chr1_76468550_76468704,0.0,1.353862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_76751449_76751689,0.0,1.353862,0.0,0.0,0.0,0.0,0.0,1.201183,0.0,0.0,0.0
chr1_77404135_77404353,0.0,1.65502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_7742006_7742141,0.0,2.516967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_7764543_7764931,0.0,4.446733,385.0,6.577178,0.0,9.329337,0.0,0.0,0.0,0.0,0.0
chr1_77713696_77713788,0.0,2.408209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_81927696_81927980,0.0,1.245617,0.0,0.0,0.0,0.0,0.0,1.14538,0.0,0.0,0.0
chr1_83310486_83310492,0.0,1.203735,0.0,0.0,0.0,0.0,0.0,1.147183,0.0,0.0,0.0
chr1_84083536_84083914,0.0,1.291151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_84120524_84120814,0.0,1.291151,0.0,0.0,0.0,0.0,0.0,1.200892,0.0,0.0,0.0
chr1_84127102_84127325,0.0,1.291151,0.0,0.0,0.0,0.0,0.0,1.200892,0.0,0.0,0.0
chr1_84284633_84284926,0.0,1.291151,15.0,0.0,0.0,0.0,0.0,1.200892,1.215986,0.0,0.0
chr1_86527312_86527621,0.0,1.686663,0.0,0.0,0.0,0.0,0.0,1.133375,0.0,0.0,0.0
chr1_87668655_87668791,0.0,1.70328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87744782_87745159,0.0,2.321119,0.0,0.0,0.0,0.0,0.0,1.143743,0.0,0.0,0.0
chr1_89817276_89817541,0.0,1.786451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_89819962_89820089,0.0,1.786451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_8985051_8985236,0.0,4.125866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_90751537_90751564,0.0,1.971491,0.0,0.0,0.0,0.0,0.0,1.137931,0.0,0.0,0.0
chr1_918449_918555,0.0,6.125916,38.0,0.0,0.0,0.0,0.0,1.558513,0.0,0.0,0.0
chr1_92013932_92014194,0.0,2.928282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92014654_92014767,0.0,2.928282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92037669_92037899,0.0,2.372178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92207117_92207174,0.0,3.707219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92216994_92217085,0.0,11.0516875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_92242645_92243003,0.0,3.707219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_97308752_97309076,0.0,1.305373,0.0,0.0,0.0,0.0,0.0,1.193784,0.0,0.0,0.0
chr10_1541138_1541906,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_1989680_1990030,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_2808219_2808418,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3145163_3145536,0.0,0.0,20.0,0.0,5.352022,0.0,7.236524,1.349534,0.0,10.011678,0.0
chr10_431640_432008,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_500969_501047,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_557102_557353,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,25.155861,0.0,0.0
chr1_100918231_100918546,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.15029,0.0,0.0,0.0
chr1_101202267_101202571,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_101313094_101313246,0.0,0.0,31.0,0.0,0.0,11.282635,0.0,0.0,0.0,0.0,0.0
chr1_10757179_10757344,0.0,0.0,18.0,0.0,0.0,0.0,1.890967,0.0,0.0,0.0,0.0
chr1_109981518_109981703,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_110339466_110339959,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_11236551_11236761,0.0,0.0,13.0,0.0,3.707104,0.0,0.0,0.0,0.0,0.0,0.0
chr1_117281390_117281752,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_117305811_117306472,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_12579035_12579403,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_13825180_13825414,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_145433530_145433648,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_149215297_149215704,0.0,0.0,60.0,4.250602499999999,0.0,6.895117,0.0,0.0,0.0,8.6498655,9.6040245
chr1_151172620_151173197,0.0,0.0,32.0,36.653615,3.479852,10.372457,10.356866,1.825815,0.0,18.005925,19.0240735
chr1_155830201_155830522,0.0,0.0,14.0,0.0,2.754408,4.49009,3.814248,0.0,0.0,0.0,0.0
chr1_15587144_15587415,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.25121,0.0,0.0,0.0
chr1_156134935_156135401,0.0,0.0,21.0,0.0,1.693086,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156634807_156635020,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156774360_156774606,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.801553,0.0,0.0,0.0
chr1_15786440_15786713,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158942717_158942925,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,18.999209,0.0,0.0
chr1_160182240_160182579,0.0,0.0,14.0,0.0,3.909011,0.0,10.597781,1.266519,0.0,0.0,2.976427
chr1_160332348_160332525,0.0,0.0,16.0,0.0,4.437356,0.0,0.0,1.266519,0.0,0.0,0.0
chr1_160759511_160759977,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161155908_161155971,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161500608_161500899,0.0,0.0,167.0,9.728084,0.0,6.537519,0.0,0.0,0.0,6.4762555,12.106188666666668
chr1_161582212_161582506,0.0,0.0,115.0,13.131851,0.0,0.0,0.0,0.0,0.0,5.90303,1.704527
chr1_165797615_165798367,0.0,0.0,83.5,35.99829,2.643504,13.156237,11.779833,3.07118,0.0,12.713788,16.854059
chr1_167416859_167417570,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.167819,0.0,0.0,0.0
chr1_167649050_167649342,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172959872_172960111,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_179110934_179111289,0.0,0.0,39.0,24.795116,3.52975,7.687152,4.565638,1.830403,0.0,5.540933,17.550907
chr1_18042899_18043112,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_181100547_181100997,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_181998739_181999134,0.0,0.0,164.0,12.53688,0.0,9.328063,0.0,0.0,0.0,10.82433,12.587497
chr1_183333168_183333467,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183549376_183549721,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.280986,0.0,0.0
chr1_183861530_183861762,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.193349,1.164911,0.0,0.0
chr1_183880519_183880826,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.193349,1.164911,0.0,0.0
chr1_186943840_186944382,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.147225,0.0,0.0,0.0
chr1_192500254_192500504,0.0,0.0,165.0,0.0,0.0,0.0,0.0,1.118146,0.0,0.0,0.0
chr1_193583968_193584211,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.21326,0.0,0.0,0.0
chr1_198903935_198904934,0.0,0.0,33.0,31.161204,2.41925,16.224534,5.149251,1.135998,0.0,12.782537,12.513265
chr1_200323350_200323623,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200849437_200849683,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.90931,0.0,0.0,0.0
chr1_204317952_204318184,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204389721_204389989,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.963204
chr1_206751685_206751882,0.0,0.0,14.0,0.0,3.124514,0.0,0.0,1.611415,0.0,0.0,0.0
chr1_206832398_206832801,0.0,0.0,30.0,0.0,2.488048,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207509006_207509478,0.0,0.0,35.5,0.0,2.651569,0.0,0.0,0.0,1.231504,0.0,0.0
chr1_209279666_209279995,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20993397_20993558,0.0,0.0,24.0,0.0,3.132592,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212261904_212262125,0.0,0.0,38.0,0.0,3.025054,0.0,1.933063,1.269055,0.0,0.0,0.0
chr1_212650622_212650921,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,35.577112,0.0,0.0
chr1_212656151_212656660,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21558552_21558736,0.0,0.0,31.0,0.0,2.895451,0.0,0.0,0.0,28.306626,0.0,0.0
chr1_21611199_21611583,0.0,0.0,15.0,0.0,2.895451,0.0,3.124442,0.0,0.0,0.0,0.0
chr1_226870398_226870999,0.0,0.0,18.0,0.0,1.743268,0.0,1.915949,1.247598,0.0,0.0,0.0
chr1_227009018_227009221,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.247598,0.0,0.0,0.0
chr1_228398942_228399222,0.0,0.0,27.0,0.0,2.092769,0.0,0.0,1.54168,0.0,0.0,0.0
chr1_233750790_233751092,0.0,0.0,49.0,30.764483,2.061248,11.325651,3.559068,1.244976,0.0,13.265989,12.335969
chr1_234812067_234812214,0.0,0.0,36.0,0.0,0.0,9.886092,0.0,0.0,0.0,0.0,0.0
chr1_234891292_234891478,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234977482_234978011,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_235091427_235091813,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236230188_236230739,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236319808_236320415,0.0,0.0,14.0,0.0,0.0,0.0,2.461326,0.0,0.0,0.0,0.0
chr1_23849183_23849405,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_243585242_243585384,0.0,0.0,23.0,0.0,2.333761,0.0,0.0,1.182049,0.0,0.0,0.0
chr1_243644284_243644683,0.0,0.0,11.0,0.0,2.333761,0.0,0.0,1.182049,0.0,0.0,0.0
chr1_244373439_244373613,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244525463_244525578,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_244945778_244946027,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_246038342_246038749,0.0,0.0,21.0,0.0,0.0,10.265805,0.0,1.147722,0.0,0.0,0.0
chr1_246732690_246733040,0.0,0.0,16.0,0.0,2.413489,0.0,5.189424,0.0,0.0,0.0,0.0
chr1_246760708_246760962,0.0,0.0,28.0,0.0,1.642435,0.0,0.0,0.0,0.0,1.865812,0.0
chr1_246862505_246862699,0.0,0.0,141.0,0.0,0.0,8.852698,0.0,0.0,24.21843,0.0,0.0
chr1_246957671_246957948,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247553531_247554143,0.0,0.0,72.0,0.0,0.0,10.265805,0.0,0.0,29.1647865,0.0,0.0
chr1_247570274_247570994,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247714961_247715210,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_24808566_24808646,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25198155_25198203,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_25344029_25344296,0.0,0.0,18.5,0.0,0.0,0.0,0.0,1.582382,0.0,0.0,0.0
chr1_25345809_25346202,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.582382,0.0,0.0,0.0
chr1_25566195_25566411,0.0,0.0,123.0,10.520243,0.0,14.581335,0.0,0.0,21.47517,15.571538,12.194738
chr1_26613887_26614371,0.0,0.0,15.0,0.0,3.029988,0.0,0.0,1.916214,0.0,0.0,0.0
chr1_26616270_26616483,0.0,0.0,38.0,0.0,3.029988,0.0,0.0,0.0,0.0,0.0,0.0
chr1_27160002_27160387,0.0,0.0,17.0,0.0,2.766665,0.0,0.0,1.687759,0.0,0.0,0.0
chr1_27191386_27191927,0.0,0.0,454.0,44.983488,2.766665,9.850443,14.911118,0.0,0.0,30.912258,14.316773
chr1_27400779_27401092,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28201800_28202156,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45163,0.0
chr1_28431716_28431884,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28495580_28496044,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28500052_28500411,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_29451057_29451462,0.0,0.0,125.0,15.230861,0.0,12.851127,0.0,0.0,15.562413,0.0,0.0
chr1_3077832_3078221,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3086923_3087330,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_31241795_31242280,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3133891_3134283,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3136013_3136207,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_32314121_32314597,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3237165_3237518,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_32966228_32966602,0.0,0.0,95.5,18.771232,0.0,12.253849,0.0,0.0,0.0,5.000714,13.183025
chr1_33203093_33203146,0.0,0.0,19.0,0.0,3.310497,0.0,0.0,0.0,0.0,0.0,0.0
chr1_34368889_34369151,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_34462454_34462825,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_3817648_3818071,0.0,0.0,199.5,32.91911,0.0,15.985755,11.075554,1.280127,0.0,8.415736,8.293901
chr1_43471435_43471828,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_45195062_45195154,0.0,0.0,125.0,0.0,0.0,3.012931,0.0,1.148287,35.982178,0.0,0.0
chr1_46010722_46010902,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.370365,0.0
chr1_47800262_47800514,0.0,0.0,80.0,27.365688,0.0,14.72473,4.21746,0.0,3.82269,9.449233,11.734241
chr1_49038282_49038602,0.0,0.0,69.0,0.0,0.0,0.0,0.0,1.242673,32.086773,0.0,0.0
chr1_49812572_49812854,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_54744858_54745090,0.0,0.0,34.0,0.0,3.750377,0.0,0.0,1.616084,0.0,0.0,0.0
chr1_57042744_57043185,0.0,0.0,26.0,19.621313,0.0,13.165545,0.0,0.0,19.086321,0.0,0.0
chr1_59756067_59756566,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,24.857407,0.0,0.0
chr1_60015651_60015887,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_6661008_6661639,0.0,0.0,186.0,52.030006,3.67772,19.060279,19.942844,3.120926,0.0,30.890133,31.699246
chr1_67198280_67198800,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.158117,0.0,0.0,0.0
chr1_70877943_70877992,0.0,0.0,25.0,24.511692,0.0,14.454916,0.0,1.237939,0.0,16.464521,16.825899
chr1_7709088_7709360,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_7843556_7843653,0.0,0.0,45.0,10.722238,2.717381,10.387013,0.0,0.0,0.0,0.0,5.686795
chr1_8173446_8173525,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_84757421_84757614,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87171187_87171726,0.0,0.0,19.0,33.456,3.623905,16.3896165,11.405845,1.858555,0.0,13.947781,18.294581
chr1_8983094_8983258,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_109938897_109939079,0.0,0.0,0.0,13.691648,3.422767,14.306792,3.702119,1.66131,0.0,0.0,0.0
chr1_14027926_14028325,0.0,0.0,0.0,13.959986,0.0,10.719542,0.0,0.0,0.0,0.0,2.014981
chr1_151172142_151172526,0.0,0.0,0.0,36.653615,3.479852,10.372457,10.356866,1.825815,0.0,18.005925,19.0240735
chr1_155535083_155535193,0.0,0.0,0.0,30.558627,3.711605,8.158288,5.841129,0.0,0.0,0.0,15.531218
chr1_204486309_204486424,0.0,0.0,0.0,28.437008,3.252246,11.153658,5.505984,0.0,0.0,10.915773,0.0
chr1_215741534_215741966,0.0,0.0,0.0,24.408233,2.751238,11.557692,12.756336,1.197687,0.0,7.009412,12.967699
chr1_235668656_235669018,0.0,0.0,0.0,32.421589,3.235022,12.442268,0.0,1.535163,0.0,17.503506,20.544724
chr1_24970685_24970736,0.0,0.0,0.0,32.670133,5.077734,15.53191,6.521965,2.01228,0.0,19.53387,24.083554
chr1_61549054_61549253,0.0,0.0,0.0,18.206541,1.4732,14.62608,2.483255,1.262066,0.0,7.869579,9.578749
chr10_1112826_1113160,0.0,0.0,0.0,0.0,4.105412,0.0,6.183088,0.0,0.0,0.0,5.728507
chr1_100138206_100138591,0.0,0.0,0.0,0.0,1.659284,0.0,0.0,0.0,0.0,0.0,0.0
chr1_100169951_100170218,0.0,0.0,0.0,0.0,2.235706,0.0,0.0,0.0,0.0,0.0,0.0
chr1_100494312_100494735,0.0,0.0,0.0,0.0,2.387494,0.0,7.002889,1.175141,0.0,0.0,0.0
chr1_100678369_100678762,0.0,0.0,0.0,0.0,2.297409,0.0,0.0,0.0,0.0,0.0,0.0
chr1_100703358_100703606,0.0,0.0,0.0,0.0,2.297409,0.0,0.0,0.0,0.0,0.0,0.0
chr1_101392986_101393260,0.0,0.0,0.0,0.0,2.839112,0.0,0.0,1.186362,0.0,0.0,0.0
chr1_10245595_10245867,0.0,0.0,0.0,0.0,2.493165,0.0,0.0,0.0,0.0,0.0,0.0
chr1_10496880_10497075,0.0,0.0,0.0,0.0,1.662488,0.0,0.0,0.0,0.0,0.0,0.0
chr1_10585199_10585569,0.0,0.0,0.0,0.0,2.072318,0.0,4.710816,0.0,0.0,0.0,0.0
chr1_108132692_108133060,0.0,0.0,0.0,0.0,1.187068,0.0,0.0,0.0,0.0,0.0,0.0
chr1_108695322_108695861,0.0,0.0,0.0,0.0,3.12866,0.0,5.266036,1.551615,0.0,0.0,0.0
chr1_109467804_109468470,0.0,0.0,0.0,0.0,3.245155,0.0,1.642556,1.127088,0.0,0.0,0.0
chr1_109515208_109515609,0.0,0.0,0.0,0.0,3.245155,0.0,0.0,1.127088,0.0,0.0,0.0
chr1_109572587_109572654,0.0,0.0,0.0,0.0,3.245155,0.0,7.269284,0.0,0.0,0.0,0.0
chr1_109933790_109934137,0.0,0.0,0.0,0.0,3.422767,0.0,3.702119,0.0,0.0,0.0,0.0
chr1_110142749_110143055,0.0,0.0,0.0,0.0,2.924177,0.0,0.0,0.0,0.0,0.0,0.0
chr1_110451717_110451917,0.0,0.0,0.0,0.0,2.709431,16.696903,0.0,0.0,0.0,0.0,0.0
chr1_110537379_110537528,0.0,0.0,0.0,0.0,3.772153,0.0,5.984256,1.488574,0.0,3.542764,0.0
chr1_110927812_110928210,0.0,0.0,0.0,0.0,6.648714,0.0,0.0,1.488574,0.0,0.0,0.0
chr1_111981832_111982198,0.0,0.0,0.0,0.0,3.797181,0.0,6.120879,1.415797,0.0,0.0,0.0
chr1_112013331_112014031,0.0,0.0,0.0,0.0,3.797181,0.0,0.0,1.415797,0.0,0.0,0.0
chr1_112196411_112196803,0.0,0.0,0.0,0.0,1.586091,0.0,4.703363,1.415797,0.0,0.0,0.0
chr1_112942216_112942335,0.0,0.0,0.0,0.0,2.621238,0.0,7.561484500000001,0.0,0.0,0.0,0.0
chr1_113525578_113525919,0.0,0.0,0.0,0.0,2.956136,0.0,8.225754,0.0,0.0,0.0,0.0
chr1_113675675_113676049,0.0,0.0,0.0,0.0,3.724464,0.0,0.0,1.131076,0.0,0.0,0.0
chr1_117074509_117074935,0.0,0.0,0.0,0.0,2.699394,0.0,4.511436,1.49004,0.0,0.0,2.471447
chr1_117129425_117129671,0.0,0.0,0.0,0.0,2.299751,0.0,0.0,1.507683,0.0,0.0,0.0
chr1_117130518_117130699,0.0,0.0,0.0,0.0,2.299751,0.0,0.0,1.507683,0.0,0.0,0.0
chr1_117493512_117493635,0.0,0.0,0.0,0.0,3.24708,0.0,6.792655,1.83596,0.0,0.0,0.0
chr1_12046023_12046196,0.0,0.0,0.0,0.0,3.49225,0.0,11.110383,1.672162,0.0,0.0,0.0
chr1_12050736_12051137,0.0,0.0,0.0,0.0,3.49225,0.0,11.110383,1.672162,0.0,0.0,0.0
chr1_12406013_12406127,0.0,0.0,0.0,0.0,3.473644,0.0,0.0,1.540123,0.0,0.0,0.0
chr1_12533412_12533678,0.0,0.0,0.0,0.0,3.473644,2.15099,0.0,0.0,0.0,1.896184,1.636404
chr1_12546528_12546819,0.0,0.0,0.0,0.0,3.473644,2.15099,0.0,0.0,0.0,1.896184,1.636404
chr1_144871122_144871347,0.0,0.0,0.0,0.0,5.080467,0.0,0.0,1.870276,0.0,0.0,1.623806
chr1_145519496_145519624,0.0,0.0,0.0,0.0,2.260267,0.0,0.0,0.0,0.0,0.0,0.0
chr1_145640932_145641287,0.0,0.0,0.0,0.0,2.110051,0.0,2.925201,0.0,0.0,0.0,0.0
chr1_147080043_147080251,0.0,0.0,0.0,0.0,2.117979,0.0,0.0,1.31172,0.0,0.0,0.0
chr1_147120817_147121145,0.0,0.0,0.0,0.0,2.45955,0.0,0.0,1.31172,0.0,0.0,0.0
chr1_150800498_150800843,0.0,0.0,0.0,0.0,2.585881,0.0,0.0,0.0,0.0,0.0,0.0
chr1_151249767_151250096,0.0,0.0,0.0,0.0,3.479852,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15335392_15335732,0.0,0.0,0.0,0.0,1.755375,0.0,3.755502,1.25121,0.0,0.0,0.0
chr1_153715466_153715694,0.0,0.0,0.0,0.0,3.581506,0.0,1.857149,1.264864,0.0,0.0,0.0
chr1_153716388_153716727,0.0,0.0,0.0,0.0,3.581506,0.0,1.857149,1.264864,0.0,0.0,0.0
chr1_15519488_15519688,0.0,0.0,0.0,0.0,1.941595,0.0,5.499177,1.25121,0.0,0.0,1.657543
chr1_155283531_155283932,0.0,0.0,0.0,0.0,2.938576,0.0,10.928823,1.985044,0.0,0.0,0.0
chr1_155916072_155916212,0.0,0.0,0.0,0.0,4.300036,0.0,9.399353,1.599721,0.0,0.0,0.0
chr1_156494222_156494678,0.0,0.0,0.0,0.0,3.749673,0.0,0.0,0.0,0.0,0.0,0.0
chr1_157111103_157111381,0.0,0.0,0.0,0.0,3.406507,3.892264,4.470557,1.775912,0.0,0.0,0.0
chr1_157112029_157112315,0.0,0.0,0.0,0.0,3.406507,3.892264,4.470557,1.775912,0.0,0.0,0.0
chr1_158994687_158995148,0.0,0.0,0.0,0.0,3.655396,0.0,4.205096,0.0,0.0,0.0,0.0
chr1_159910997_159911192,0.0,0.0,0.0,0.0,2.699413,0.0,0.0,1.266519,0.0,0.0,0.0
chr1_160202735_160202981,0.0,0.0,0.0,0.0,3.909011,0.0,3.414806,1.266519,0.0,0.0,0.0
chr1_160316870_160317108,0.0,0.0,0.0,0.0,4.437356,0.0,5.328297,1.266519,0.0,0.0,0.0
chr1_160972513_160972848,0.0,0.0,0.0,0.0,2.61269,0.0,10.205393,0.0,0.0,0.0,0.0
chr1_161177017_161177202,0.0,0.0,0.0,0.0,5.298353,0.0,5.343305,0.0,0.0,0.0,3.368016
chr1_161321309_161321798,0.0,0.0,0.0,0.0,2.582123,0.0,3.235041,0.0,0.0,0.0,0.0
chr1_16442572_16442804,0.0,0.0,0.0,0.0,5.016422,0.0,13.162103,2.964969,0.0,0.0,0.0
chr1_166828089_166828463,0.0,0.0,0.0,0.0,3.840732,0.0,0.0,1.253386,0.0,0.0,0.0
chr1_169886878_169886942,0.0,0.0,0.0,0.0,1.728376,0.0,0.0,1.13847,0.0,0.0,0.0
chr1_171714228_171714396,0.0,0.0,0.0,0.0,1.863831,0.0,0.0,0.0,0.0,0.0,0.0
chr1_171832189_171832290,0.0,0.0,0.0,0.0,1.66376,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172106187_172106635,0.0,0.0,0.0,0.0,1.197869,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173816933_173817269,0.0,0.0,0.0,0.0,2.796375,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173909740_173909938,0.0,0.0,0.0,0.0,3.130575,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173984193_173984403,0.0,0.0,0.0,0.0,3.130575,0.0,5.502565,1.775711,0.0,0.0,0.0
chr1_174220636_174220943,0.0,0.0,0.0,0.0,1.617362,0.0,0.0,0.0,0.0,0.0,0.0
