name_E,H3k27ac_E,H3k4me2_E,Ctcf_E,H4k20me1_E,DNaseI_E,H3k9ac_E,Smc3_E,H3k4me3_E,H3k36me3_E,H3k27me3_E,H3k79me2_E,H3k4me1_E
chr1_42354251_42354647,0.0,0.0,0.0,1.491085,0.0,0.0,0.0,1.820557,0.0,0.0,2.303342,0.0
chr1_42366364_42366624,0.0,0.0,0.0,1.491085,0.0,0.0,0.0,1.820557,0.0,0.0,2.303342,0.0
chr1_42774668_42774801,0.0,0.0,0.0,1.327358,0.0,0.0,0.0,0.0,5.693374,0.0,6.7096300000000015,1.926861
chr1_43250353_43250859,0.0,0.0,0.0,2.028338,0.0,0.0,0.0,3.100756,3.745095,0.0,0.0,5.418459500000001
chr1_43760174_43760222,0.0,0.0,0.0,1.435403,0.0,0.0,0.0,0.0,0.0,1.444769,0.0,4.3313739999999985
chr1_43988888_43989038,0.0,0.0,0.0,1.435403,0.0,0.0,0.0,0.0,0.0,2.0135400000000003,0.0,0.0
chr1_43997843_43998152,0.0,0.0,0.0,1.435403,0.032,0.0,0.0,0.0,0.0,2.0135400000000003,0.0,0.0
chr1_44354357_44354471,0.0,0.0,0.0,1.371362,0.0,0.0,0.0,0.0,2.268218,0.0,0.0,0.0
chr1_44378405_44378587,0.0,0.0,0.0,1.371362,0.0,0.0,0.0,0.0,2.268218,0.0,0.0,0.0
chr1_44380893_44381202,0.0,0.0,0.0,1.371362,0.0,0.0,0.0,0.0,2.268218,0.0,0.0,0.0
chr1_44419838_44419961,0.0,0.0,0.0,2.703512,0.0,4.36471,0.0,0.0,2.548921,0.0,4.842479,0.0
chr1_44428103_44428423,0.0,0.0,0.0,1.371362,0.0,0.0,0.0,0.0,2.548921,0.0,0.0,0.0
chr1_44452990_44453115,0.0,0.0,0.0,1.371362,0.0274,0.0,0.0,0.0,2.548921,0.0,0.0,0.0
chr1_44692988_44693156,0.0,0.0,0.0,1.42111,0.0,0.0,0.0,0.0,2.858087,0.0,0.0,0.0
chr1_44941668_44941887,0.0,0.0,0.0,1.42111,0.0,0.0,0.0,0.0,0.0,2.276831,0.0,0.0
chr1_44951424_44951733,0.0,0.0,0.0,1.42111,0.0264,0.0,0.0,0.0,0.0,2.276831,0.0,0.0
chr1_44973431_44973656,0.0,0.0,0.0,1.42111,0.0,0.0,0.0,0.0,0.0,2.276831,0.0,0.0
chr1_44984751_44985020,0.0,0.0,0.0,1.42111,0.0,0.0,0.0,0.0,0.0,2.276831,0.0,0.0
chr1_45057924_45058133,0.0,0.0,0.0,1.42111,0.0,0.0,0.0,0.0,0.0,2.276831,0.0,0.0
chr1_45083225_45083530,0.0,0.0,0.0,1.42111,0.0,0.0,0.0,0.0,0.0,2.276831,0.0,0.0
chr1_45085192_45085548,0.0,0.0,0.0,1.42111,0.0,0.0,0.0,0.0,0.0,2.276831,0.0,0.0
chr1_46111666_46112048,0.0,0.0,0.0,2.134929,0.0,0.0,0.0,0.0,3.445882,0.0,9.490568,0.0
chr1_46986321_46986408,0.0,0.0,0.0,1.968761,0.0,0.0,0.0,0.0,0.0,2.353603,0.0,0.0
chr1_47677583_47677805,0.0,0.0,0.0,1.990574,0.0,0.0,0.0,0.0,0.0,2.102103,0.0,0.0
chr1_47690580_47690745,0.0,0.0,0.0,1.990574,0.0,0.0,0.0,0.0,0.0,2.102103,0.0,0.0
chr1_47700901_47701346,0.0,0.0,0.0,1.990574,0.044000000000000004,0.0,0.0,0.0,0.0,2.102103,0.0,8.898779
chr1_48224075_48224507,0.0,0.0,0.0,2.031329,0.0,0.0,0.0,0.0,0.0,1.763831,0.0,0.0
chr1_48515615_48515747,0.0,0.0,0.0,1.751653,0.0,0.0,0.0,0.0,0.0,1.763831,0.0,0.0
chr1_48710829_48711034,0.0,0.0,0.0,1.6851509999999998,0.0,0.0,0.0,0.0,0.0,1.763831,0.0,0.0
chr1_49032892_49033158,0.0,0.0,0.0,1.422331,0.0,0.0,0.0,0.0,0.0,1.69267,0.0,0.0
chr1_49317577_49317713,0.0,0.0,0.0,1.422331,0.0,0.0,0.0,0.0,0.0,1.69267,0.0,0.0
chr1_50763281_50763486,0.0,0.0,0.0,1.710398,0.0,0.0,0.0,0.0,0.0,1.619102,0.0,0.0
chr1_53092647_53093031,0.0,0.0,0.0,1.188369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_53107017_53107249,0.0,0.0,0.0,1.188369,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,9.449924
chr1_53588397_53588520,0.0,0.0,0.0,1.66261,0.0,0.0,0.0,0.0,0.0,1.656506,0.0,0.0
chr1_53589395_53589613,0.0,0.0,0.0,1.66261,0.0,0.0,0.0,0.0,0.0,1.656506,0.0,0.0
chr1_54586706_54586840,0.0,0.0,0.0,1.979918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_54695028_54695502,0.0,0.0,0.0,1.927548,0.0,0.0,0.0,0.0,2.845019,0.0,0.0,0.0
chr1_54696817_54697014,0.0,0.0,0.0,1.927548,0.0,0.0,0.0,0.0,2.845019,0.0,0.0,5.593261
chr1_54713635_54713793,0.0,0.0,0.0,2.273721,0.0,0.0,0.0,0.0,2.845019,0.0,0.0,0.0
chr1_54715450_54715803,0.0,0.0,0.0,2.273721,0.0,0.0,0.0,0.0,2.845019,0.0,0.0,0.0
chr1_54739679_54739787,0.0,0.0,0.0,2.273721,0.0,0.0,0.0,0.0,2.845019,0.0,0.0,0.0
chr1_54744858_54745090,0.0,0.0,0.0,2.273721,0.0,0.0,0.0,0.0,2.845019,0.0,0.0,5.230323
chr1_54778588_54778715,0.0,0.0,0.0,2.273721,0.0,0.0,0.0,0.0,2.845019,0.0,0.0,0.0
chr1_55340144_55340359,0.0,0.0,0.0,2.075262,0.0,0.0,0.0,0.0,4.1380370000000015,0.0,0.0,0.0
chr1_55840427_55840729,0.0,0.0,0.0,2.070942,0.0,0.0,0.0,0.0,0.0,1.724727,0.0,0.0
chr1_55894779_55895033,0.0,0.0,0.0,2.006823,0.0,0.0,0.0,0.0,0.0,1.724727,0.0,0.0
chr1_56972242_56972492,0.0,0.0,0.0,1.31438,0.0,0.0,0.0,0.0,0.0,1.871974,0.0,0.0
chr1_56974162_56974535,0.0,0.0,0.0,1.31438,0.0,0.0,0.0,0.0,0.0,1.871974,0.0,0.0
chr1_56976994_56977444,0.0,0.0,0.0,1.31438,0.0,0.0,0.0,0.0,0.0,1.871974,0.0,0.0
chr1_57024882_57025247,0.0,0.0,0.0,1.31438,0.0,0.0,0.0,0.0,0.0,1.871974,0.0,0.0
chr1_57376305_57376674,0.0,0.0,0.0,1.244273,0.0,0.0,0.0,0.0,0.0,1.622513,0.0,0.0
chr1_57472428_57472552,0.0,0.0,0.0,1.244273,0.0,0.0,0.0,0.0,0.0,1.622513,0.0,0.0
chr1_57482949_57483134,0.0,0.0,0.0,1.244273,0.0,0.0,0.0,0.0,0.0,1.622513,0.0,0.0
chr1_57746875_57747249,0.0,0.0,0.0,1.17911,0.0,0.0,0.0,0.0,0.0,1.3773799999999998,0.0,0.0
chr1_58898385_58898660,0.0,0.0,0.0,1.201108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.603242
chr1_58969564_58969575,0.0,0.0,0.0,1.201108,0.0,0.0,0.0,0.0,2.27883,0.0,0.0,0.0
chr1_59083966_59084335,0.0,0.0,0.0,2.077238,0.0,0.0,0.0,0.0,0.0,1.681466,0.0,3.165212
chr1_59228706_59229186,0.0,0.0,0.0,1.180138,0.0,0.0,0.0,0.0,0.0,1.456045,0.0,0.0
chr1_59229881_59230252,0.0,0.0,0.0,1.180138,0.0,0.0,0.0,0.0,0.0,1.456045,0.0,0.0
chr1_59278592_59278937,0.0,0.0,0.0,1.180138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.722293
chr1_61369297_61369400,0.0,0.0,0.0,1.187376,0.0,0.0,0.0,0.0,0.0,1.6567029999999998,0.0,0.0
chr1_61415107_61415301,0.0,0.0,0.0,1.187376,0.0,0.0,0.0,0.0,0.0,1.6567029999999998,0.0,0.0
chr1_61478973_61479215,0.0,0.0,0.0,1.187376,0.0,0.0,0.0,0.0,0.0,1.6567029999999998,0.0,0.0
chr1_61768031_61768305,0.0,0.0,0.0,1.268638,0.0,0.0,0.0,0.0,0.0,1.6567029999999998,0.0,0.0
chr1_6221566_6221669,0.0,0.0,0.0,2.06452,0.0507,0.0,0.0,0.0,0.0,1.663734,0.0,0.0
chr1_6230950_6231173,0.0,0.0,0.0,2.06452,0.0257,0.0,0.0,0.0,0.0,1.663734,0.0,0.0
chr1_62698531_62698618,0.0,0.0,0.0,1.239333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_62773248_62773553,0.0,0.0,0.0,1.239333,0.0,0.0,0.0,0.0,0.0,1.991585,0.0,0.0
chr1_62822173_62822473,0.0,0.0,0.0,1.239333,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_6336471_6336830,0.0,0.0,0.0,2.06452,0.0,0.0,0.0,0.0,2.239871,0.0,0.0,0.0
chr1_6341896_6342142,0.0,0.0,0.0,2.06452,0.0265,0.0,0.0,0.0,2.239871,0.0,0.0,0.0
chr1_63488706_63488724,0.0,0.0,0.0,1.208566,0.0,0.0,0.0,0.0,0.0,1.901266,0.0,0.0
chr1_6354110_6354322,0.0,0.0,0.0,2.06452,0.0,0.0,0.0,0.0,2.239871,0.0,0.0,0.0
chr1_6359789_6360186,0.0,0.0,0.0,2.06452,0.0341,0.0,0.0,0.0,2.239871,0.0,0.0,5.5954440000000005
chr1_6360191_6360625,0.0,0.0,0.0,2.06452,0.0253,0.0,0.0,0.0,2.239871,0.0,0.0,5.5954440000000005
chr1_6362597_6362955,0.0,0.0,0.0,2.06452,0.0254,0.0,0.0,0.0,2.239871,0.0,0.0,0.0
chr1_6373523_6373899,0.0,0.0,0.0,1.8567805,0.0,0.0,0.0,0.0,2.239871,0.0,0.0,0.0
chr1_64127998_64128504,0.0,0.0,0.0,1.243041,0.0,0.0,0.0,0.0,3.19672,1.57257,0.0,0.0
chr1_64197270_64197475,0.0,0.0,0.0,1.243041,0.0,0.0,0.0,0.0,0.0,1.57257,0.0,0.0
chr1_64417224_64417447,0.0,0.0,0.0,1.243041,0.0,0.0,0.0,0.0,0.0,1.57257,0.0,0.0
chr1_64500766_64501176,0.0,0.0,0.0,1.243041,0.0,0.0,0.0,0.0,0.0,1.57257,0.0,0.0
chr1_64505281_64505575,0.0,0.0,0.0,1.243041,0.0,0.0,0.0,0.0,0.0,1.57257,0.0,0.0
chr1_65381647_65381826,0.0,0.0,0.0,2.86173,0.0,0.0,0.0,0.0,3.063829,1.57257,6.363912,6.343449
chr1_68257818_68258216,0.0,0.0,0.0,1.223168,0.0,0.0,0.0,0.0,0.0,1.914841,0.0,0.0
chr1_68285768_68286070,0.0,0.0,0.0,1.223168,0.0,0.0,0.0,0.0,0.0,1.914841,0.0,0.0
chr1_68345947_68346247,0.0,0.0,0.0,1.223168,0.0,0.0,0.0,0.0,0.0,1.914841,0.0,0.0
chr1_68354536_68354908,0.0,0.0,0.0,1.223168,0.0,0.0,0.0,0.0,0.0,1.914841,0.0,0.0
chr1_6943772_6944262,0.0,0.0,0.0,1.8267800000000003,0.0,0.0,0.0,3.297026,2.60043,0.0,0.0,3.4781660000000003
chr1_7289758_7290075,0.0,0.0,0.0,1.719841,0.0,0.0,0.0,0.0,0.0,1.805288,0.0,0.0
chr1_7313313_7313451,0.0,0.0,0.0,1.708698,0.0,0.0,0.0,0.0,0.0,1.805288,0.0,0.0
chr1_7359415_7359679,0.0,0.0,0.0,2.122544,0.0,0.0,0.0,0.0,0.0,1.805288,0.0,0.0
chr1_76751449_76751689,0.0,0.0,0.0,1.733398,0.0,0.0,0.0,0.0,0.0,1.631315,0.0,0.0
chr1_7709088_7709360,0.0,0.0,0.0,1.8028990000000005,0.0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_7728673_7728970,0.0,0.0,0.0,1.885442,0.0,0.0,0.0,0.0,0.0,1.790342,0.0,0.0
chr1_7742006_7742141,0.0,0.0,0.0,1.885442,0.0,0.0,0.0,0.0,0.0,1.790342,0.0,0.0
chr1_77872388_77872776,0.0,0.0,0.0,1.186896,0.0,0.0,0.0,0.0,0.0,1.459123,0.0,0.0
chr1_77891343_77891690,0.0,0.0,0.0,1.186896,0.0,0.0,0.0,0.0,0.0,1.459123,0.0,0.0
chr1_77980165_77980378,0.0,0.0,0.0,1.186896,0.0,0.0,0.0,0.0,0.0,1.459123,0.0,0.0
chr1_78011624_78012030,0.0,0.0,0.0,1.186896,0.0,0.0,0.0,0.0,0.0,1.459123,0.0,0.0
chr1_78021710_78022056,0.0,0.0,0.0,1.186896,0.0,0.0,0.0,0.0,3.06766,1.459123,0.0,0.0
chr1_78026939_78027232,0.0,0.0,0.0,1.186896,0.0,0.0,0.0,0.0,3.06766,1.459123,0.0,0.0
chr1_8445817_8446112,0.0,0.0,0.0,1.963702,0.0,0.0,0.0,0.0,2.60607,0.0,3.75871,0.0
chr1_8450820_8451072,0.0,0.0,0.0,1.963702,0.0,0.0,0.0,0.0,2.60607,0.0,3.75871,0.0
chr1_85225280_85225579,0.0,0.0,0.0,1.273376,0.0,0.0,0.0,0.0,0.0,1.820868,0.0,1.436786
chr1_85241214_85241288,0.0,0.0,0.0,1.273376,0.0,0.0,0.0,0.0,0.0,1.820868,0.0,0.0
chr1_85313015_85313206,0.0,0.0,0.0,1.273376,0.0265,0.0,0.0,0.0,0.0,1.820868,0.0,5.397704
chr1_85349108_85349420,0.0,0.0,0.0,1.273376,0.0,0.0,0.0,0.0,0.0,1.95261,0.0,0.0
chr1_85354514_85354763,0.0,0.0,0.0,1.273376,0.0,0.0,0.0,0.0,0.0,1.95261,0.0,0.0
chr1_8571636_8571856,0.0,0.0,0.0,1.963702,0.0,0.0,0.0,0.0,2.60607,0.0,4.589734,4.702525
chr1_85779776_85780132,0.0,0.0,0.0,1.206933,0.0,0.0,0.0,0.0,0.0,1.569242,0.0,0.0
chr1_85794698_85795078,0.0,0.0,0.0,1.206933,0.0,0.0,0.0,0.0,0.0,1.569242,0.0,0.0
chr1_85795855_85796291,0.0,0.0,0.0,1.206933,0.0,0.0,0.0,0.0,0.0,1.569242,0.0,0.0
chr1_85796595_85797055,0.0,0.0,0.0,1.206933,0.0,0.0,0.0,0.0,0.0,1.569242,0.0,5.689383
chr1_858256_858648,0.0,0.0,0.0,2.1370720000000003,0.0769,0.0,0.0,0.0,0.0,3.625829,0.0,3.46539
chr1_87306817_87307030,0.0,0.0,0.0,1.17678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_87624464_87624629,0.0,0.0,0.0,1.720684,0.0,0.0,0.0,0.0,0.0,2.077125,0.0,0.0
chr1_89339924_89340210,0.0,0.0,0.0,2.041999,0.0,0.0,0.0,0.0,3.017684,0.0,5.3737,0.0
chr1_90069191_90069532,0.0,0.0,0.0,2.049475,0.0,0.0,0.0,0.0,2.164835,1.568006,0.0,2.713792
chr1_90226973_90227143,0.0,0.0,0.0,1.234922,0.0,0.0,0.0,0.0,0.0,1.611292,0.0,2.713792
chr1_90274070_90274340,0.0,0.0,0.0,1.234922,0.0,0.0,0.0,0.0,0.0,1.534736,0.0,2.713792
chr1_90376424_90376756,0.0,0.0,0.0,1.234922,0.0,0.0,0.0,0.0,2.723273,0.0,4.49541,3.871866
chr1_9271499_9271772,0.0,0.0,0.0,1.841067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.655181
chr1_9399032_9399161,0.0,0.0,0.0,1.841067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_94089710_94089715,0.0,0.0,0.0,3.124418,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,4.880864
chr1_94093325_94093611,0.0,0.0,0.0,3.124418,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_94224546_94224929,0.0,0.0,0.0,1.5781889999999998,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,3.54359
chr1_94244939_94245309,0.0,0.0,0.0,1.6980849999999998,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_94429275_94429464,0.0,0.0,0.0,1.713364,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,2.615863
chr1_94527681_94527931,0.0,0.0,0.0,1.7295580000000002,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_94532879_94533090,0.0,0.0,0.0,1.7295580000000002,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_94535371_94535770,0.0,0.0,0.0,1.7295580000000002,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_94583651_94584037,0.0,0.0,0.0,2.1676580000000003,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_94701813_94701865,0.0,0.0,0.0,1.162127,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_94712051_94712193,0.0,0.0,0.0,1.162127,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,2.545202
chr1_94712395_94712617,0.0,0.0,0.0,1.162127,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,2.545202
chr1_94784984_94785158,0.0,0.0,0.0,1.162127,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_94788386_94788592,0.0,0.0,0.0,1.162127,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_94792807_94793133,0.0,0.0,0.0,1.162127,0.0,0.0,0.0,0.0,0.0,1.622501,0.0,0.0
chr1_9504221_9504505,0.0,0.0,0.0,2.091572,0.0,0.0,0.0,0.0,0.0,1.541254,0.0,0.0
chr1_95263833_95264301,0.0,0.0,0.0,1.149392,0.0,0.0,0.0,1.391167,0.0,0.0,0.0,0.0
chr1_95331900_95332266,0.0,0.0,0.0,1.149392,0.0,0.0,0.0,0.0,0.0,1.797305,0.0,0.0
chr1_9535183_9535425,0.0,0.0,0.0,1.664786,0.0,0.0,0.0,0.0,0.0,1.541254,0.0,0.0
chr10_1281519_1281707,0.0,0.0,0.0,0.0,0.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3697757_3697968,0.0,0.0,0.0,0.0,0.0522,0.0,0.0,5.22939,0.0,1.462928,0.0,5.03811
chr1_109189516_109189718,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.0,0.0,0.0,5.533519999999998
chr1_110339466_110339959,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,6.2820885
chr1_110444415_110444738,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_110976504_110976901,0.0,0.0,0.0,0.0,0.0329,0.0,0.0,0.0,0.0,2.174321,0.0,0.0
chr1_115605190_115605611,0.0,0.0,0.0,0.0,0.0416,0.0,0.0,0.0,0.0,1.478431,0.0,3.638329
chr1_116221756_116221883,0.0,0.0,0.0,0.0,0.026000000000000002,1.710409,0.0,0.0,2.614092,1.478431,1.810421,4.2999480000000005
chr1_11942925_11943217,0.0,0.0,0.0,0.0,0.0311,0.0,0.0,0.0,0.0,1.643026,0.0,0.0
chr1_120608824_120609208,0.0,0.0,0.0,0.0,0.0277,0.0,0.0,0.0,0.0,1.643031,0.0,8.253929
chr1_153504746_153504953,0.0,0.0,0.0,0.0,0.0404,0.0,0.0,1.826268,0.0,1.643735,0.0,2.629788
chr1_154359135_154359469,0.0,0.0,0.0,0.0,0.0317,0.0,0.0,0.0,0.0,0.0,0.0,3.5272360000000003
chr1_15570270_15570435,0.0,0.0,0.0,0.0,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,3.912526
chr1_16007283_16007579,0.0,0.0,0.0,0.0,0.0459,0.0,0.0,0.0,2.717665,0.0,5.1212019999999985,3.842088
chr1_16125579_16125747,0.0,0.0,0.0,0.0,0.0542,0.0,0.0,0.0,0.0,0.0,0.0,9.330759
chr1_16366462_16366839,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_164686304_164686686,0.0,0.0,0.0,0.0,0.0356,0.0,119.47556000000002,0.0,0.0,0.0,0.0,0.0
chr1_168338134_168338331,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.0,0.0,1.756805,0.0,0.0
chr1_171255417_171255820,0.0,0.0,0.0,0.0,0.037000000000000005,0.0,0.0,3.127831,0.0,1.943234,0.0,5.7998970000000005
chr1_17254357_17254559,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17454855_17455288,0.0,0.0,0.0,0.0,0.0748,0.0,0.0,0.0,0.0,1.57929,0.0,3.4805040000000003
chr1_184129300_184129941,0.0,0.0,0.0,0.0,0.0269,0.0,0.0,2.411119,0.0,1.7921029999999998,0.0,5.736441
chr1_185536131_185536449,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.506914
chr1_187996792_187997117,0.0,0.0,0.0,0.0,0.0289,0.0,0.0,0.0,0.0,0.0,0.0,3.444388
chr1_192458942_192459176,0.0,0.0,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_194258819_194259202,0.0,0.0,0.0,0.0,0.0572,0.0,0.0,4.641742,0.0,0.0,0.0,2.800897
chr1_200849437_200849683,0.0,0.0,0.0,0.0,0.0867,0.0,2.35853,3.419645,0.0,0.0,0.0,8.078794
chr1_201520953_201521395,0.0,0.0,0.0,0.0,0.0264,0.0,0.0,0.0,0.0,2.004453,0.0,0.0
chr1_202075010_202075191,0.0,0.0,0.0,0.0,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203576404_203576703,0.0,0.0,0.0,0.0,0.0449,0.0,0.0,0.0,0.0,1.654612,0.0,0.0
chr1_204049581_204049822,0.0,0.0,0.0,0.0,0.0283,0.0,0.0,0.0,0.0,1.714904,0.0,0.0
chr1_204317952_204318184,0.0,0.0,0.0,0.0,0.0326,0.0,0.0,0.0,0.0,1.714904,0.0,0.0
chr1_205442172_205442546,0.0,0.0,0.0,0.0,0.0299,0.0,0.0,0.0,0.0,1.935982,0.0,0.0
chr1_211590216_211590571,0.0,0.0,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21876659_21877005,0.0,0.0,0.0,0.0,0.0289,0.0,0.0,0.0,0.0,0.0,0.0,3.724139
chr1_21965161_21965473,0.0,0.0,0.0,0.0,0.0288,0.0,0.0,0.0,0.0,1.774652,0.0,0.0
chr1_22266159_22266438,0.0,0.0,0.0,0.0,0.0257,0.0,0.0,0.0,0.0,1.799883,0.0,2.769589
chr1_223363832_223364028,0.0,0.0,0.0,0.0,0.0651,0.0,2.98092,0.0,0.0,1.908875,0.0,6.19473
chr1_223892678_223892997,0.0,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,0.0,2.062754,0.0,2.775458
chr1_226230458_226230596,0.0,0.0,0.0,0.0,0.0293,0.0,0.0,0.0,0.0,0.0,0.0,8.439131
chr1_24808566_24808646,0.0,0.0,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,5.039817
chr1_27400779_27401092,0.0,0.0,0.0,0.0,0.0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_28437697_28438098,0.0,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,0.0,0.0,0.0,5.744584
chr1_33405191_33405597,0.0,0.0,0.0,0.0,0.0262,0.0,0.0,0.0,2.86012,0.0,0.0,5.142457
chr1_8262223_8262541,0.0,0.0,0.0,0.0,0.0267,0.0,0.0,0.0,0.0,1.527409,0.0,0.0
chr1_87082786_87082842,0.0,0.0,0.0,0.0,0.0278,0.0,0.0,2.531086,0.0,0.0,0.0,6.897910499999999
chr1_91185058_91185169,0.0,0.0,0.0,0.0,0.0349,0.0,0.0,0.0,0.0,2.5156,0.0,0.0
chr1_92116335_92116643,0.0,0.0,0.0,0.0,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,6.079421
chr1_93270252_93270588,0.0,0.0,0.0,0.0,0.039,0.0,0.0,2.499568,0.0,0.0,0.0,0.0
chr1_117347522_117347641,0.0,0.0,0.0,0.0,0.0,1.701107,0.0,0.0,0.0,0.0,0.0,4.4991379999999985
chr1_150159099_150159241,0.0,0.0,0.0,0.0,0.0,5.551343,0.0,4.933703,0.0,0.0,0.0,7.187475
chr1_158970513_158970716,0.0,0.0,0.0,0.0,0.0,9.559071,0.0,0.0,0.0,0.0,0.0,2.576613
chr1_161502624_161502920,0.0,0.0,0.0,0.0,0.0,2.208905,0.0,5.639407,0.0,0.0,0.0,3.808581
chr1_226815517_226815910,0.0,0.0,0.0,0.0,0.0,1.86544,0.0,0.0,3.686745,2.14073,0.0,5.751132
chr1_226997737_226998213,0.0,0.0,0.0,0.0,0.0,1.86544,0.0,0.0,0.0,0.0,0.0,0.0
chr1_227002760_227003096,0.0,0.0,0.0,0.0,0.0,1.86544,0.0,0.0,0.0,0.0,0.0,0.0
chr1_227009018_227009221,0.0,0.0,0.0,0.0,0.0,1.86544,0.0,0.0,0.0,0.0,0.0,6.3764379999999985
chr1_27971483_27971662,0.0,0.0,0.0,0.0,0.0,5.303772,0.0,0.0,0.0,0.0,0.0,0.0
chr1_86077140_86077408,0.0,0.0,0.0,0.0,0.0,1.191952,0.0,0.0,0.0,0.0,0.0,0.0
chr1_86077578_86077925,0.0,0.0,0.0,0.0,0.0,1.191952,0.0,0.0,0.0,0.0,0.0,0.0
chr10_3909715_3910075,0.0,0.0,0.0,0.0,0.0,0.0,66.46513,0.0,0.0,1.157315,0.0,5.686843
chr1_46637172_46637331,0.0,0.0,0.0,0.0,0.0,0.0,13.116079999999998,0.0,0.0,0.0,0.0,6.41162
chr1_55414845_55415038,0.0,0.0,0.0,0.0,0.0,0.0,37.86629,0.0,0.0,0.0,0.0,5.35535
chr1_79154444_79154658,0.0,0.0,0.0,0.0,0.0,0.0,3.4395300000000004,0.0,0.0,1.135422,0.0,0.0
chr10_3936015_3936390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5287120000000005,0.0,1.157315,0.0,5.357951
chr1_100827551_100827774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437445,1.823645,0.0,4.249742,2.22365
chr1_101313094_101313246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.688143,0.0,1.7059220000000002,0.0,0.0
chr1_101486133_101486158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935085,3.205333,0.0,4.003342,2.5359130000000003
chr1_103572619_103572906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.514563,0.0,1.512604,0.0,3.5178190000000003
chr1_117359174_117359463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.233642,0.0,1.5326959999999998,0.0,7.960655
chr1_118678137_118678411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.637809,0.0,0.0,0.0,3.828475
chr1_16156384_16156536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282569,0.0,0.0,9.720695,2.966202
chr1_173008475_173008781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5180439999999997,0.0,1.754725,0.0,3.8364730000000002
chr1_174907888_174908105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.187293,2.842322,0.0,0.0,0.0
chr1_178901109_178901308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603691,0.0,0.0,0.0,0.0
chr1_182538682_182538808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.731755,0.0,1.6559849999999998,0.0,4.248783
