name_E,H3k9ac_E,DNaseI_E,H3k4me3_E,H3k27ac_E,H3k36me3_E,Ctcf_E,H3k79me2_E,H4k20me1_E,H3k4me1_E,H3k27me3_E,H3k4me2_E
chr1_149984633_149984917,0.0,0.0,0.0,0.0,0.0,0.0,3.661226,0.0,0.0,0.0,0.0
chr1_155496665_155497012,0.0,0.0,0.0,0.0,0.0,0.0,5.8411290000000005,1.854077,0.0,0.0,0.0
chr1_162458137_162458480,0.0,0.0,0.0,0.0,0.0,0.0,3.059207,1.162444,0.0,0.0,0.0
chr1_16670445_16670837,0.0,0.0,0.0,0.0,0.0,0.0,5.79024,0.0,0.0,0.0,0.0
chr1_17254357_17254559,0.0,0.0,0.0,0.0,0.0,0.0,2.56131,1.209166,10.681656,0.0,0.0
chr1_178305054_178305336,0.0,0.0,0.0,0.0,0.0,0.0,4.996505,1.24883,0.0,0.0,0.0
chr1_179160106_179160405,0.0,0.0,0.0,0.0,0.0,0.0,4.565638,0.0,0.0,0.0,0.0
chr1_1978731_1978937,0.0,0.0,0.0,0.0,0.0,0.0,2.341453,0.0,0.0,0.0,0.0
chr1_204071387_204071653,0.0,0.0,0.0,0.0,0.0,0.0,4.144032,0.0,6.453555999999999,0.0,0.0
chr1_205283024_205283394,0.0,0.0,0.0,0.0,0.0,0.0,9.111887,1.867779,0.0,0.0,0.0
chr1_205466653_205467067,0.0,0.0,0.0,0.0,0.0,0.0,2.525987,0.0,0.0,0.0,0.0
chr1_205638319_205638508,0.0,0.0,0.0,0.0,0.0,0.0,1.580571,0.0,8.351294000000001,0.0,0.0
chr1_205638734_205639222,0.0,0.0,0.0,0.0,0.0,0.0,1.580571,0.0,8.945571000000003,0.0,0.0
chr1_205645820_205646052,0.0,0.0,0.0,0.0,0.0,0.0,1.580571,0.0,0.0,0.0,0.0
chr1_2059932_2059994,0.0,0.0,0.0,0.0,0.0,0.0,1.951835,0.0,0.0,0.0,0.0
chr1_211780151_211780642,0.0,0.0,0.0,0.0,0.0,0.0,1.119824,1.157381,0.0,3.784562,0.0
chr1_211823764_211823781,0.0,0.0,0.0,0.0,0.0,0.0,1.119824,1.157381,0.0,0.0,0.0
chr1_21663991_21664182,0.0,0.0,0.0,0.0,0.0,0.0,3.124442,1.586218,0.0,0.0,0.0
chr1_21664400_21664833,0.0,0.0,0.0,0.0,0.0,0.0,3.124442,1.586218,0.0,0.0,0.0
chr1_21664947_21665143,0.0,0.0,0.0,0.0,0.0,0.0,3.124442,1.586218,0.0,0.0,0.0
chr1_224023477_224023773,0.0,0.0,0.0,0.0,0.0,0.0,5.943007,1.706913,4.082885,0.0,0.0
chr1_225778250_225778416,0.0,0.0,0.0,0.0,0.0,0.0,3.712678,1.25714,0.0,0.0,0.0
chr1_225780677_225780772,0.0,0.0,0.0,0.0,0.0,0.0,3.712678,1.25714,0.0,0.0,0.0
chr1_226841173_226841776,0.0,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,0.0,0.0,0.0
chr1_226841860_226842030,0.0,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,0.0,0.0,0.0
chr1_226842095_226842563,0.0,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,0.0,0.0,0.0
chr1_226848307_226848509,0.0,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,6.631382,0.0,0.0
chr1_226852222_226852636,0.0,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,6.631382,0.0,0.0
chr1_226875915_226876346,0.0,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,0.0,0.0,0.0
chr1_226876730_226876990,0.0,0.0,0.0,0.0,0.0,0.0,1.915949,1.247598,0.0,0.0,0.0
chr1_234151091_234151471,0.0,0.0,0.0,0.0,0.0,0.0,3.221025,1.244976,0.0,0.0,0.0
chr1_234163168_234163347,0.0,0.0,0.0,0.0,0.0,0.0,3.221025,1.244976,0.0,0.0,0.0
chr1_235468552_235468724,0.0,0.0,0.0,0.0,0.0,0.0,7.518236,1.933463,0.0,0.0,0.0
chr1_236022018_236022676,0.0,0.0,0.0,0.0,0.0,0.0,4.1809980000000015,1.153993,2.085745,0.0,0.0
chr1_236022682_236022818,0.0,0.0,0.0,0.0,0.0,0.0,4.1809980000000015,1.153993,2.085745,0.0,0.0
chr1_236025805_236026204,0.0,0.0,0.0,0.0,0.0,0.0,4.1809980000000015,1.153993,4.425651500000002,0.0,0.0
chr1_236026265_236026446,0.0,0.0,0.0,0.0,0.0,0.0,4.1809980000000015,1.153993,4.425651500000002,0.0,0.0
chr1_242627058_242627162,0.0,0.0,0.0,0.0,0.0,0.0,4.529918,1.897736,0.0,0.0,0.0
chr1_244215508_244215901,0.0,0.0,0.0,0.0,0.0,0.0,4.010612999999998,1.206947,0.0,2.164194,0.0
chr1_24833128_24833464,0.0,0.0,0.0,0.0,0.0,0.0,4.986635,0.0,0.0,0.0,0.0
chr1_29253461_29253677,0.0,0.0,0.0,0.0,0.0,0.0,1.909016,0.0,0.0,0.0,0.0
chr1_40860574_40860824,0.0,0.0,0.0,0.0,0.0,0.0,3.748593,1.833973,0.0,0.0,0.0
chr1_42081979_42082196,0.0,0.0,0.0,0.0,0.0,0.0,1.688321,0.0,6.524675666666668,0.0,2.856993
chr1_46573980_46574380,0.0,0.0,0.0,0.0,0.0,0.0,2.361503,0.0,0.0,0.0,0.0
chr1_46575103_46575175,0.0,0.0,0.0,0.0,0.0,0.0,2.361503,0.0,0.0,0.0,0.0
chr1_51312022_51312165,0.0,0.0,0.0,0.0,0.0,0.0,4.300881,1.6515259999999998,0.0,0.0,0.0
chr1_52173889_52173954,0.0,0.0,0.0,0.0,0.0,0.0,3.535464,1.265258,0.0,0.0,0.0
chr1_6566323_6566594,0.0,0.0,0.0,0.0,0.0,0.0,3.958337,1.550786,0.0,0.0,0.0
chr1_8571636_8571856,0.0,0.0,0.0,0.0,0.0,0.0,2.284007,0.0,0.0,0.0,0.0
chr1_8724042_8724475,0.0,0.0,0.0,0.0,0.0,0.0,5.204104,1.460149,8.081579,0.0,0.0
chr1_90135818_90136060,0.0,0.0,0.0,0.0,0.0,0.0,4.907145,1.905034,0.0,0.0,0.0
chr1_9179840_9180024,0.0,0.0,0.0,0.0,0.0,0.0,3.446342,1.579367,0.0,0.0,0.0
chr1_9889535_9889880,0.0,0.0,0.0,0.0,0.0,0.0,6.8858320000000015,1.97927,0.0,0.0,0.0
chr1_9902068_9902153,0.0,0.0,0.0,0.0,0.0,0.0,6.8858320000000015,0.0,8.58178,0.0,0.0
chr1_9960528_9960713,0.0,0.0,0.0,0.0,0.0,0.0,6.8858320000000015,0.0,4.653415,0.0,0.0
chr10_3078434_3078646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349534,0.0,1.873867,0.0
chr10_3094057_3094288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349534,0.0,1.799421,0.0
chr10_3283578_3283803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349534,0.0,2.190773,0.0
chr10_3284966_3285255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349534,0.0,2.190773,0.0
chr10_3306877_3306999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349534,0.0,2.190773,0.0
chr1_100858865_100858991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15029,0.0,0.0,0.0
chr1_100859593_100859940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15029,0.0,0.0,0.0
chr1_100905821_100906168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15029,0.0,0.0,0.0
chr1_100911126_100911538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15029,0.0,0.0,0.0
chr1_100996437_100996829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15029,0.0,4.171573,0.0
chr1_101000887_101001063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15029,0.0,4.171573,0.0
chr1_101577594_101578108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186362,0.0,0.0,0.0
chr1_101764288_101764549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197568,0.0,2.570567,0.0
chr1_101776223_101776281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197568,0.0,2.570567,0.0
chr1_107727626_107727648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.130385,0.0,2.090671,0.0
chr1_108329022_108329589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153043,0.0,0.0,0.0
chr1_108338013_108338351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153043,0.0,0.0,0.0
chr1_108478082_108478329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153043,5.813545,0.0,0.0
chr1_108483614_108484145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153043,0.0,1.823924,0.0
chr1_110626726_110627062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.492052,8.227881
chr1_110711375_110711549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.492052,0.0
chr1_111053467_111053812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111057770_111058076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111162611_111162919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,9.00145
chr1_111163364_111163623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111170436_111170835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111178912_111179243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111182665_111183078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111189973_111190443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111211165_111211475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111212876_111213052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111249875_111250151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,3.075172,0.0
chr1_111329904_111330079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,1.997021,0.0
chr1_111417124_111417532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488574,0.0,2.161173,0.0
chr1_112048437_112048734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415797,1.822539,2.148663,0.0
chr1_112078528_112078792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415797,0.0,0.0,4.1063220000000005
chr1_112291453_112291811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415797,0.0,1.837166,0.0
chr1_112438367_112438956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415797,0.0,2.853441,0.0
chr1_113683682_113683919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131076,5.111409,0.0,0.0
chr1_113732794_113733063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131076,0.0,2.037478,0.0
chr1_113734243_113734639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131076,6.4069080000000005,2.037478,0.0
chr1_11559549_11559947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.425748,0.0,0.0,0.0
chr1_118194205_118194506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551026,0.0,2.337309,0.0
chr1_118197244_118197521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551026,0.0,2.337309,0.0
chr1_118197868_118198044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551026,0.0,2.337309,0.0
chr1_118678137_118678411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.250471,6.257244,0.0,0.0
chr1_118792385_118792801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155548,0.0,2.181292,0.0
chr1_119401140_119401399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168417,0.0,0.0,0.0
chr1_119450998_119451282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168417,0.0,2.225626,0.0
chr1_119503304_119503581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168417,0.0,3.138498,0.0
chr1_119930597_119930807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122703,0.0,2.318461,0.0
chr1_12210430_12211346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.531079,0.0,2.4092990000000003,0.0
chr1_12231693_12231881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549835,0.0,2.4092990000000003,0.0
chr1_12232096_12232448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549835,0.0,2.4092990000000003,0.0
chr1_12233600_12234159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549835,0.0,2.4092990000000003,0.0
chr1_12236326_12236421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549835,0.0,2.4092990000000003,0.0
chr1_12240401_12240902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549835,0.0,2.4092990000000003,0.0
chr1_14926383_14926731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.124263,0.0,12.500274333333335,0.0
chr1_154468503_154468634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352544,0.0,2.904447,0.0
chr1_154731745_154732111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352544,0.0,2.419451,0.0
chr1_15570270_15570435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25121,0.0,0.0,0.0
chr1_15572643_15572853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25121,8.395519,0.0,0.0
chr1_15585400_15585822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25121,0.0,0.0,0.0
chr1_15585949_15586132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25121,0.0,0.0,0.0
chr1_15616896_15617243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25121,0.0,0.0,0.0
chr1_156805999_156806129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.896864,0.0,3.069633,0.0
chr1_158370656_158370973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195774,0.0,2.005431,0.0
chr1_158462836_158463187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195774,0.0,2.009234,0.0
chr1_158659017_158659128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195774,0.0,0.0,0.0
chr1_158770439_158770629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195774,0.0,2.242903,0.0
chr1_158771335_158771743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195774,0.0,2.242903,0.0
chr1_158779760_158780042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195774,0.0,0.0,0.0
chr1_158788454_158788632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195774,0.0,2.147817,0.0
chr1_158789355_158789655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195774,0.0,2.147817,0.0
chr1_159142876_159143043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7860330000000002,0.0,6.869325999999999,0.0
chr1_159819832_159820037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,8.710098,0.0,2.330826
chr1_159961374_159961617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,0.0,0.0,0.0
chr1_160056214_160056779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,0.0,2.595939,0.0
chr1_160072097_160072234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,5.34204,0.0,0.0
chr1_160087563_160087915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,6.219276,0.0,0.0
chr1_160345693_160345986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,0.0,0.0,0.0
chr1_160407857_160407975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,0.0,2.182458,0.0
chr1_160444087_160444465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,0.0,2.429147,0.0
chr1_160510042_160510238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,0.0,0.0
chr1_160530737_160530863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.2139,0.0
chr1_160537909_160538272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.2139,0.0
chr1_160544770_160545265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.2139,0.0
chr1_160546217_160546501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.2139,0.0
chr1_160546747_160547109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.2139,0.0
chr1_160592866_160593252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.319279,0.0
chr1_160615019_160615411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.319279,0.0
chr1_160627101_160627476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.319279,0.0
chr1_160674845_160675222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.622296,0.0
chr1_160677742_160679048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.622296,0.0
chr1_160680775_160680900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.622296,0.0
chr1_160682568_160682866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.622296,0.0
chr1_160684087_160684458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151838,0.0,2.622296,0.0
chr1_160807359_160807588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6832855,3.901728,2.0702,0.0
chr1_161991847_161991976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286418,0.0,3.054001,0.0
chr1_161996651_161996978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286418,0.0,3.054001,0.0
chr1_161998457_161998829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286418,0.0,3.054001,0.0
chr1_162370681_162370944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286418,0.0,0.0,0.0
chr1_162377799_162377882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286418,0.0,0.0,0.0
chr1_162709795_162709973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162444,0.0,0.0,0.0
chr1_165204752_165205122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5784280000000002,6.059154,3.104978,8.71038
chr1_166954369_166954473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.253386,0.0,3.021158,0.0
chr1_166989020_166989359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.253386,0.0,3.021158,0.0
chr1_167313306_167313474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,0.0,0.0
chr1_167397572_167397954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,0.0,0.0
chr1_167398939_167399085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,0.0,0.0
chr1_167416331_167416548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,0.0,0.0
chr1_167419889_167420655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,0.0,0.0
chr1_167434195_167434584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,0.0,0.0
chr1_167438624_167439122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167440766_167441089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167442775_167443139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167453750_167454075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167458424_167459120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167461792_167462175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167469090_167469185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167469653_167470005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167478725_167479215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167480005_167480498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_167486210_167486705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167819,0.0,2.286819,0.0
chr1_168338134_168338331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.544129,0.0,2.369023,0.0
chr1_169540812_169540977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.173583,0.0,2.104572,0.0
chr1_169661915_169662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.173583,0.0,2.365113,0.0
chr1_169884881_169885211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13847,0.0,0.0,0.0
chr1_17019394_17019738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354807,3.862316,6.187627,6.237988
chr1_17023723_17023998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354807,0.0,6.187627,0.0
chr1_17387354_17387523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209166,0.0,0.0,0.0
chr1_17411505_17411663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209166,0.0,2.129347,0.0
chr1_17417123_17417163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209166,0.0,2.129347,0.0
chr1_17425016_17425355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209166,5.403345,1.999433,4.773031
chr1_174937322_174937525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548432,0.0,0.0,0.0
chr1_175310296_175310302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450071,0.0,2.340348,0.0
chr1_175548819_175548945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450071,0.0,2.340348,0.0
chr1_175568488_175568642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450071,4.063939,2.340348,3.417067
chr1_176244494_176244887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261713,0.0,2.100602,0.0
chr1_176501841_176501939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.299834,8.211708,2.100602,0.0
chr1_176599377_176599591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.299834,0.0,2.100602,0.0
chr1_176601179_176601401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.299834,0.0,2.100602,0.0
chr1_176750451_176750537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.299834,0.0,2.100602,0.0
chr1_177146488_177146831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.299834,0.0,2.100602,0.0
chr1_177216889_177217021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.299834,0.0,2.100602,0.0
chr1_178509347_178509739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24883,4.2305199999999985,0.0,0.0
chr1_17956441_17957463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63531,0.0,2.101348,0.0
chr1_17962245_17962730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63531,0.0,2.101348,0.0
chr1_181454376_181454805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.293262,0.0,3.047209,0.0
chr1_182363463_182363693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448922,0.0,0.0,0.0
chr1_183762956_183763089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193349,0.0,1.719853,0.0
chr1_183776671_183777014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193349,4.069358,2.074513,0.0
chr1_184123506_184123811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193349,0.0,1.812699,0.0
chr1_184265554_184265938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193349,0.0,1.908028,0.0
chr1_184773428_184773803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21886,0.0,0.0,0.0
chr1_184809721_184810151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21886,0.0,0.0,0.0
chr1_184812869_184813180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21886,0.0,6.286676,0.0
chr1_184828541_184828899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21886,0.0,3.514082,0.0
chr1_186947742_186948198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.147225,0.0,0.0,0.0
chr1_186975833_186976078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.147225,0.0,0.0,0.0
chr1_190157636_190157874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188425,0.0,1.7805259999999998,0.0
chr1_192216449_192216576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.175618,0.0,0.0,0.0
chr1_192446152_192446393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.175618,0.0,2.117946,0.0
chr1_192481549_192481949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,0.0,0.0
chr1_192485848_192486563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,0.0,0.0
chr1_192487767_192488105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,0.0,0.0
chr1_192490879_192491144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,0.0,0.0
chr1_192505450_192505712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,0.0,0.0
chr1_192519890_192520690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,0.0,0.0
chr1_192521878_192522349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,0.0,0.0
chr1_192524105_192524371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,0.0,0.0
chr1_192542752_192542937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,1.937852,0.0
chr1_192543300_192543508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,1.937852,0.0
chr1_192574180_192574494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,1.937852,0.0
chr1_192578246_192578789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,1.937852,0.0
chr1_192597587_192597787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,2.575809,0.0
chr1_192608900_192609547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118146,0.0,2.575809,0.0
chr1_192914637_192914772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239453,0.0,0.0,0.0
chr1_193284093_193284405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239453,0.0,0.0,0.0
chr1_193427775_193428193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21326,0.0,2.391896,0.0
chr1_193448401_193448721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21326,0.0,2.391896,0.0
chr1_193509739_193509943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21326,0.0,2.135869,0.0
chr1_193604725_193604914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21326,0.0,0.0,0.0
